"","date","hour","fullname","site","station","grounddepth","groundtemp","vwcdepth","vwc","airtemp","solar","windspeed","winddir"
"1","2022-05-17",23,"TNHA-BASE","TNHA","BASE",7,21.7663143433212,1,NA,21.8860943871796,1,0.882214936247723,248.264626593807
"2","2022-05-17",23,"TNHA-BASE","TNHA","BASE",8,21.7646302415666,1,NA,21.8860943871796,1,0.882214936247723,248.264626593807
"3","2022-05-17",23,"TNHA-BASE","TNHA","BASE",9,21.741776138752,2,NA,21.8860943871796,1,0.882214936247723,248.264626593807
"4","2022-05-17",23,"TNHA-BASE","TNHA","BASE",10,22.5318181818182,3,NA,21.8860943871796,1,0.882214936247723,248.264626593807
"5","2022-05-17",23,"TNHA-BASE","TNHA","BASE",11,22.5318181818182,3,NA,21.8860943871796,1,0.882214936247723,248.264626593807
"6","2022-05-17",23,"TNHA-BASE","TNHA","BASE",12,21.697967824911,4,NA,21.8860943871796,1,0.882214936247723,248.264626593807
"7","2022-05-17",23,"TNHA-BASE","TNHA","BASE",13,21.7013994224001,4,NA,21.8860943871796,1,0.882214936247723,248.264626593807
"8","2022-05-17",23,"TNHA-BASE","TNHA","BASE",14,21.6842236132665,5,NA,21.8860943871796,1,0.882214936247723,248.264626593807
"9","2022-05-17",23,"TNHA-BASE","TNHA","BASE",15,21.688237943049,6,NA,21.8860943871796,1,0.882214936247723,248.264626593807
"10","2022-05-17",23,"TNHA-BASE","TNHA","BASE",16,21.6784527292959,6,NA,21.8860943871796,1,0.882214936247723,248.264626593807
"11","2022-05-17",23,"TNHA-BASE","TNHA","BASE",17,21.67694005655,6,NA,21.8860943871796,1,0.882214936247723,248.264626593807
"12","2022-05-17",23,"TNHA-SA","TNHA","SA",7,21.7697431535939,1,NA,21.723676377991,1,0.408914643924484,179.098622348568
"13","2022-05-17",23,"TNHA-SA","TNHA","SA",8,21.759542002049,1,NA,21.723676377991,1,0.408914643924484,179.098622348568
"14","2022-05-17",23,"TNHA-SA","TNHA","SA",9,21.7561936086158,2,NA,21.723676377991,1,0.408914643924484,179.098622348568
"15","2022-05-17",23,"TNHA-SA","TNHA","SA",10,21.7481062264805,3,NA,21.723676377991,1,0.408914643924484,179.098622348568
"16","2022-05-17",23,"TNHA-SA","TNHA","SA",11,21.7352581982764,3,NA,21.723676377991,1,0.408914643924484,179.098622348568
"17","2022-05-17",23,"TNHA-SA","TNHA","SA",12,21.7346075872763,4,NA,21.723676377991,1,0.408914643924484,179.098622348568
"18","2022-05-17",23,"TNHA-SA","TNHA","SA",13,21.7171542721029,4,NA,21.723676377991,1,0.408914643924484,179.098622348568
"19","2022-05-17",23,"TNHA-SA","TNHA","SA",14,21.6984678090016,5,NA,21.723676377991,1,0.408914643924484,179.098622348568
"20","2022-05-17",23,"TNHA-SA","TNHA","SA",15,21.6962502787293,6,NA,21.723676377991,1,0.408914643924484,179.098622348568
"21","2022-05-17",23,"TNHA-SA","TNHA","SA",16,21.6729050180096,6,NA,21.723676377991,1,0.408914643924484,179.098622348568
"22","2022-05-17",23,"TNHA-SA","TNHA","SA",17,21.6531187548844,6,NA,21.723676377991,1,0.408914643924484,179.098622348568
"23","2022-05-17",23,"TNHA-SB","TNHA","SB",7,21.7322386775027,1,NA,21.7568477421669,1,0.224537540805223,259.044205658324
"24","2022-05-17",23,"TNHA-SB","TNHA","SB",8,21.7466989432957,1,NA,21.7568477421669,1,0.224537540805223,259.044205658324
"25","2022-05-17",23,"TNHA-SB","TNHA","SB",9,21.7511536474214,2,NA,21.7568477421669,1,0.224537540805223,259.044205658324
"26","2022-05-17",23,"TNHA-SB","TNHA","SB",10,21.7303763981588,3,NA,21.7568477421669,1,0.224537540805223,259.044205658324
"27","2022-05-17",23,"TNHA-SB","TNHA","SB",11,21.74168097007,3,NA,21.7568477421669,1,0.224537540805223,259.044205658324
"28","2022-05-17",23,"TNHA-SB","TNHA","SB",12,21.730482008266,4,NA,21.7568477421669,1,0.224537540805223,259.044205658324
"29","2022-05-17",23,"TNHA-SB","TNHA","SB",13,21.7212641790985,4,NA,21.7568477421669,1,0.224537540805223,259.044205658324
"30","2022-05-17",23,"TNHA-SB","TNHA","SB",14,21.7227287918967,5,NA,21.7568477421669,1,0.224537540805223,259.044205658324
"31","2022-05-17",23,"TNHA-SB","TNHA","SB",15,21.7120682944853,6,NA,21.7568477421669,1,0.224537540805223,259.044205658324
"32","2022-05-17",23,"TNHA-SB","TNHA","SB",16,21.7066058277404,6,NA,21.7568477421669,1,0.224537540805223,259.044205658324
"33","2022-05-17",23,"TNHA-SB","TNHA","SB",17,21.6994721403489,6,NA,21.7568477421669,1,0.224537540805223,259.044205658324
"34","2022-05-17",23,"TNHA-SC","TNHA","SC",7,21.7558514341609,1,NA,21.7099693854548,1,1.47489978864514,179.669411850448
"35","2022-05-17",23,"TNHA-SC","TNHA","SC",8,21.7288793082107,1,NA,21.7099693854548,1,1.47489978864514,179.669411850448
"36","2022-05-17",23,"TNHA-SC","TNHA","SC",9,21.728580001536,2,NA,21.7099693854548,1,1.47489978864514,179.669411850448
"37","2022-05-17",23,"TNHA-SC","TNHA","SC",10,21.7038762441223,3,NA,21.7099693854548,1,1.47489978864514,179.669411850448
"38","2022-05-17",23,"TNHA-SC","TNHA","SC",11,21.7071159078933,3,NA,21.7099693854548,1,1.47489978864514,179.669411850448
"39","2022-05-17",23,"TNHA-SC","TNHA","SC",12,21.6894924726609,4,NA,21.7099693854548,1,1.47489978864514,179.669411850448
"40","2022-05-17",23,"TNHA-SC","TNHA","SC",13,21.6988081576561,4,NA,21.7099693854548,1,1.47489978864514,179.669411850448
"41","2022-05-17",23,"TNHA-SC","TNHA","SC",14,21.6798389787646,5,NA,21.7099693854548,1,1.47489978864514,179.669411850448
"42","2022-05-17",23,"TNHA-SC","TNHA","SC",15,21.6694280956916,6,NA,21.7099693854548,1,1.47489978864514,179.669411850448
"43","2022-05-17",23,"TNHA-SC","TNHA","SC",16,21.6766033330136,6,NA,21.7099693854548,1,1.47489978864514,179.669411850448
"44","2022-05-17",23,"TNHA-SC","TNHA","SC",17,21.65817594646,6,NA,21.7099693854548,1,1.47489978864514,179.669411850448
"45","2022-05-17",23,"TNHA-SD","TNHA","SD",7,21.7444488043271,1,NA,21.7811811215991,1,1.07165453970263,182.033196332596
"46","2022-05-17",23,"TNHA-SD","TNHA","SD",8,21.7528362934849,1,NA,21.7811811215991,1,1.07165453970263,182.033196332596
"47","2022-05-17",23,"TNHA-SD","TNHA","SD",9,21.7313150423677,2,NA,21.7811811215991,1,1.07165453970263,182.033196332596
"48","2022-05-17",23,"TNHA-SD","TNHA","SD",10,21.6821828454849,3,NA,21.7811811215991,1,1.07165453970263,182.033196332596
"49","2022-05-17",23,"TNHA-SD","TNHA","SD",11,21.7087359666199,3,NA,21.7811811215991,1,1.07165453970263,182.033196332596
"50","2022-05-17",23,"TNHA-SD","TNHA","SD",12,21.7018160287765,4,NA,21.7811811215991,1,1.07165453970263,182.033196332596
"51","2022-05-17",23,"TNHA-SD","TNHA","SD",13,21.696609881753,4,NA,21.7811811215991,1,1.07165453970263,182.033196332596
"52","2022-05-17",23,"TNHA-SD","TNHA","SD",14,21.6815560473858,5,NA,21.7811811215991,1,1.07165453970263,182.033196332596
"53","2022-05-17",23,"TNHA-SD","TNHA","SD",15,21.6790973707903,6,NA,21.7811811215991,1,1.07165453970263,182.033196332596
"54","2022-05-17",23,"TNHA-SD","TNHA","SD",16,21.6810077211526,6,NA,21.7811811215991,1,1.07165453970263,182.033196332596
"55","2022-05-17",23,"TNHA-SD","TNHA","SD",17,21.6625188161293,6,NA,21.7811811215991,1,1.07165453970263,182.033196332596
"56","2022-05-17",23,"TNHA-SE","TNHA","SE",7,21.700876305281,1,NA,NA,NA,NA,NA
"57","2022-05-17",23,"TNHA-SE","TNHA","SE",8,21.6972999110273,1,NA,NA,NA,NA,NA
"58","2022-05-17",23,"TNHA-SE","TNHA","SE",9,21.6895840160077,2,NA,NA,NA,NA,NA
"59","2022-05-17",23,"TNHA-SE","TNHA","SE",10,21.6793081023734,3,NA,NA,NA,NA,NA
"60","2022-05-17",23,"TNHA-SE","TNHA","SE",11,21.664732213333,3,NA,NA,NA,NA,NA
"61","2022-05-17",23,"TNHA-SE","TNHA","SE",12,21.6415485677546,4,NA,NA,NA,NA,NA
"62","2022-05-17",23,"TNHA-SE","TNHA","SE",13,21.6684185719598,4,NA,NA,NA,NA,NA
"63","2022-05-17",23,"TNHA-SE","TNHA","SE",14,21.6527508336258,5,NA,NA,NA,NA,NA
"64","2022-05-17",23,"TNHA-SE","TNHA","SE",15,21.6539098294391,6,NA,NA,NA,NA,NA
"65","2022-05-17",23,"TNHA-SE","TNHA","SE",16,21.6404402367643,6,NA,NA,NA,NA,NA
"66","2022-05-17",23,"TNHA-SE","TNHA","SE",17,21.6554016414759,6,NA,NA,NA,NA,NA
"67","2022-05-18",0,"TNHA-BASE","TNHA","BASE",7,21.8908504253781,1,NA,21.9933994442998,1,0.882214936247723,248.264626593807
"68","2022-05-18",0,"TNHA-BASE","TNHA","BASE",8,21.8894085910196,1,NA,21.9933994442998,1,0.882214936247723,248.264626593807
"69","2022-05-18",0,"TNHA-BASE","TNHA","BASE",9,21.869842177897,2,NA,21.9933994442998,1,0.882214936247723,248.264626593807
"70","2022-05-18",0,"TNHA-BASE","TNHA","BASE",10,22.6566666666667,3,NA,21.9933994442998,1,0.882214936247723,248.264626593807
"71","2022-05-18",0,"TNHA-BASE","TNHA","BASE",11,22.6566666666667,3,NA,21.9933994442998,1,0.882214936247723,248.264626593807
"72","2022-05-18",0,"TNHA-BASE","TNHA","BASE",12,21.8323359334485,4,NA,21.9933994442998,1,0.882214936247723,248.264626593807
"73","2022-05-18",0,"TNHA-BASE","TNHA","BASE",13,21.8352738765692,4,NA,21.9933994442998,1,0.882214936247723,248.264626593807
"74","2022-05-18",0,"TNHA-BASE","TNHA","BASE",14,21.8205689030268,5,NA,21.9933994442998,1,0.882214936247723,248.264626593807
"75","2022-05-18",0,"TNHA-BASE","TNHA","BASE",15,21.8240057491621,6,NA,21.9933994442998,1,0.882214936247723,248.264626593807
"76","2022-05-18",0,"TNHA-BASE","TNHA","BASE",16,21.8156281927847,6,NA,21.9933994442998,1,0.882214936247723,248.264626593807
"77","2022-05-18",0,"TNHA-BASE","TNHA","BASE",17,21.8143331264194,6,NA,21.9933994442998,1,0.882214936247723,248.264626593807
"78","2022-05-18",0,"TNHA-SA","TNHA","SA",7,21.8937859822389,1,NA,21.8543461683034,1,0.408914643924484,179.098622348568
"79","2022-05-18",0,"TNHA-SA","TNHA","SA",8,21.8850523230324,1,NA,21.8543461683034,1,0.408914643924484,179.098622348568
"80","2022-05-18",0,"TNHA-SA","TNHA","SA",9,21.8821856146019,2,NA,21.8543461683034,1,0.408914643924484,179.098622348568
"81","2022-05-18",0,"TNHA-SA","TNHA","SA",10,21.875261647329,3,NA,21.8543461683034,1,0.408914643924484,179.098622348568
"82","2022-05-18",0,"TNHA-SA","TNHA","SA",11,21.8642618793796,3,NA,21.8543461683034,1,0.408914643924484,179.098622348568
"83","2022-05-18",0,"TNHA-SA","TNHA","SA",12,21.8637048623874,4,NA,21.8543461683034,1,0.408914643924484,179.098622348568
"84","2022-05-18",0,"TNHA-SA","TNHA","SA",13,21.8487623035912,4,NA,21.8543461683034,1,0.408914643924484,179.098622348568
"85","2022-05-18",0,"TNHA-SA","TNHA","SA",14,21.8327639920493,5,NA,21.8543461683034,1,0.408914643924484,179.098622348568
"86","2022-05-18",0,"TNHA-SA","TNHA","SA",15,21.8308654658296,6,NA,21.8543461683034,1,0.408914643924484,179.098622348568
"87","2022-05-18",0,"TNHA-SA","TNHA","SA",16,21.810878550596,6,NA,21.8543461683034,1,0.408914643924484,179.098622348568
"88","2022-05-18",0,"TNHA-SA","TNHA","SA",17,21.7939386513753,6,NA,21.8543461683034,1,0.408914643924484,179.098622348568
"89","2022-05-18",0,"TNHA-SB","TNHA","SB",7,21.8616767334489,1,NA,21.8827456474066,1,0.224537540805223,259.044205658324
"90","2022-05-18",0,"TNHA-SB","TNHA","SB",8,21.8740568096507,1,NA,21.8827456474066,1,0.224537540805223,259.044205658324
"91","2022-05-18",0,"TNHA-SB","TNHA","SB",9,21.8778706798327,2,NA,21.8827456474066,1,0.224537540805223,259.044205658324
"92","2022-05-18",0,"TNHA-SB","TNHA","SB",10,21.8600823533375,3,NA,21.8827456474066,1,0.224537540805223,259.044205658324
"93","2022-05-18",0,"TNHA-SB","TNHA","SB",11,21.8697606997589,3,NA,21.8827456474066,1,0.224537540805223,259.044205658324
"94","2022-05-18",0,"TNHA-SB","TNHA","SB",12,21.8601727708439,4,NA,21.8827456474066,1,0.224537540805223,259.044205658324
"95","2022-05-18",0,"TNHA-SB","TNHA","SB",13,21.8522809776264,4,NA,21.8827456474066,1,0.224537540805223,259.044205658324
"96","2022-05-18",0,"TNHA-SB","TNHA","SB",14,21.8535348977346,5,NA,21.8827456474066,1,0.224537540805223,259.044205658324
"97","2022-05-18",0,"TNHA-SB","TNHA","SB",15,21.8444079721171,6,NA,21.8827456474066,1,0.224537540805223,259.044205658324
"98","2022-05-18",0,"TNHA-SB","TNHA","SB",16,21.8397313115689,6,NA,21.8827456474066,1,0.224537540805223,259.044205658324
"99","2022-05-18",0,"TNHA-SB","TNHA","SB",17,21.8336238447511,6,NA,21.8827456474066,1,0.224537540805223,259.044205658324
"100","2022-05-18",0,"TNHA-SC","TNHA","SC",7,21.8818926638438,1,NA,21.8426110028144,1,1.47489978864514,179.669411850448
"101","2022-05-18",0,"TNHA-SC","TNHA","SC",8,21.8588006280979,1,NA,21.8426110028144,1,1.47489978864514,179.669411850448
"102","2022-05-18",0,"TNHA-SC","TNHA","SC",9,21.8585443783516,2,NA,21.8426110028144,1,1.47489978864514,179.669411850448
"103","2022-05-18",0,"TNHA-SC","TNHA","SC",10,21.8373943937227,3,NA,21.8426110028144,1,1.47489978864514,179.669411850448
"104","2022-05-18",0,"TNHA-SC","TNHA","SC",11,21.8401680138572,3,NA,21.8426110028144,1,1.47489978864514,179.669411850448
"105","2022-05-18",0,"TNHA-SC","TNHA","SC",12,21.8250798077178,4,NA,21.8426110028144,1,1.47489978864514,179.669411850448
"106","2022-05-18",0,"TNHA-SC","TNHA","SC",13,21.8330553796584,4,NA,21.8426110028144,1,1.47489978864514,179.669411850448
"107","2022-05-18",0,"TNHA-SC","TNHA","SC",14,21.8168150225638,5,NA,21.8426110028144,1,1.47489978864514,179.669411850448
"108","2022-05-18",0,"TNHA-SC","TNHA","SC",15,21.807901802875,6,NA,21.8426110028144,1,1.47489978864514,179.669411850448
"109","2022-05-18",0,"TNHA-SC","TNHA","SC",16,21.8140448424349,6,NA,21.8426110028144,1,1.47489978864514,179.669411850448
"110","2022-05-18",0,"TNHA-SC","TNHA","SC",17,21.7982683378395,6,NA,21.8426110028144,1,1.47489978864514,179.669411850448
"111","2022-05-18",0,"TNHA-SD","TNHA","SD",7,21.8721303656769,1,NA,21.9035785349848,1,1.07165453970263,182.033196332596
"112","2022-05-18",0,"TNHA-SD","TNHA","SD",8,21.8793112679095,1,NA,21.9035785349848,1,1.07165453970263,182.033196332596
"113","2022-05-18",0,"TNHA-SD","TNHA","SD",9,21.8608859683609,2,NA,21.9035785349848,1,1.07165453970263,182.033196332596
"114","2022-05-18",0,"TNHA-SD","TNHA","SD",10,21.8188217110314,3,NA,21.9035785349848,1,1.07165453970263,182.033196332596
"115","2022-05-18",0,"TNHA-SD","TNHA","SD",11,21.8415550181332,3,NA,21.9035785349848,1,1.07165453970263,182.033196332596
"116","2022-05-18",0,"TNHA-SD","TNHA","SD",12,21.8356305518032,4,NA,21.9035785349848,1,1.07165453970263,182.033196332596
"117","2022-05-18",0,"TNHA-SD","TNHA","SD",13,21.8311733379601,4,NA,21.9035785349848,1,1.07165453970263,182.033196332596
"118","2022-05-18",0,"TNHA-SD","TNHA","SD",14,21.818285081322,5,NA,21.9035785349848,1,1.07165453970263,182.033196332596
"119","2022-05-18",0,"TNHA-SD","TNHA","SD",15,21.8161800990178,6,NA,21.9035785349848,1,1.07165453970263,182.033196332596
"120","2022-05-18",0,"TNHA-SD","TNHA","SD",16,21.8178156348645,6,NA,21.9035785349848,1,1.07165453970263,182.033196332596
"121","2022-05-18",0,"TNHA-SD","TNHA","SD",17,21.8019864615732,6,NA,21.9035785349848,1,1.07165453970263,182.033196332596
"122","2022-05-18",0,"TNHA-SE","TNHA","SE",7,21.8348260127547,1,NA,NA,NA,NA,NA
"123","2022-05-18",0,"TNHA-SE","TNHA","SE",8,21.8317641026887,1,NA,NA,NA,NA,NA
"124","2022-05-18",0,"TNHA-SE","TNHA","SE",9,21.8251581820455,2,NA,NA,NA,NA,NA
"125","2022-05-18",0,"TNHA-SE","TNHA","SE",10,21.8163605156916,3,NA,NA,NA,NA,NA
"126","2022-05-18",0,"TNHA-SE","TNHA","SE",11,21.8038814492891,3,NA,NA,NA,NA,NA
"127","2022-05-18",0,"TNHA-SE","TNHA","SE",12,21.7840328999606,4,NA,NA,NA,NA,NA
"128","2022-05-18",0,"TNHA-SE","TNHA","SE",13,21.807037504742,4,NA,NA,NA,NA,NA
"129","2022-05-18",0,"TNHA-SE","TNHA","SE",14,21.7936236576343,5,NA,NA,NA,NA,NA
"130","2022-05-18",0,"TNHA-SE","TNHA","SE",15,21.7946159254592,6,NA,NA,NA,NA,NA
"131","2022-05-18",0,"TNHA-SE","TNHA","SE",16,21.7830840085424,6,NA,NA,NA,NA,NA
"132","2022-05-18",0,"TNHA-SE","TNHA","SE",17,21.7958931320444,6,NA,NA,NA,NA,NA
"133","2022-05-18",18,"TNHA-BASE","TNHA","BASE",7,21.9679143274497,1,NA,22.0591595321343,1,0.882214936247723,248.264626593807
"134","2022-05-18",18,"TNHA-BASE","TNHA","BASE",8,21.966631424185,1,NA,22.0591595321343,1,0.882214936247723,248.264626593807
"135","2022-05-18",18,"TNHA-BASE","TNHA","BASE",9,21.949221785467,2,NA,22.0591595321343,1,0.882214936247723,248.264626593807
"136","2022-05-18",18,"TNHA-BASE","TNHA","BASE",10,19.3429665652455,3,NA,22.0591595321343,1,0.882214936247723,248.264626593807
"137","2022-05-18",18,"TNHA-BASE","TNHA","BASE",11,19.2569834318195,3,NA,22.0591595321343,1,0.882214936247723,248.264626593807
"138","2022-05-18",18,"TNHA-BASE","TNHA","BASE",12,21.9158497943193,4,NA,22.0591595321343,1,0.882214936247723,248.264626593807
"139","2022-05-18",18,"TNHA-BASE","TNHA","BASE",13,21.9184638926716,4,NA,22.0591595321343,1,0.882214936247723,248.264626593807
"140","2022-05-18",18,"TNHA-BASE","TNHA","BASE",14,21.9053798248291,5,NA,22.0591595321343,1,0.882214936247723,248.264626593807
"141","2022-05-18",18,"TNHA-BASE","TNHA","BASE",15,21.9084378329152,6,NA,22.0591595321343,1,0.882214936247723,248.264626593807
"142","2022-05-18",18,"TNHA-BASE","TNHA","BASE",16,21.9009837211699,6,NA,22.0591595321343,1,0.882214936247723,248.264626593807
"143","2022-05-18",18,"TNHA-BASE","TNHA","BASE",17,21.8998314078974,6,NA,22.0591595321343,1,0.882214936247723,248.264626593807
"144","2022-05-18",18,"TNHA-SA","TNHA","SA",7,21.9705263025757,1,NA,21.9354338762111,1,0.408914643924484,179.098622348568
"145","2022-05-18",18,"TNHA-SA","TNHA","SA",8,21.9627553406463,1,NA,21.9354338762111,1,0.408914643924484,179.098622348568
"146","2022-05-18",18,"TNHA-SA","TNHA","SA",9,21.9602046248982,2,NA,21.9354338762111,1,0.408914643924484,179.098622348568
"147","2022-05-18",18,"TNHA-SA","TNHA","SA",10,21.9540438754567,3,NA,21.9354338762111,1,0.408914643924484,179.098622348568
"148","2022-05-18",18,"TNHA-SA","TNHA","SA",11,21.9442565943244,3,NA,21.9354338762111,1,0.408914643924484,179.098622348568
"149","2022-05-18",18,"TNHA-SA","TNHA","SA",12,21.9437609764238,4,NA,21.9354338762111,1,0.408914643924484,179.098622348568
"150","2022-05-18",18,"TNHA-SA","TNHA","SA",13,21.9304655119698,4,NA,21.9354338762111,1,0.408914643924484,179.098622348568
"151","2022-05-18",18,"TNHA-SA","TNHA","SA",14,21.9162306687056,5,NA,21.9354338762111,1,0.408914643924484,179.098622348568
"152","2022-05-18",18,"TNHA-SA","TNHA","SA",15,21.9145414139927,6,NA,21.9354338762111,1,0.408914643924484,179.098622348568
"153","2022-05-18",18,"TNHA-SA","TNHA","SA",16,21.8967576244384,6,NA,21.9354338762111,1,0.408914643924484,179.098622348568
"154","2022-05-18",18,"TNHA-SA","TNHA","SA",17,21.8816849831982,6,NA,21.9354338762111,1,0.408914643924484,179.098622348568
"155","2022-05-18",18,"TNHA-SB","TNHA","SB",7,21.9419564048925,1,NA,21.9607029261831,1,0.224537540805223,259.044205658324
"156","2022-05-18",18,"TNHA-SB","TNHA","SB",8,21.9529718451075,1,NA,21.9607029261831,1,0.224537540805223,259.044205658324
"157","2022-05-18",18,"TNHA-SB","TNHA","SB",9,21.9563653184831,2,NA,21.9607029261831,1,0.224537540805223,259.044205658324
"158","2022-05-18",18,"TNHA-SB","TNHA","SB",10,21.9405377707491,3,NA,21.9607029261831,1,0.224537540805223,259.044205658324
"159","2022-05-18",18,"TNHA-SB","TNHA","SB",11,21.9491492885336,3,NA,21.9607029261831,1,0.224537540805223,259.044205658324
"160","2022-05-18",18,"TNHA-SB","TNHA","SB",12,21.9406182216784,4,NA,21.9607029261831,1,0.224537540805223,259.044205658324
"161","2022-05-18",18,"TNHA-SB","TNHA","SB",13,21.9335963281974,4,NA,21.9607029261831,1,0.224537540805223,259.044205658324
"162","2022-05-18",18,"TNHA-SB","TNHA","SB",14,21.9347120306987,5,NA,21.9607029261831,1,0.224537540805223,259.044205658324
"163","2022-05-18",18,"TNHA-SB","TNHA","SB",15,21.9265911514855,6,NA,21.9607029261831,1,0.224537540805223,259.044205658324
"164","2022-05-18",18,"TNHA-SB","TNHA","SB",16,21.9224299917449,6,NA,21.9607029261831,1,0.224537540805223,259.044205658324
"165","2022-05-18",18,"TNHA-SB","TNHA","SB",17,21.9169957412201,6,NA,21.9607029261831,1,0.224537540805223,259.044205658324
"166","2022-05-18",18,"TNHA-SC","TNHA","SC",7,21.9599439656334,1,NA,21.9249922592331,1,1.47489978864514,179.669411850448
"167","2022-05-18",18,"TNHA-SC","TNHA","SC",8,21.9393973280313,1,NA,21.9249922592331,1,1.47489978864514,179.669411850448
"168","2022-05-18",18,"TNHA-SC","TNHA","SC",9,21.9391693242845,2,NA,21.9249922592331,1,1.47489978864514,179.669411850448
"169","2022-05-18",18,"TNHA-SC","TNHA","SC",10,21.920350668613,3,NA,21.9249922592331,1,1.47489978864514,179.669411850448
"170","2022-05-18",18,"TNHA-SC","TNHA","SC",11,21.9228185570389,3,NA,21.9249922592331,1,1.47489978864514,179.669411850448
"171","2022-05-18",18,"TNHA-SC","TNHA","SC",12,21.9093934997152,4,NA,21.9249922592331,1,1.47489978864514,179.669411850448
