"","date","hour","fullname","site","station","grounddepth","groundtemp","vwcdepth","vwc","airtemp","solar","windspeed","winddir"
"255","2024-12-03",2,"TNHA-SD","TNHA","SD",NA,NA,NA,NA,NA,NA,0.2,74.8
"256","2024-12-03",3,"TNHA-BASE","TNHA","BASE",NA,NA,NA,NA,NA,NA,0,239
"257","2024-12-03",3,"TNHA-SA","TNHA","SA",NA,NA,NA,NA,NA,NA,0,163
"258","2024-12-03",3,"TNHA-SB","TNHA","SB",NA,NA,NA,NA,NA,NA,0,313.2
"259","2024-12-03",3,"TNHA-SC","TNHA","SC",NA,NA,NA,NA,NA,NA,0,107
"260","2024-12-03",3,"TNHA-SD","TNHA","SD",NA,NA,NA,NA,NA,NA,0.2,310.4
"261","2024-12-03",4,"TNHA-BASE","TNHA","BASE",NA,NA,NA,NA,NA,NA,0,241
"262","2024-12-03",4,"TNHA-SA","TNHA","SA",NA,NA,NA,NA,NA,NA,0,161
"263","2024-12-03",4,"TNHA-SB","TNHA","SB",NA,NA,NA,NA,NA,NA,0,237
"264","2024-12-03",4,"TNHA-SC","TNHA","SC",NA,NA,NA,NA,NA,NA,0,107
"265","2024-12-03",4,"TNHA-SD","TNHA","SD",NA,NA,NA,NA,NA,NA,0.2,308.4
"266","2024-12-03",5,"TNHA-BASE","TNHA","BASE",NA,NA,NA,NA,NA,NA,0,256
"267","2024-12-03",5,"TNHA-SA","TNHA","SA",NA,NA,NA,NA,NA,NA,0,159
"268","2024-12-03",5,"TNHA-SB","TNHA","SB",NA,NA,NA,NA,NA,NA,0,247.8
"269","2024-12-03",5,"TNHA-SC","TNHA","SC",NA,NA,NA,NA,NA,NA,0,107
"270","2024-12-03",5,"TNHA-SD","TNHA","SD",NA,NA,NA,NA,NA,NA,0.2,216.6
"271","2024-12-03",6,"TNHA-BASE","TNHA","BASE",NA,NA,NA,NA,NA,NA,0,220
"272","2024-12-03",6,"TNHA-SA","TNHA","SA",NA,NA,NA,NA,NA,NA,0,157
"273","2024-12-03",6,"TNHA-SB","TNHA","SB",NA,NA,NA,NA,NA,NA,0,171.6
"274","2024-12-03",6,"TNHA-SC","TNHA","SC",NA,NA,NA,NA,NA,NA,0,105
"275","2024-12-03",6,"TNHA-SD","TNHA","SD",NA,NA,NA,NA,NA,NA,0.2,302.6
"276","2024-12-03",7,"TNHA-BASE","TNHA","BASE",NA,NA,NA,NA,NA,NA,0,223
"277","2024-12-03",7,"TNHA-SA","TNHA","SA",NA,NA,NA,NA,NA,NA,0,140
"278","2024-12-03",7,"TNHA-SB","TNHA","SB",NA,NA,NA,NA,NA,NA,0,192.6
"279","2024-12-03",7,"TNHA-SC","TNHA","SC",NA,NA,NA,NA,NA,NA,0,327
"280","2024-12-03",7,"TNHA-SD","TNHA","SD",NA,NA,NA,NA,NA,NA,0.2,308.8
"281","2024-12-03",8,"TNHA-BASE","TNHA","BASE",NA,NA,NA,NA,NA,NA,0,227
"282","2024-12-03",8,"TNHA-SA","TNHA","SA",NA,NA,NA,NA,NA,NA,0,128
"283","2024-12-03",8,"TNHA-SB","TNHA","SB",NA,NA,NA,NA,NA,NA,0,182.2
"284","2024-12-03",8,"TNHA-SC","TNHA","SC",NA,NA,NA,NA,NA,NA,0.3,309
"285","2024-12-03",8,"TNHA-SD","TNHA","SD",NA,NA,NA,NA,NA,NA,0.06,349.4
"286","2024-12-03",9,"TNHA-BASE","TNHA","BASE",NA,NA,NA,NA,NA,NA,0,226
"287","2024-12-03",9,"TNHA-SA","TNHA","SA",NA,NA,NA,NA,NA,NA,0,131
"288","2024-12-03",9,"TNHA-SB","TNHA","SB",NA,NA,NA,NA,NA,NA,0,232.8
"289","2024-12-03",9,"TNHA-SC","TNHA","SC",NA,NA,NA,NA,NA,NA,0,309
"290","2024-12-03",9,"TNHA-SD","TNHA","SD",NA,NA,NA,NA,NA,NA,0.2,346.8
"291","2024-12-03",10,"TNHA-BASE","TNHA","BASE",NA,NA,NA,NA,NA,NA,0,218
"292","2024-12-03",10,"TNHA-SA","TNHA","SA",NA,NA,NA,NA,NA,NA,0,132
"293","2024-12-03",10,"TNHA-SB","TNHA","SB",NA,NA,NA,NA,NA,NA,0,156.6
"294","2024-12-03",10,"TNHA-SC","TNHA","SC",NA,NA,NA,NA,NA,NA,0,334
"295","2024-12-03",10,"TNHA-SD","TNHA","SD",NA,NA,NA,NA,NA,NA,0.2,289.6
"296","2024-12-03",11,"TNHA-BASE","TNHA","BASE",NA,NA,NA,NA,NA,NA,0,220
"297","2024-12-03",11,"TNHA-SA","TNHA","SA",NA,NA,NA,NA,NA,NA,0,175
"298","2024-12-03",11,"TNHA-SB","TNHA","SB",NA,NA,NA,NA,NA,NA,0,177.6
"299","2024-12-03",11,"TNHA-SC","TNHA","SC",NA,NA,NA,NA,NA,NA,0,329
"300","2024-12-03",11,"TNHA-SD","TNHA","SD",NA,NA,NA,NA,NA,NA,0.2,338
"301","2024-12-03",12,"TNHA-BASE","TNHA","BASE",NA,NA,NA,NA,NA,NA,0,225
"302","2024-12-03",12,"TNHA-SA","TNHA","SA",NA,NA,NA,NA,NA,NA,0,192
"303","2024-12-03",12,"TNHA-SB","TNHA","SB",NA,NA,NA,NA,NA,NA,0,306
"304","2024-12-03",12,"TNHA-SC","TNHA","SC",NA,NA,NA,NA,NA,NA,0,313
"305","2024-12-03",12,"TNHA-SD","TNHA","SD",NA,NA,NA,NA,NA,NA,0.2,339
"306","2024-12-03",13,"TNHA-BASE","TNHA","BASE",NA,NA,NA,NA,NA,NA,0,223
"307","2024-12-03",13,"TNHA-SA","TNHA","SA",NA,NA,NA,NA,NA,NA,0,188
"308","2024-12-03",13,"TNHA-SB","TNHA","SB",NA,NA,NA,NA,NA,NA,0,223.2
"309","2024-12-03",13,"TNHA-SC","TNHA","SC",NA,NA,NA,NA,NA,NA,0,333
"310","2024-12-03",13,"TNHA-SD","TNHA","SD",NA,NA,NA,NA,NA,NA,0.2,305.6
"311","2024-12-03",14,"TNHA-BASE","TNHA","BASE",NA,NA,NA,NA,NA,NA,0,215
"312","2024-12-03",14,"TNHA-SA","TNHA","SA",NA,NA,NA,NA,NA,NA,0,183
"313","2024-12-03",14,"TNHA-SB","TNHA","SB",NA,NA,NA,NA,NA,NA,0,268.6
"314","2024-12-03",14,"TNHA-SC","TNHA","SC",NA,NA,NA,NA,NA,NA,0,14
"315","2024-12-03",14,"TNHA-SD","TNHA","SD",NA,NA,NA,NA,NA,NA,0.2,91
"316","2024-12-03",15,"TNHA-BASE","TNHA","BASE",NA,NA,NA,NA,NA,NA,0,215
"317","2024-12-03",15,"TNHA-SA","TNHA","SA",NA,NA,NA,NA,NA,NA,0,131
"318","2024-12-03",15,"TNHA-SB","TNHA","SB",NA,NA,NA,NA,NA,NA,0,159.6
"319","2024-12-03",15,"TNHA-SC","TNHA","SC",NA,NA,NA,NA,NA,NA,0,97
"320","2024-12-03",15,"TNHA-SD","TNHA","SD",NA,NA,NA,NA,NA,NA,0.2,316.2
"321","2024-12-03",16,"TNHA-BASE","TNHA","BASE",NA,NA,NA,NA,NA,NA,0.5,215
"322","2024-12-03",16,"TNHA-SA","TNHA","SA",NA,NA,NA,NA,NA,NA,0,173
"323","2024-12-03",16,"TNHA-SB","TNHA","SB",NA,NA,NA,NA,NA,NA,0,272.6
"324","2024-12-03",16,"TNHA-SC","TNHA","SC",NA,NA,NA,NA,NA,NA,0,66
"325","2024-12-03",16,"TNHA-SD","TNHA","SD",NA,NA,NA,NA,NA,NA,0.44,218.8
"326","2024-12-03",17,"TNHA-BASE","TNHA","BASE",NA,NA,NA,NA,NA,NA,0.5,215
"327","2024-12-03",17,"TNHA-SA","TNHA","SA",NA,NA,NA,NA,NA,NA,0,177
"328","2024-12-03",17,"TNHA-SB","TNHA","SB",NA,NA,NA,NA,NA,NA,1.62,169.6
"329","2024-12-03",17,"TNHA-SC","TNHA","SC",NA,NA,NA,NA,NA,NA,0.7,100
"330","2024-12-03",17,"TNHA-SD","TNHA","SD",NA,NA,NA,NA,NA,NA,0.96,301
"331","2024-12-03",18,"TNHA-BASE","TNHA","BASE",NA,NA,NA,NA,NA,NA,0.5,213
"332","2024-12-03",18,"TNHA-SA","TNHA","SA",NA,NA,NA,NA,NA,NA,0,156
"333","2024-12-03",18,"TNHA-SB","TNHA","SB",NA,NA,NA,NA,NA,NA,1.62,186.2
"334","2024-12-03",18,"TNHA-SC","TNHA","SC",NA,NA,NA,NA,NA,NA,0.7,118
"335","2024-12-03",18,"TNHA-SD","TNHA","SD",NA,NA,NA,NA,NA,NA,0.96,281.4
"336","2024-12-03",19,"TNHA-BASE","TNHA","BASE",NA,NA,NA,NA,NA,NA,0,218
"337","2024-12-03",19,"TNHA-SA","TNHA","SA",NA,NA,NA,NA,NA,NA,0,161
"338","2024-12-03",19,"TNHA-SB","TNHA","SB",NA,NA,NA,NA,NA,NA,0,261.4
"339","2024-12-03",19,"TNHA-SC","TNHA","SC",NA,NA,NA,NA,NA,NA,1,121
"340","2024-12-03",19,"TNHA-SD","TNHA","SD",NA,NA,NA,NA,NA,NA,0.06,302.2
"341","2024-12-03",20,"TNHA-BASE","TNHA","BASE",NA,NA,NA,NA,NA,NA,0,212
"342","2024-12-03",20,"TNHA-SA","TNHA","SA",NA,NA,NA,NA,NA,NA,0,181
"343","2024-12-03",20,"TNHA-SB","TNHA","SB",NA,NA,NA,NA,NA,NA,0,353.6
"344","2024-12-03",20,"TNHA-SC","TNHA","SC",NA,NA,NA,NA,NA,NA,1,121
"345","2024-12-03",20,"TNHA-SD","TNHA","SD",NA,NA,NA,NA,NA,NA,0.06,309.2
"346","2024-12-03",21,"TNHA-BASE","TNHA","BASE",NA,NA,NA,NA,NA,NA,0,218
"347","2024-12-03",21,"TNHA-SA","TNHA","SA",NA,NA,NA,NA,NA,NA,0,131
"348","2024-12-03",21,"TNHA-SB","TNHA","SB",NA,NA,NA,NA,NA,NA,0,275.4
"349","2024-12-03",21,"TNHA-SC","TNHA","SC",NA,NA,NA,NA,NA,NA,1,122
"350","2024-12-03",21,"TNHA-SD","TNHA","SD",NA,NA,NA,NA,NA,NA,0.06,309.2
"351","2024-12-03",22,"TNHA-BASE","TNHA","BASE",NA,NA,NA,NA,NA,NA,0,326
"352","2024-12-03",22,"TNHA-SA","TNHA","SA",NA,NA,NA,NA,NA,NA,0,157
"353","2024-12-03",22,"TNHA-SB","TNHA","SB",NA,NA,NA,NA,NA,NA,0,316.8
"354","2024-12-03",22,"TNHA-SC","TNHA","SC",NA,NA,NA,NA,NA,NA,1.7,122
"355","2024-12-03",22,"TNHA-SD","TNHA","SD",NA,NA,NA,NA,NA,NA,1.08,81.8
"356","2024-12-03",23,"TNHA-BASE","TNHA","BASE",NA,NA,NA,NA,NA,NA,0,248
"357","2024-12-03",23,"TNHA-SA","TNHA","SA",NA,NA,NA,NA,NA,NA,0,157
"358","2024-12-03",23,"TNHA-SB","TNHA","SB",NA,NA,NA,NA,NA,NA,0,271.6
"359","2024-12-03",23,"TNHA-SC","TNHA","SC",NA,NA,NA,NA,NA,NA,1.7,122
"360","2024-12-03",23,"TNHA-SD","TNHA","SD",NA,NA,NA,NA,NA,NA,1.08,116.2
"361","2024-12-04",0,"TNHA-BASE","TNHA","BASE",NA,NA,NA,NA,NA,NA,0,331
"362","2024-12-04",0,"TNHA-SA","TNHA","SA",NA,NA,NA,NA,NA,NA,0,163
"363","2024-12-04",0,"TNHA-SB","TNHA","SB",NA,NA,NA,NA,NA,NA,0,312.4
"364","2024-12-04",0,"TNHA-SC","TNHA","SC",NA,NA,NA,NA,NA,NA,1.7,122
"365","2024-12-04",0,"TNHA-SD","TNHA","SD",NA,NA,NA,NA,NA,NA,1.08,73
"366","2024-12-04",1,"TNHA-BASE","TNHA","BASE",NA,NA,NA,NA,NA,NA,0,337
"367","2024-12-04",1,"TNHA-SA","TNHA","SA",NA,NA,NA,NA,NA,NA,0,163
"368","2024-12-04",1,"TNHA-SB","TNHA","SB",NA,NA,NA,NA,NA,NA,0,312.4
"369","2024-12-04",1,"TNHA-SC","TNHA","SC",NA,NA,NA,NA,NA,NA,1.7,122
"370","2024-12-04",1,"TNHA-SD","TNHA","SD",NA,NA,NA,NA,NA,NA,1.08,74.4
"371","2024-12-04",2,"TNHA-BASE","TNHA","BASE",NA,NA,NA,NA,NA,NA,0,3
"372","2024-12-04",2,"TNHA-SA","TNHA","SA",NA,NA,NA,NA,NA,NA,0,159
"373","2024-12-04",2,"TNHA-SB","TNHA","SB",NA,NA,NA,NA,NA,NA,0,186.2
"374","2024-12-04",2,"TNHA-SC","TNHA","SC",NA,NA,NA,NA,NA,NA,1.7,122
"375","2024-12-04",2,"TNHA-SD","TNHA","SD",NA,NA,NA,NA,NA,NA,1.08,261.2
"376","2024-12-04",3,"TNHA-BASE","TNHA","BASE",NA,NA,NA,NA,NA,NA,0,357
"377","2024-12-04",3,"TNHA-SA","TNHA","SA",NA,NA,NA,NA,NA,NA,0,167
"378","2024-12-04",3,"TNHA-SB","TNHA","SB",NA,NA,NA,NA,NA,NA,0.2,258.8
"379","2024-12-04",3,"TNHA-SC","TNHA","SC",NA,NA,NA,NA,NA,NA,2,122
"380","2024-12-04",3,"TNHA-SD","TNHA","SD",NA,NA,NA,NA,NA,NA,0.32,102.6
"381","2024-12-04",4,"TNHA-BASE","TNHA","BASE",NA,NA,NA,NA,NA,NA,0,355
"382","2024-12-04",4,"TNHA-SA","TNHA","SA",NA,NA,NA,NA,NA,NA,0,157
"383","2024-12-04",4,"TNHA-SB","TNHA","SB",NA,NA,NA,NA,NA,NA,0.2,184
"384","2024-12-04",4,"TNHA-SC","TNHA","SC",NA,NA,NA,NA,NA,NA,2,122
"385","2024-12-04",4,"TNHA-SD","TNHA","SD",NA,NA,NA,NA,NA,NA,0.32,153.8
"386","2024-12-04",5,"TNHA-BASE","TNHA","BASE",NA,NA,NA,NA,NA,NA,0,354
"387","2024-12-04",5,"TNHA-SA","TNHA","SA",NA,NA,NA,NA,NA,NA,0,163
"388","2024-12-04",5,"TNHA-SB","TNHA","SB",NA,NA,NA,NA,NA,NA,0.12,258.8
"389","2024-12-04",5,"TNHA-SC","TNHA","SC",NA,NA,NA,NA,NA,NA,2.3,124
"390","2024-12-04",5,"TNHA-SD","TNHA","SD",NA,NA,NA,NA,NA,NA,0.86,75.2
"391","2024-12-04",6,"TNHA-BASE","TNHA","BASE",NA,NA,NA,NA,NA,NA,0,351
"392","2024-12-04",6,"TNHA-SA","TNHA","SA",NA,NA,NA,NA,NA,NA,0,163
"393","2024-12-04",6,"TNHA-SB","TNHA","SB",NA,NA,NA,NA,NA,NA,0.12,217.8
"394","2024-12-04",6,"TNHA-SC","TNHA","SC",NA,NA,NA,NA,NA,NA,2.3,124
"395","2024-12-04",6,"TNHA-SD","TNHA","SD",NA,NA,NA,NA,NA,NA,0.86,75.2
"396","2024-12-04",7,"TNHA-BASE","TNHA","BASE",NA,NA,NA,NA,NA,NA,0,352
"397","2024-12-04",7,"TNHA-SA","TNHA","SA",NA,NA,NA,NA,NA,NA,0,161
"398","2024-12-04",7,"TNHA-SB","TNHA","SB",NA,NA,NA,NA,NA,NA,0,217.8
"399","2024-12-04",7,"TNHA-SC","TNHA","SC",NA,NA,NA,NA,NA,NA,2.7,124
"400","2024-12-04",7,"TNHA-SD","TNHA","SD",NA,NA,NA,NA,NA,NA,0.86,75.2
"401","2024-12-04",8,"TNHA-BASE","TNHA","BASE",NA,NA,NA,NA,NA,NA,0,6
"402","2024-12-04",8,"TNHA-SA","TNHA","SA",NA,NA,NA,NA,NA,NA,0,170
"403","2024-12-04",8,"TNHA-SB","TNHA","SB",NA,NA,NA,NA,NA,NA,0,224.4
"404","2024-12-04",8,"TNHA-SC","TNHA","SC",NA,NA,NA,NA,NA,NA,2.7,125
"405","2024-12-04",8,"TNHA-SD","TNHA","SD",NA,NA,NA,NA,NA,NA,0.86,263.2
"406","2024-12-04",9,"TNHA-BASE","TNHA","BASE",NA,NA,NA,NA,NA,NA,0,21
"407","2024-12-04",9,"TNHA-SA","TNHA","SA",NA,NA,NA,NA,NA,NA,0,167
"408","2024-12-04",9,"TNHA-SB","TNHA","SB",NA,NA,NA,NA,NA,NA,0,213.4
"409","2024-12-04",9,"TNHA-SC","TNHA","SC",NA,NA,NA,NA,NA,NA,2.7,125
"410","2024-12-04",9,"TNHA-SD","TNHA","SD",NA,NA,NA,NA,NA,NA,0.86,257
"411","2024-12-04",10,"TNHA-BASE","TNHA","BASE",NA,NA,NA,NA,NA,NA,0,21
"412","2024-12-04",10,"TNHA-SA","TNHA","SA",NA,NA,NA,NA,NA,NA,0,167
"413","2024-12-04",10,"TNHA-SB","TNHA","SB",NA,NA,NA,NA,NA,NA,0,213.4
"414","2024-12-04",10,"TNHA-SC","TNHA","SC",NA,NA,NA,NA,NA,NA,2.7,124
"415","2024-12-04",10,"TNHA-SD","TNHA","SD",NA,NA,NA,NA,NA,NA,0.86,257
"416","2024-12-04",11,"TNHA-BASE","TNHA","BASE",NA,NA,NA,NA,NA,NA,0,17
"417","2024-12-04",11,"TNHA-SA","TNHA","SA",NA,NA,NA,NA,NA,NA,0,167
"418","2024-12-04",11,"TNHA-SB","TNHA","SB",NA,NA,NA,NA,NA,NA,0,215.8
"419","2024-12-04",11,"TNHA-SC","TNHA","SC",NA,NA,NA,NA,NA,NA,3,124
"420","2024-12-04",11,"TNHA-SD","TNHA","SD",NA,NA,NA,NA,NA,NA,1.4,260.8
"421","2024-12-04",12,"TNHA-BASE","TNHA","BASE",NA,NA,NA,NA,NA,NA,0,22
"422","2024-12-04",12,"TNHA-SA","TNHA","SA",NA,NA,NA,NA,NA,NA,0,164
"423","2024-12-04",12,"TNHA-SB","TNHA","SB",NA,NA,NA,NA,NA,NA,0,213.4
"424","2024-12-04",12,"TNHA-SC","TNHA","SC",NA,NA,NA,NA,NA,NA,3,124
"425","2024-12-04",12,"TNHA-SD","TNHA","SD",NA,NA,NA,NA,NA,NA,1.4,257
"426","2024-12-04",13,"TNHA-BASE","TNHA","BASE",NA,NA,NA,NA,NA,NA,0,25
"427","2024-12-04",13,"TNHA-SA","TNHA","SA",NA,NA,NA,NA,NA,NA,0,159
"428","2024-12-04",13,"TNHA-SB","TNHA","SB",NA,NA,NA,NA,NA,NA,0,170.4
"429","2024-12-04",13,"TNHA-SC","TNHA","SC",NA,NA,NA,NA,NA,NA,3,124
"430","2024-12-04",13,"TNHA-SD","TNHA","SD",NA,NA,NA,NA,NA,NA,1.4,255
"431","2024-12-04",14,"TNHA-BASE","TNHA","BASE",NA,NA,NA,NA,NA,NA,0,22
"432","2024-12-04",14,"TNHA-SA","TNHA","SA",NA,NA,NA,NA,NA,NA,0,163
"433","2024-12-04",14,"TNHA-SB","TNHA","SB",NA,NA,NA,NA,NA,NA,0,213.4
"434","2024-12-04",14,"TNHA-SC","TNHA","SC",NA,NA,NA,NA,NA,NA,3,124
"435","2024-12-04",14,"TNHA-SD","TNHA","SD",NA,NA,NA,NA,NA,NA,1.4,257
"436","2024-12-04",15,"TNHA-BASE","TNHA","BASE",NA,NA,NA,NA,NA,NA,0,21
"437","2024-12-04",15,"TNHA-SA","TNHA","SA",NA,NA,NA,NA,NA,NA,0,163
"438","2024-12-04",15,"TNHA-SB","TNHA","SB",NA,NA,NA,NA,NA,NA,0,213.4
"439","2024-12-04",15,"TNHA-SC","TNHA","SC",NA,NA,NA,NA,NA,NA,3.4,125
"440","2024-12-04",15,"TNHA-SD","TNHA","SD",NA,NA,NA,NA,NA,NA,1.06,257
"441","2024-12-04",16,"TNHA-BASE","TNHA","BASE",NA,NA,NA,NA,NA,NA,0,28
"442","2024-12-04",16,"TNHA-SA","TNHA","SA",NA,NA,NA,NA,NA,NA,0,156
"443","2024-12-04",16,"TNHA-SB","TNHA","SB",NA,NA,NA,NA,NA,NA,0,166.4
"444","2024-12-04",16,"TNHA-SC","TNHA","SC",NA,NA,NA,NA,NA,NA,3.4,125
"445","2024-12-04",16,"TNHA-SD","TNHA","SD",NA,NA,NA,NA,NA,NA,1.06,262.4
"446","2024-12-04",17,"TNHA-BASE","TNHA","BASE",NA,NA,NA,NA,NA,NA,0,28
"447","2024-12-04",17,"TNHA-SA","TNHA","SA",NA,NA,NA,NA,NA,NA,0,156
"448","2024-12-04",17,"TNHA-SB","TNHA","SB",NA,NA,NA,NA,NA,NA,0,166.4
"449","2024-12-04",17,"TNHA-SC","TNHA","SC",NA,NA,NA,NA,NA,NA,3.4,125
"450","2024-12-04",17,"TNHA-SD","TNHA","SD",NA,NA,NA,NA,NA,NA,1.06,262.4
"451","2024-12-04",18,"TNHA-BASE","TNHA","BASE",NA,NA,NA,NA,NA,NA,0,24
"452","2024-12-04",18,"TNHA-SA","TNHA","SA",NA,NA,NA,NA,NA,NA,0,157
"453","2024-12-04",18,"TNHA-SB","TNHA","SB",NA,NA,NA,NA,NA,NA,0,213.4
"454","2024-12-04",18,"TNHA-SC","TNHA","SC",NA,NA,NA,NA,NA,NA,3.4,125
"455","2024-12-04",18,"TNHA-SD","TNHA","SD",NA,NA,NA,NA,NA,NA,1.06,255
"456","2024-12-04",19,"TNHA-BASE","TNHA","BASE",NA,NA,NA,NA,NA,NA,0,22
"457","2024-12-04",19,"TNHA-SA","TNHA","SA",NA,NA,NA,NA,NA,NA,0,159
"458","2024-12-04",19,"TNHA-SB","TNHA","SB",NA,NA,NA,NA,NA,NA,0,213.4
"459","2024-12-04",19,"TNHA-SC","TNHA","SC",NA,NA,NA,NA,NA,NA,3.4,125
"460","2024-12-04",19,"TNHA-SD","TNHA","SD",NA,NA,NA,NA,NA,NA,1.06,257
"461","2024-12-04",20,"TNHA-BASE","TNHA","BASE",NA,NA,NA,NA,NA,NA,0,18
"462","2024-12-04",20,"TNHA-SA","TNHA","SA",NA,NA,NA,NA,NA,NA,0,156
"463","2024-12-04",20,"TNHA-SB","TNHA","SB",NA,NA,NA,NA,NA,NA,0,174.2
"464","2024-12-04",20,"TNHA-SC","TNHA","SC",NA,NA,NA,NA,NA,NA,3.4,125
"465","2024-12-04",20,"TNHA-SD","TNHA","SD",NA,NA,NA,NA,NA,NA,1.06,260.8
"466","2024-12-04",21,"TNHA-BASE","TNHA","BASE",NA,NA,NA,NA,NA,NA,0,18
"467","2024-12-04",21,"TNHA-SA","TNHA","SA",NA,NA,NA,NA,NA,NA,0,154
"468","2024-12-04",21,"TNHA-SB","TNHA","SB",NA,NA,NA,NA,NA,NA,0,174.2
"469","2024-12-04",21,"TNHA-SC","TNHA","SC",NA,NA,NA,NA,NA,NA,3,125
"470","2024-12-04",21,"TNHA-SD","TNHA","SD",NA,NA,NA,NA,NA,NA,1.4,260.8
"471","2024-12-04",22,"TNHA-BASE","TNHA","BASE",NA,NA,NA,NA,NA,NA,0,17
"472","2024-12-04",22,"TNHA-SA","TNHA","SA",NA,NA,NA,NA,NA,NA,0,156
"473","2024-12-04",22,"TNHA-SB","TNHA","SB",NA,NA,NA,NA,NA,NA,0,174.2
"474","2024-12-04",22,"TNHA-SC","TNHA","SC",NA,NA,NA,NA,NA,NA,3.4,125
"475","2024-12-04",22,"TNHA-SD","TNHA","SD",NA,NA,NA,NA,NA,NA,1.06,260.8
"476","2024-12-04",23,"TNHA-BASE","TNHA","BASE",NA,NA,NA,NA,NA,NA,0,14
"477","2024-12-04",23,"TNHA-SA","TNHA","SA",NA,NA,NA,NA,NA,NA,0,154
"478","2024-12-04",23,"TNHA-SB","TNHA","SB",NA,NA,NA,NA,NA,NA,0,199
"479","2024-12-04",23,"TNHA-SC","TNHA","SC",NA,NA,NA,NA,NA,NA,3.4,125
"480","2024-12-04",23,"TNHA-SD","TNHA","SD",NA,NA,NA,NA,NA,NA,1.06,260.8
"481","2024-12-05",0,"TNHA-BASE","TNHA","BASE",NA,NA,NA,NA,NA,NA,0,17
"482","2024-12-05",0,"TNHA-SA","TNHA","SA",NA,NA,NA,NA,NA,NA,0,153
"483","2024-12-05",0,"TNHA-SB","TNHA","SB",NA,NA,NA,NA,NA,NA,0,196.4
"484","2024-12-05",0,"TNHA-SC","TNHA","SC",NA,NA,NA,NA,NA,NA,3.7,126
"485","2024-12-05",0,"TNHA-SD","TNHA","SD",NA,NA,NA,NA,NA,NA,1.06,260.8
"486","2024-12-05",1,"TNHA-BASE","TNHA","BASE",NA,NA,NA,NA,NA,NA,0,24
"487","2024-12-05",1,"TNHA-SA","TNHA","SA",NA,NA,NA,NA,NA,NA,0,149
"488","2024-12-05",1,"TNHA-SB","TNHA","SB",NA,NA,NA,NA,NA,NA,0,132
"489","2024-12-05",1,"TNHA-SC","TNHA","SC",NA,NA,NA,NA,NA,NA,3.7,126
"490","2024-12-05",1,"TNHA-SD","TNHA","SD",NA,NA,NA,NA,NA,NA,1.06,256.4
"491","2024-12-05",2,"TNHA-BASE","TNHA","BASE",NA,NA,NA,NA,NA,NA,0,15
"492","2024-12-05",2,"TNHA-SA","TNHA","SA",NA,NA,NA,NA,NA,NA,0,157
"493","2024-12-05",2,"TNHA-SB","TNHA","SB",NA,NA,NA,NA,NA,NA,0,197
"494","2024-12-05",2,"TNHA-SC","TNHA","SC",NA,NA,NA,NA,NA,NA,3.7,125
"495","2024-12-05",2,"TNHA-SD","TNHA","SD",NA,NA,NA,NA,NA,NA,1.06,260.8
"496","2024-12-05",3,"TNHA-BASE","TNHA","BASE",NA,NA,NA,NA,NA,NA,0,14
"497","2024-12-05",3,"TNHA-SA","TNHA","SA",NA,NA,NA,NA,NA,NA,0,154
"498","2024-12-05",3,"TNHA-SB","TNHA","SB",NA,NA,NA,NA,NA,NA,0,199
"499","2024-12-05",3,"TNHA-SC","TNHA","SC",NA,NA,NA,NA,NA,NA,3.7,125
"500","2024-12-05",3,"TNHA-SD","TNHA","SD",NA,NA,NA,NA,NA,NA,1.06,260.8
"501","2024-12-05",4,"TNHA-BASE","TNHA","BASE",NA,NA,NA,NA,NA,NA,0,11
"502","2024-12-05",4,"TNHA-SA","TNHA","SA",NA,NA,NA,NA,NA,NA,0,147
"503","2024-12-05",4,"TNHA-SB","TNHA","SB",NA,NA,NA,NA,NA,NA,0,180.2
"504","2024-12-05",4,"TNHA-SC","TNHA","SC",NA,NA,NA,NA,NA,NA,3.7,125
"505","2024-12-05",4,"TNHA-SD","TNHA","SD",NA,NA,NA,NA,NA,NA,1.06,259
"506","2024-12-05",5,"TNHA-BASE","TNHA","BASE",NA,NA,NA,NA,NA,NA,0,15
"507","2024-12-05",5,"TNHA-SA","TNHA","SA",NA,NA,NA,NA,NA,NA,0.3,153
"508","2024-12-05",5,"TNHA-SB","TNHA","SB",NA,NA,NA,NA,NA,NA,0,196.4
"509","2024-12-05",5,"TNHA-SC","TNHA","SC",NA,NA,NA,NA,NA,NA,4.7,125
"510","2024-12-05",5,"TNHA-SD","TNHA","SD",NA,NA,NA,NA,NA,NA,0.94,260.8
"511","2024-12-05",6,"TNHA-BASE","TNHA","BASE",NA,NA,NA,NA,NA,NA,0,15
"512","2024-12-05",6,"TNHA-SA","TNHA","SA",NA,NA,NA,NA,NA,NA,0,154
"513","2024-12-05",6,"TNHA-SB","TNHA","SB",NA,NA,NA,NA,NA,NA,0,196.4
"514","2024-12-05",6,"TNHA-SC","TNHA","SC",NA,NA,NA,NA,NA,NA,4,125
"515","2024-12-05",6,"TNHA-SD","TNHA","SD",NA,NA,NA,NA,NA,NA,0.66,260.8
"516","2024-12-05",7,"TNHA-BASE","TNHA","BASE",NA,NA,NA,NA,NA,NA,0,15
"517","2024-12-05",7,"TNHA-SA","TNHA","SA",NA,NA,NA,NA,NA,NA,0,157
"518","2024-12-05",7,"TNHA-SB","TNHA","SB",NA,NA,NA,NA,NA,NA,0,197
