Line#,Date,"Solar Radiation (S-LIB 21198259:21176526-1), W/m^2, RX3000_BRW1_TNHA","Solar Radiation (RXW-LIB 21198259:21362318-1), W/m^2, RX3000_BRW1_TNHA","Solar Radiation (RXW-LIB 21198259:21398620-1), W/m^2, RX3000_BRW1_TNHA","Solar Radiation (RXW-LIB 21198259:21362315-1), W/m^2, RX3000_BRW1_TNHA","Solar Radiation (RXW-LIB 21401801:21362319-1), W/m^2, RX3000_BRW4_SSMH","Solar Radiation (RXW-LIB 21401801:21398619-1), W/m^2, RX3000_BRW4_SSMH","Solar Radiation (RXW-LIB 21401801:21398622-1), W/m^2, RX3000_BRW4_SSMH","Solar Radiation (S-LIB 21401801:21390413-1), W/m^2, RX3000_BRW4_SSMH","Solar Radiation (S-LIB 21401803:21390415-1), W/m^2, RX3000_BRW6_BEO"
2009,01/21/24 04:00:00,1,1,1,1,,,,,
2010,01/21/24 05:00:00,1,1,1,1,,,,,
2011,01/21/24 06:00:00,1,1,1,1,,,,,
2012,01/21/24 07:00:00,1,1,1,1,,,,,
2013,01/21/24 08:00:00,1,1,1,1,,,,,
2014,01/21/24 09:00:00,1,1,1,1,,,,,
2015,01/21/24 10:00:00,1,1,1,1,,,,,
2016,01/21/24 11:00:00,1,1,1,1,,,,,
2017,01/21/24 12:00:00,1,1,1,1,,,,,
2018,01/21/24 13:00:00,1,1,1,1,,,,,
2019,01/21/24 14:00:00,1,1,1,1,,,,,
2020,01/21/24 15:00:00,1,1,1,1,,,,,
2021,01/21/24 16:00:00,1,1,1,1,,,,,
2022,01/21/24 17:00:00,1,1,1,1,,,,,
2023,01/21/24 18:00:00,1,1,1,1,,,,,
2024,01/21/24 19:00:00,1,1,1,1,,,,,
2025,01/21/24 20:00:00,1,1,1,1,,,,,
2026,01/21/24 21:00:00,1,1,1,1,,,,,
2027,01/21/24 22:00:00,2,1,1,1,,,,,
2028,01/21/24 23:00:00,2,2,2,1,,,,,
2029,01/22/24 00:00:00,1,1,2,1,,,,,
2030,01/22/24 01:00:00,1,1,1,1,,,,,
2031,01/22/24 02:00:00,1,1,1,1,,,,,
2032,01/22/24 03:00:00,1,1,1,1,,,,,
2033,01/22/24 04:00:00,1,1,1,1,,,,,
2034,01/22/24 05:00:00,1,1,1,1,,,,,
2035,01/22/24 06:00:00,1,1,1,1,,,,,
2036,01/22/24 07:00:00,1,1,1,1,,,,,
2037,01/22/24 08:00:00,1,1,1,1,,,,,
2038,01/22/24 09:00:00,1,1,1,1,,,,,
2039,01/22/24 10:00:00,1,1,1,1,,,,,
2040,01/22/24 11:00:00,1,1,1,1,,,,,
2041,01/22/24 12:00:00,1,1,1,1,,,,,
2042,01/22/24 13:00:00,1,1,1,1,,,,,
2043,01/22/24 14:00:00,1,1,1,1,,,,,
2044,01/22/24 15:00:00,1,1,1,1,,,,,
2045,01/22/24 16:00:00,1,1,1,1,,,,,
2046,01/22/24 17:00:00,1,1,1,1,,,,,
2047,01/22/24 18:00:00,1,1,1,1,,,,,
2048,01/22/24 19:00:00,1,1,1,1,,,,,
2049,01/22/24 20:00:00,1,1,1,1,,,,,
2050,01/22/24 21:00:00,1,1,1,1,,,,,
2051,01/22/24 22:00:00,1,1,1,1,,,,,
2052,01/22/24 23:00:00,1,1,1,1,,,,,
2053,01/23/24 00:00:00,1,1,1,1,,,,,
2054,01/23/24 01:00:00,1,1,1,1,,,,,
2055,01/23/24 02:00:00,1,1,1,1,,,,,
2056,01/23/24 03:00:00,1,1,1,1,,,,,
2057,01/23/24 04:00:00,1,1,1,1,,,,,
2058,01/23/24 05:00:00,1,1,1,1,,,,,
2059,01/23/24 06:00:00,1,1,1,1,,,,,
2060,01/23/24 07:00:00,1,1,1,1,,,,,
2061,01/23/24 08:00:00,1,1,1,1,,,,,
2062,01/23/24 09:00:00,1,1,1,1,,,,,
2063,01/23/24 10:00:00,1,1,1,1,,,,,
2064,01/23/24 11:00:00,1,1,1,1,,,,,
2065,01/23/24 12:00:00,1,1,1,1,,,,,
2066,01/23/24 13:00:00,1,1,1,1,,,,,
2067,01/23/24 14:00:00,1,1,1,1,,,,,
2068,01/23/24 15:00:00,1,1,1,1,,,,,
2069,01/23/24 16:00:00,1,1,1,1,,,,,
2070,01/23/24 17:00:00,1,1,1,1,,,,,
2071,01/23/24 18:00:00,1,1,1,1,,,,,
2072,01/23/24 19:00:00,1,1,1,1,,,,,
2073,01/23/24 20:00:00,1,1,1,1,,,,,
2074,01/23/24 21:00:00,1,1,1,1,,,,,
2075,01/23/24 22:00:00,1,2,1,1,,,,,
2076,01/23/24 23:00:00,2,4,2,1,,,,,
2077,01/24/24 00:00:00,1,2,2,1,,,,,
2078,01/24/24 01:00:00,1,1,1,1,,,,,
2079,01/24/24 02:00:00,1,1,1,1,,,,,
2080,01/24/24 03:00:00,1,1,1,1,,,,,
2081,01/24/24 04:00:00,1,1,1,1,,,,,
2082,01/24/24 05:00:00,1,1,1,1,,,,,
2083,01/24/24 06:00:00,1,1,1,1,,,,,
2084,01/24/24 07:00:00,1,1,1,1,,,,,
2085,01/24/24 08:00:00,1,1,1,1,,,,,
2086,01/24/24 09:00:00,1,1,1,1,,,,,
2087,01/24/24 10:00:00,1,1,1,1,,,,,
2088,01/24/24 11:00:00,1,1,1,1,,,,,
2089,01/24/24 12:00:00,1,1,1,1,,,,,
2090,01/24/24 13:00:00,1,1,1,1,,,,,
2091,01/24/24 14:00:00,1,1,1,1,,,,,
2092,01/24/24 15:00:00,1,1,1,1,,,,,
2093,01/24/24 16:00:00,1,1,1,1,,,,,
2094,01/24/24 17:00:00,1,1,1,1,,,,,
2095,01/24/24 18:00:00,1,1,1,1,,,,,
2096,01/24/24 19:00:00,1,1,1,1,,,,,
2097,01/24/24 20:00:00,1,1,1,1,,,,,
2098,01/24/24 21:00:00,1,1,1,1,,,,,
2099,01/24/24 22:00:00,1,2,2,1,,,,,
2100,01/24/24 23:00:00,1,3,3,1,,,,,
2101,01/25/24 00:00:00,1,3,2,1,,,,,
2102,01/25/24 01:00:00,1,1,1,1,,,,,
2103,01/25/24 02:00:00,1,1,1,1,,,,,
2104,01/25/24 03:00:00,1,1,1,1,,,,,
2105,01/25/24 04:00:00,1,1,1,1,,,,,
2106,01/25/24 05:00:00,1,1,1,1,,,,,
2107,01/25/24 06:00:00,1,1,1,1,,,,,
2108,01/25/24 07:00:00,1,1,1,1,,,,,
2109,01/25/24 08:00:00,1,1,1,1,,,,,
2110,01/25/24 09:00:00,1,1,1,1,,,,,
2111,01/25/24 10:00:00,1,1,1,1,,,,,
2112,01/25/24 11:00:00,1,1,1,1,,,,,
2113,01/25/24 12:00:00,1,1,1,1,,,,,
2114,01/25/24 13:00:00,1,1,1,1,,,,,
2115,01/25/24 14:00:00,1,1,1,1,,,,,
2116,01/25/24 15:00:00,1,1,1,1,,,,,
2117,01/25/24 16:00:00,1,1,1,1,,,,,
2118,01/25/24 17:00:00,1,1,1,1,,,,,
2119,01/25/24 18:00:00,1,1,1,1,,,,,
2120,01/25/24 19:00:00,1,1,1,1,,,,,
2121,01/25/24 20:00:00,1,1,1,1,,,,,
2122,01/25/24 21:00:00,1,1,1,1,,,,,
2123,01/25/24 22:00:00,2,3,4,1,,,,,
2124,01/25/24 23:00:00,2,4,6,1,,,,,
2125,01/26/24 00:00:00,1,4,4,1,,,,,
2126,01/26/24 01:00:00,1,1,1,1,,,,,
2127,01/26/24 02:00:00,1,1,1,1,,,,,
2128,01/26/24 03:00:00,1,1,1,1,,,,,
2129,01/26/24 04:00:00,1,1,1,1,,,,,
2130,01/26/24 05:00:00,1,1,1,1,,,,,
2131,01/26/24 06:00:00,1,1,1,1,,,,,
2132,01/26/24 07:00:00,1,1,1,1,,,,,
2133,01/26/24 08:00:00,1,1,1,1,,,,,
2134,01/26/24 09:00:00,1,1,1,1,,,,,
2135,01/26/24 10:00:00,1,1,1,1,,,,,
2136,01/26/24 11:00:00,1,1,1,1,,,,,
2137,01/26/24 12:00:00,1,1,1,1,,,,,
2138,01/26/24 13:00:00,1,1,1,1,,,,,
2139,01/26/24 14:00:00,1,1,1,1,,,,,
2140,01/26/24 15:00:00,1,1,1,1,,,,,
2141,01/26/24 16:00:00,1,1,1,1,,,,,
2142,01/26/24 17:00:00,1,1,1,1,,,,,
2143,01/26/24 18:00:00,1,1,1,1,,,,,
2144,01/26/24 19:00:00,1,1,1,1,,,,,
2145,01/26/24 20:00:00,1,1,1,1,,,,,
2146,01/26/24 21:00:00,1,1,1,1,,,,,
2147,01/26/24 22:00:00,2,3,3,1,,,,,
2148,01/26/24 23:00:00,2,6,6,1,,,,,
2149,01/27/24 00:00:00,1,4,4,1,,,,,
2150,01/27/24 01:00:00,1,1,2,1,,,,,
2151,01/27/24 02:00:00,1,1,1,1,,,,,
2152,01/27/24 03:00:00,1,1,1,1,,,,,
2153,01/27/24 04:00:00,1,1,1,1,,,,,
2154,01/27/24 05:00:00,1,1,1,1,,,,,
2155,01/27/24 06:00:00,1,1,1,1,,,,,
2156,01/27/24 07:00:00,1,1,1,1,,,,,
2157,01/27/24 08:00:00,1,1,1,1,,,,,
2158,01/27/24 09:00:00,1,1,1,1,,,,,
2159,01/27/24 10:00:00,1,1,1,1,,,,,
2160,01/27/24 11:00:00,1,1,1,1,,,,,
2161,01/27/24 12:00:00,1,1,1,1,,,,,
2162,01/27/24 13:00:00,1,1,1,1,,,,,
2163,01/27/24 14:00:00,1,1,1,1,,,,,
2164,01/27/24 15:00:00,1,1,1,1,,,,,
2165,01/27/24 16:00:00,1,1,1,1,,,,,
2166,01/27/24 17:00:00,1,1,1,1,,,,,
2167,01/27/24 18:00:00,1,1,1,1,,,,,
2168,01/27/24 19:00:00,1,1,1,1,,,,,
2169,01/27/24 20:00:00,1,1,1,1,,,,,
2170,01/27/24 21:00:00,1,1,1,1,,,,,
2171,01/27/24 22:00:00,3,4,4,1,,,,,
2172,01/27/24 23:00:00,2,6,6,2,,,,,
2173,01/28/24 00:00:00,1,4,4,1,,,,,
2174,01/28/24 01:00:00,1,1,1,1,,,,,
2175,01/28/24 02:00:00,1,1,1,1,,,,,
2176,01/28/24 03:00:00,1,1,1,1,,,,,
2177,01/28/24 04:00:00,1,1,1,1,,,,,
2178,01/28/24 05:00:00,1,1,1,1,,,,,
2179,01/28/24 06:00:00,1,1,1,1,,,,,
2180,01/28/24 07:00:00,1,1,1,1,,,,,
2181,01/28/24 08:00:00,1,1,1,1,,,,,
2182,01/28/24 09:00:00,1,1,1,1,,,,,
2183,01/28/24 10:00:00,1,1,1,1,,,,,
2184,01/28/24 11:00:00,1,1,1,1,,,,,
2185,01/28/24 12:00:00,1,1,1,1,,,,,
2186,01/28/24 13:00:00,1,1,1,1,,,,,
2187,01/28/24 14:00:00,1,1,1,1,,,,,
2188,01/28/24 15:00:00,1,1,1,1,,,,,
2189,01/28/24 16:00:00,1,1,1,1,,,,,
2190,01/28/24 17:00:00,1,1,1,1,,,,,
2191,01/28/24 18:00:00,1,1,1,1,,,,,
2192,01/28/24 19:00:00,1,1,1,1,,,,,
2193,01/28/24 20:00:00,1,1,1,1,,,,,
2194,01/28/24 21:00:00,2,1,2,1,,,,,
2195,01/28/24 22:00:00,7,8,8,3,,,,,
2196,01/28/24 23:00:00,4,9,11,3,,,,,
2197,01/29/24 00:00:00,2,6,7,1,,,,,
2198,01/29/24 01:00:00,1,2,2,1,,,,,
2199,01/29/24 02:00:00,1,1,1,1,,,,,
2200,01/29/24 03:00:00,1,1,1,1,,,,,
2201,01/29/24 04:00:00,1,1,1,1,,,,,
2202,01/29/24 05:00:00,1,1,1,1,,,,,
2203,01/29/24 06:00:00,1,1,1,1,,,,,
2204,01/29/24 07:00:00,1,1,1,1,,,,,
2205,01/29/24 08:00:00,1,1,1,1,,,,,
2206,01/29/24 09:00:00,1,1,1,1,,,,,
2207,01/29/24 10:00:00,1,1,1,1,,,,,
2208,01/29/24 11:00:00,1,1,1,1,,,,,
2209,01/29/24 12:00:00,1,1,1,1,,,,,
2210,01/29/24 13:00:00,1,1,1,1,,,,,
2211,01/29/24 14:00:00,1,1,1,1,,,,,
2212,01/29/24 15:00:00,1,1,1,1,,,,,
2213,01/29/24 16:00:00,1,1,1,1,,,,,
2214,01/29/24 17:00:00,1,1,1,1,,,,,
2215,01/29/24 18:00:00,1,1,1,1,,,,,
2216,01/29/24 19:00:00,1,1,1,1,,,,,
2217,01/29/24 20:00:00,1,1,1,1,,,,,
2218,01/29/24 21:00:00,1,1,1,1,,,,,
2219,01/29/24 22:00:00,1,1,1,1,,,,,
2220,01/29/24 23:00:00,2,3,1,1,,,,,
2221,01/30/24 00:00:00,1,2,1,1,,,,,
2222,01/30/24 01:00:00,1,1,1,1,,,,,
2223,01/30/24 02:00:00,1,1,1,1,,,,,
2224,01/30/24 03:00:00,1,1,1,1,,,,,
2225,01/30/24 04:00:00,1,1,1,1,,,,,
2226,01/30/24 05:00:00,1,1,1,1,,,,,
2227,01/30/24 06:00:00,1,1,1,1,,,,,
2228,01/30/24 07:00:00,1,1,1,1,,,,,
2229,01/30/24 08:00:00,1,1,1,1,,,,,
2230,01/30/24 09:00:00,1,1,1,1,,,,,
2231,01/30/24 10:00:00,1,1,1,1,,,,,
2232,01/30/24 11:00:00,1,1,1,1,,,,,
2233,01/30/24 12:00:00,1,1,1,1,,,,,
2234,01/30/24 13:00:00,1,1,1,1,,,,,
2235,01/30/24 14:00:00,1,1,1,1,,,,,
2236,01/30/24 15:00:00,1,1,1,1,,,,,
2237,01/30/24 16:00:00,1,1,1,1,,,,,
2238,01/30/24 17:00:00,1,1,1,1,,,,,
2239,01/30/24 18:00:00,1,1,1,1,,,,,
2240,01/30/24 19:00:00,1,1,1,1,,,,,
2241,01/30/24 20:00:00,1,1,1,1,,,,,
2242,01/30/24 21:00:00,1,1,1,1,,,,,
2243,01/30/24 22:00:00,2,2,1,1,,,,,
2244,01/30/24 23:00:00,2,4,1,1,,,,,
2245,01/31/24 00:00:00,1,2,1,1,,,,,
2246,01/31/24 01:00:00,1,1,1,1,,,,,
2247,01/31/24 02:00:00,1,1,1,1,,,,,
2248,01/31/24 03:00:00,1,1,1,1,,,,,
2249,01/31/24 04:00:00,1,1,1,1,,,,,
2250,01/31/24 05:00:00,1,1,1,1,,,,,
2251,01/31/24 06:00:00,1,1,1,1,,,,,
2252,01/31/24 07:00:00,1,1,1,1,,,,,
2253,01/31/24 08:00:00,1,1,1,1,,,,,
2254,01/31/24 09:00:00,1,1,1,1,,,,,
2255,01/31/24 10:00:00,1,1,1,1,,,,,
2256,01/31/24 11:00:00,1,1,1,1,,,,,
2257,01/31/24 12:00:00,1,1,1,1,,,,,
2258,01/31/24 13:00:00,1,1,1,1,,,,,
2259,01/31/24 14:00:00,1,1,1,1,,,,,
2260,01/31/24 15:00:00,1,1,1,1,,,,,
2261,01/31/24 16:00:00,1,1,1,1,,,,,
2262,01/31/24 17:00:00,1,1,1,1,,,,,
2263,01/31/24 18:00:00,1,1,1,1,,,,,
2264,01/31/24 19:00:00,1,1,1,1,,,,,
2265,01/31/24 20:00:00,1,1,1,1,,,,,
2266,01/31/24 21:00:00,1,1,1,1,,,,,
2267,01/31/24 22:00:00,4,7,2,1,,,,,
2268,01/31/24 23:00:00,12,9,4,2,,,,,
2269,02/01/24 00:00:00,3,13,6,2,,,,,
2270,02/01/24 01:00:00,1,2,1,1,,,,,
2271,02/01/24 02:00:00,1,1,1,1,,,,,
2272,02/01/24 03:00:00,1,1,1,1,,,,,
2273,02/01/24 04:00:00,1,1,1,1,,,,,
2274,02/01/24 05:00:00,1,1,1,1,,,,,
2275,02/01/24 06:00:00,1,1,1,1,,,,,
2276,02/01/24 07:00:00,1,1,1,1,,,,,
2277,02/01/24 08:00:00,1,1,1,1,,,,,
2278,02/01/24 09:00:00,1,1,1,1,,,,,
2279,02/01/24 10:00:00,1,1,1,1,,,,,
2280,02/01/24 11:00:00,1,1,1,1,,,,,
2281,02/01/24 12:00:00,1,1,1,1,,,,,
2282,02/01/24 13:00:00,1,1,1,1,,,,,
2283,02/01/24 14:00:00,1,1,1,1,,,,,
2284,02/01/24 15:00:00,1,1,1,1,,,,,
2285,02/01/24 16:00:00,1,1,1,1,,,,,
2286,02/01/24 17:00:00,1,1,1,1,,,,,
2287,02/01/24 18:00:00,1,1,1,1,,,,,
2288,02/01/24 19:00:00,1,1,1,1,,,,,
2289,02/01/24 20:00:00,1,1,1,1,,,,,
2290,02/01/24 21:00:00,2,2,1,1,,,,,
2291,02/01/24 22:00:00,6,7,2,1,,,,,
2292,02/01/24 23:00:00,6,13,6,3,,,,,
2293,02/02/24 00:00:00,2,8,2,1,,,,,
