Line#,Date,"Wind Direction (S-WDA 21198259:21167037-1), *, RX3000_BRW1","Wind Speed (S-WSB 21198259:21176861-1), m/s, RX3000_BRW1","Wind Speed (RXW-WCF 21198259:21181033-1), m/s, RX3000_BRW1","Wind Direction (RXW-WCF 21198259:21181033-3), *, RX3000_BRW1","Wind Speed (RXW-WCF 21198259:21206909-1), m/s, RX3000_BRW1","Wind Direction (RXW-WCF 21198259:21206909-3), *, RX3000_BRW1","Wind Speed (RXW-WCF 21198259:21398709-1), m/s, RX3000_BRW1","Wind Direction (RXW-WCF 21198259:21398709-3), *, RX3000_BRW1","Wind Speed (RXW-WCF 21198259:21398712-1), m/s, RX3000_BRW1","Wind Direction (RXW-WCF 21198259:21398712-3), *, RX3000_BRW1","Wind Speed (RXW-WCF 21198259:21398715-1), m/s, RX3000_BRW1","Wind Direction (RXW-WCF 21198259:21398715-3), *, RX3000_BRW1","Wind Speed (RXW-WCF 21401801:21206912-1), m/s, RX3000_BRW4","Wind Direction (RXW-WCF 21401801:21206912-3), *, RX3000_BRW4","Wind Direction (S-WDA 21401801:21350820-1), *, RX3000_BRW4","Wind Speed (S-WSB 21401801:21350910-1), m/s, RX3000_BRW4","Wind Speed (RXW-WCF 21401800:21206910-1), m/s, RX3000_BRW5","Wind Direction (RXW-WCF 21401800:21206910-3), *, RX3000_BRW5","Wind Speed (RXW-WCF 21401800:21398719-1), m/s, RX3000_BRW5","Wind Direction (RXW-WCF 21401800:21398719-3), *, RX3000_BRW5","Wind Speed (RXW-WCF 21401800:21398724-1), m/s, RX3000_BRW5","Wind Direction (RXW-WCF 21401800:21398724-3), *, RX3000_BRW5","Wind Speed (RXW-WCF 21401800:21398729-1), m/s, RX3000_BRW5","Wind Direction (RXW-WCF 21401800:21398729-3), *, RX3000_BRW5","Wind Direction (RXW-WCF 21401800:21398733-3), *, RX3000_BRW5","Wind Direction (S-WDA 21401800:21350825-1), *, RX3000_BRW5","Wind Speed (S-WSB 21401800:21350894-1), m/s, RX3000_BRW5","Wind Speed (RXW-WCF 21401800:21398733-1), m/s, RX3000_BRW5","Wind Direction (S-WDA 21401803:21350855-1), *, RX3000_BRW6","Wind Speed (S-WSB 21401803:21350915-1), m/s, RX3000_BRW6"
2479,06/27/22 14:30:00,314,0.0,,,0.0,119,0.0,128,0.0,55,0.7,327,0.0,270,51,0.0,,,,,,,,,,,,,,
2480,06/27/22 14:35:00,358,0.0,,,0.3,119,0.0,110,0.0,117,1.0,331,0.3,261,124,0.0,,,,,,,,,,,,,,
2481,06/27/22 14:40:00,352,0.0,,,0.3,118,0.0,121,0.0,114,1.3,330,0.3,243,161,0.0,,,,,,,,,,,,,,
2482,06/27/22 14:45:00,348,0.0,,,0.0,117,0.0,125,0.0,119,0.7,327,0.3,222,161,0.0,,,,,,,,,,,,,,
2483,06/27/22 14:50:00,355,0.0,,,0.3,117,0.0,133,0.0,126,1.0,331,0.0,233,152,0.0,,,,,,,,,,,,,,
2484,06/27/22 14:55:00,354,0.0,,,0.0,117,0.0,142,0.0,122,0.7,321,0.3,239,146,0.0,,,,,,,,,,,,,,
2485,06/27/22 15:00:00,352,0.0,,,0.0,117,0.0,94,0.0,101,0.3,303,0.0,243,152,0.0,,,,,,,,,,,,,,
2486,06/27/22 15:05:00,352,0.0,,,0.0,117,0.0,128,0.0,42,0.3,309,0.0,243,153,0.0,,,,,,,,,,,,,,
2487,06/27/22 15:10:00,352,0.0,,,0.0,117,0.0,129,0.0,45,0.0,317,0.0,243,153,0.0,,,,,,,,,,,,,,
2488,06/27/22 15:15:00,352,0.0,,,0.0,117,0.0,133,0.0,60,0.3,321,0.0,243,153,0.0,,,,,,,,,,,,,,
2489,06/27/22 15:20:00,351,0.0,,,0.0,117,0.0,129,0.0,38,0.0,298,0.0,243,152,0.0,,,,,,,,,,,,,,
2490,06/27/22 15:25:00,350,0.0,,,0.0,117,0.0,126,0.0,20,0.3,296,0.0,243,114,0.0,,,,,,,,,,,,,,
2491,06/27/22 15:30:00,350,0.0,,,0.0,117,0.3,111,0.0,28,0.3,291,0.0,243,13,0.0,,,,,,,,,,,,,,
2492,06/27/22 15:35:00,348,0.0,,,0.0,117,0.3,121,0.0,39,1.0,291,0.0,243,100,0.0,,,,,,,,,,,,,,
2493,06/27/22 15:40:00,348,0.0,,,0.0,299,0.7,119,0.0,51,0.7,291,0.0,243,160,0.0,,,,,,,,,,,,,,
2494,06/27/22 15:45:00,348,0.0,,,0.0,299,0.3,114,0.0,74,0.3,291,0.0,243,135,0.0,,,,,,,,,,,,,,
2495,06/27/22 15:50:00,348,0.0,,,0.0,299,0.0,107,0.0,34,0.0,293,0.0,243,138,0.0,,,,,,,,,,,,,,
2496,06/27/22 15:55:00,348,0.0,,,0.0,299,0.0,104,0.0,44,0.0,312,0.0,243,138,0.0,,,,,,,,,,,,,,
2497,06/27/22 16:00:00,348,0.0,,,0.0,299,0.0,102,0.0,41,0.0,313,0.0,243,138,0.0,,,,,,,,,,,,,,
2498,06/27/22 16:05:00,348,0.0,,,0.0,299,0.0,110,0.0,32,0.3,298,0.0,243,142,0.0,,,,,,,,,,,,,,
2499,06/27/22 16:10:00,348,0.0,,,0.0,299,0.7,117,0.0,72,1.0,291,0.0,243,150,0.0,,,,,,,,,,,,,,
2500,06/27/22 16:15:00,348,0.0,,,0.0,299,0.3,125,0.0,29,0.7,293,0.0,243,233,0.0,,,,,,,,,,,,,,
2501,06/27/22 16:20:00,348,0.0,,,0.0,299,0.0,122,0.0,39,1.0,307,0.0,243,198,0.0,,,,,,,,,,,,,,
2502,06/27/22 16:25:00,348,0.0,,,0.0,299,0.0,119,0.0,88,1.0,323,0.0,234,168,0.0,,,,,,,,,,,,,,
2503,06/27/22 16:30:00,345,0.0,,,0.3,296,0.0,129,0.0,111,1.0,312,0.0,234,119,0.0,,,,,,,,,,,,,,
2504,06/27/22 16:35:00,350,0.0,,,0.3,124,0.0,112,0.0,88,1.3,317,0.0,234,178,0.0,,,,,,,,,,,,,,
2505,06/27/22 16:40:00,348,0.0,,,0.0,114,0.0,126,0.0,80,1.3,307,0.0,234,143,0.0,,,,,,,,,,,,,,
2506,06/27/22 16:45:00,285,0.0,,,0.0,118,0.0,128,0.0,39,1.7,307,0.0,234,222,0.0,,,,,,,,,,,,,,
2507,06/27/22 16:50:00,299,0.0,,,0.0,114,0.0,124,0.3,34,1.3,306,0.0,233,320,0.5,,,,,,,,,,,,,,
2508,06/27/22 16:55:00,327,0.0,,,0.0,114,0.3,117,0.3,55,1.0,309,0.0,233,246,0.0,,,,,,,,,,,,,,
2509,06/27/22 17:00:00,313,0.0,,,0.0,114,0.3,132,0.3,42,1.7,309,0.0,234,271,0.0,,,,,,,,,,,,,,
2510,06/27/22 17:05:00,285,0.0,,,0.0,108,0.3,122,0.3,46,1.7,306,0.0,237,291,0.0,,,,,,,,,,,,,,
2511,06/27/22 17:10:00,299,0.0,,,0.0,111,0.3,119,0.7,29,1.3,310,0.0,243,265,0.0,,,,,,,,,,,,,,
2512,06/27/22 17:15:00,292,0.5,,,0.0,126,0.7,126,0.7,34,2.0,303,0.0,241,305,0.5,,,,,,,,,,,,,,
2513,06/27/22 17:20:00,295,0.5,,,0.0,125,0.7,122,1.0,32,1.7,292,0.0,229,299,0.5,,,,,,,,,,,,,,
2514,06/27/22 17:25:00,291,1.0,,,0.0,102,0.7,117,1.3,25,2.3,296,0.0,213,316,0.5,,,,,,,,,,,,,,
2515,06/27/22 17:30:00,282,0.5,,,0.0,102,0.3,122,1.3,35,2.0,302,0.0,206,340,1.0,,,,,,,,,,,,,,
2516,06/27/22 17:35:00,291,0.5,,,0.0,111,0.7,119,0.7,34,2.3,302,0.0,205,302,0.5,,,,,,,,,,,,,,
2517,06/27/22 17:40:00,306,0.5,,,0.0,110,0.7,122,1.0,28,2.0,296,0.0,199,284,0.5,,,,,,,,,,,,,,
2518,06/27/22 17:45:00,296,0.5,,,0.0,105,0.7,115,0.7,24,2.0,295,0.0,213,306,0.5,,,,,,,,,,,,,,
2519,06/27/22 17:50:00,293,0.5,,,0.0,114,0.3,124,0.7,45,1.7,305,0.0,219,261,0.0,,,,,,,,,,,,,,
2520,06/27/22 17:55:00,293,0.5,,,0.0,115,0.3,110,0.7,39,1.7,296,0.0,211,292,0.0,,,,,,,,,,,,,,
2521,06/27/22 18:00:00,307,0.0,,,0.0,128,0.3,114,0.3,44,2.0,305,0.0,216,282,0.5,,,,,,,,,,,,,,
2522,06/27/22 18:05:00,316,0.5,,,0.0,117,0.3,117,0.7,39,2.3,309,0.0,220,264,0.5,,,,,,,,,,,,,,
2523,06/27/22 18:10:00,300,0.5,,,0.0,122,0.7,118,1.0,27,2.3,295,0.0,222,291,0.5,,,,,,,,,,,,,,
2524,06/27/22 18:15:00,296,0.5,,,0.0,117,0.7,129,1.0,25,2.0,293,0.0,206,329,1.0,,,,,,,,,,,,,,
2525,06/27/22 18:20:00,305,0.5,,,0.0,121,0.3,118,0.7,21,1.7,295,0.0,194,286,0.5,,,,,,,,,,,,,,
2526,06/27/22 18:25:00,270,0.5,,,0.0,114,0.3,124,0.7,24,1.3,292,0.0,194,219,0.5,,,,,,,,,,,,,,
2527,06/27/22 18:30:00,272,0.0,,,0.0,114,0.3,114,0.3,14,2.0,306,0.0,194,296,0.0,,,,,,,,,,,,,,
2528,06/27/22 18:35:00,309,0.5,,,0.0,118,0.3,126,0.7,56,2.0,312,0.0,194,164,0.5,,,,,,,,,,,,,,
2529,06/27/22 18:40:00,331,0.5,,,0.3,117,0.3,114,0.3,81,2.3,313,0.0,202,20,0.5,,,,,,,,,,,,,,
2530,06/27/22 18:45:00,327,0.5,,,0.3,102,0.3,132,0.3,66,2.7,306,0.0,218,312,0.5,,,,,,,,,,,,,,
2531,06/27/22 18:50:00,324,0.5,,,0.3,108,0.3,118,0.3,74,2.7,309,0.0,222,288,0.5,,,,,,,,,,,,,,
2532,06/27/22 18:55:00,324,1.0,,,0.7,117,0.7,124,0.3,110,2.7,312,0.0,232,197,0.5,,,,,,,,,,,,,,
2533,06/27/22 19:00:00,331,1.0,,,0.7,112,0.3,136,0.7,101,2.7,312,0.3,240,253,0.0,,,,,,,,,,,,,,
2534,06/27/22 19:05:00,334,1.0,,,0.7,112,0.7,122,0.7,115,2.7,310,1.0,243,173,0.5,,,,,,,,,,,,,,
2535,06/27/22 19:10:00,323,1.0,,,1.0,114,0.7,118,0.7,115,2.3,312,1.0,227,212,0.5,,,,,,,,,,,,,,
2536,06/27/22 19:15:00,330,1.0,,,0.7,112,0.7,112,0.3,115,2.3,317,1.0,232,161,0.5,,,,,,,,,,,,,,
2537,06/27/22 19:20:00,336,1.0,,,0.7,114,0.7,126,0.3,115,2.7,320,0.7,223,157,0.5,,,,,,,,,,,,,,
2538,06/27/22 19:25:00,334,0.5,,,0.7,115,0.3,119,0.3,117,2.7,320,0.7,237,170,0.0,,,,,,,,,,,,,,
2539,06/27/22 19:30:00,326,0.5,,,0.7,119,0.3,122,0.7,95,2.0,312,0.3,190,198,0.0,,,,,,,,,,,,,,
2540,06/27/22 19:35:00,336,0.5,,,0.0,115,0.3,118,0.0,66,2.0,306,0.3,198,226,0.0,,,,,,,,,,,,,,
2541,06/27/22 19:40:00,312,0.0,,,0.0,117,0.3,105,0.3,22,2.0,305,0.0,218,247,0.0,,,,,,,,,,,,,,
2542,06/27/22 19:45:00,320,0.5,,,0.0,114,0.3,126,0.7,58,2.3,307,0.0,206,254,0.5,,,,,,,,,,,,,,
2543,06/27/22 19:50:00,324,0.5,,,0.7,114,0.7,124,0.3,88,2.3,313,0.7,215,274,0.0,,,,,,,,,,,,,,
2544,06/27/22 19:55:00,331,1.0,,,0.3,112,0.7,129,0.3,114,2.3,316,0.7,234,161,0.0,,,,,,,,,,,,,,
2545,06/27/22 20:00:00,323,1.5,,,1.0,118,0.7,122,1.0,122,3.4,323,0.7,241,159,0.5,,,,,,,,,,,,,,
2546,06/27/22 20:05:00,324,1.0,,,1.0,117,0.7,111,1.0,118,3.4,327,1.0,239,187,0.5,,,,,,,,,,,,,,
2547,06/27/22 20:10:00,314,1.0,,,1.7,119,1.0,307,1.0,114,4.7,334,1.0,289,163,1.0,,,,,,,,,,,,,,
2548,06/27/22 20:15:00,323,1.5,,,1.7,118,0.7,114,1.3,124,4.0,329,1.0,268,171,1.0,,,,,,,,,,,,,,
2549,06/27/22 20:20:00,331,1.0,,,1.3,115,0.7,278,1.0,107,4.0,333,1.0,288,194,0.5,,,,,,,,,,,,,,
2550,06/27/22 20:25:00,309,1.0,,,1.3,121,0.7,240,1.0,107,4.4,336,1.3,309,204,0.5,,,,,,,,,,,,,,
2551,06/27/22 20:30:00,303,1.0,,,1.3,119,0.7,302,1.0,108,4.0,340,1.0,307,205,0.0,,,,,,,,,,,,,,
2552,06/27/22 20:35:00,314,1.0,,,1.0,119,0.7,299,1.3,107,3.7,338,1.0,296,159,0.0,,,,,,,,,,,,,,
2553,06/27/22 20:40:00,321,1.0,,,1.3,119,1.0,298,1.0,104,3.7,338,1.7,303,168,0.0,,,,,,,,,,,,,,
2554,06/27/22 20:45:00,310,1.0,,,1.3,121,1.0,286,1.0,105,3.7,338,1.7,306,146,0.0,,,,,,,,,,,,,,
2555,06/27/22 20:50:00,278,1.0,,,1.0,115,1.0,293,1.0,105,3.7,343,1.3,299,192,0.0,,,,,,,,,,,,,,
2556,06/27/22 20:55:00,307,1.0,,,1.0,118,1.3,298,0.7,108,3.7,341,1.7,307,185,0.0,,,,,,,,,,,,,,
2557,06/27/22 21:00:00,288,1.0,,,1.0,118,1.3,270,1.0,104,3.7,338,1.3,306,178,0.0,,,,,,,,,,,,,,
2558,06/27/22 21:05:00,307,1.0,,,1.0,117,1.3,284,1.3,111,3.7,336,1.3,299,164,0.0,,,,,,,,,,,,,,
2559,06/27/22 21:10:00,316,0.5,,,1.0,119,1.0,282,0.7,101,3.0,337,1.3,307,161,0.0,,,,,,,,,,,,,,
2560,06/27/22 21:15:00,236,0.5,,,0.7,118,1.0,295,0.3,98,3.0,343,1.3,305,166,0.0,,,,,,,,,,,,,,
2561,06/27/22 21:20:00,336,0.5,,,0.7,115,0.7,247,0.3,101,2.3,345,1.0,299,208,0.0,,,,,,,,,,,,,,
2562,06/27/22 21:25:00,11,0.5,,,0.3,107,1.0,279,0.3,97,2.3,348,1.0,303,170,0.0,,,,,,,,,,,,,,
2563,06/27/22 21:30:00,350,0.5,,,0.3,101,0.7,272,0.3,112,2.7,347,0.7,336,183,0.5,,,,,,,,,,,,,,
2564,06/27/22 21:35:00,327,0.5,,,0.3,112,0.3,220,0.3,105,1.7,343,1.0,298,166,0.5,,,,,,,,,,,,,,
2565,06/27/22 21:40:00,1,0.0,,,0.3,105,0.7,278,0.0,98,1.3,351,0.3,278,174,0.5,,,,,,,,,,,,,,
2566,06/27/22 21:45:00,358,0.0,,,0.0,98,0.7,302,0.0,95,1.7,351,0.7,334,223,0.0,,,,,,,,,,,,,,
2567,06/27/22 21:50:00,331,0.0,,,0.3,88,0.7,302,0.0,114,2.0,350,0.3,352,173,0.0,,,,,,,,,,,,,,
2568,06/27/22 21:55:00,183,0.0,,,0.3,65,1.0,293,0.0,4,1.7,357,0.7,313,178,0.5,,,,,,,,,,,,,,
2569,06/27/22 22:00:00,41,0.0,,,0.3,93,1.0,300,0.0,319,2.0,352,0.7,292,204,0.0,,,,,,,,,,,,,,
2570,06/27/22 22:05:00,352,0.0,,,0.3,112,1.0,274,0.0,153,2.0,352,0.7,306,174,0.0,,,,,,,,,,,,,,
2571,06/27/22 22:10:00,320,0.5,,,0.3,112,1.0,298,0.0,138,2.7,347,1.0,314,156,0.0,,,,,,,,,,,,,,
2572,06/27/22 22:15:00,11,0.5,,,0.3,79,1.0,302,0.0,115,2.3,344,1.0,324,187,0.0,,,,,,,,,,,,,,
2573,06/27/22 22:20:00,326,0.5,,,0.3,105,1.3,298,0.0,117,2.0,350,1.0,338,153,0.0,,,,,,,,,,,,,,
2574,06/27/22 22:25:00,358,0.5,,,0.3,112,1.3,284,0.0,97,2.0,352,1.0,323,197,0.0,,,,,,,,,,,,,,
2575,06/27/22 22:30:00,4,1.0,,,0.3,112,1.7,282,0.0,101,2.3,350,1.3,305,153,0.0,,,,,,,,,,,,,,
2576,06/27/22 22:35:00,351,0.5,,,0.3,95,1.7,298,0.0,108,2.3,347,1.3,317,159,0.0,,,,,,,,,,,,,,
2577,06/27/22 22:40:00,42,0.5,,,0.3,135,1.3,300,0.0,248,2.7,358,1.3,309,175,0.0,,,,,,,,,,,,,,
2578,06/27/22 22:45:00,247,0.5,,,0.3,112,1.3,296,0.0,270,2.7,352,1.7,299,194,0.0,,,,,,,,,,,,,,
2579,06/27/22 22:50:00,256,0.5,,,0.7,125,1.3,274,0.0,225,3.0,355,1.3,305,212,0.0,,,,,,,,,,,,,,
2580,06/27/22 22:55:00,336,0.5,,,0.3,142,1.3,298,0.0,284,2.7,1,1.3,307,159,0.0,,,,,,,,,,,,,,
2581,06/27/22 23:00:00,13,0.5,,,0.7,289,1.7,302,0.0,264,2.3,358,1.3,334,261,0.0,,,,,,,,,,,,,,
2582,06/27/22 23:05:00,351,0.5,,,0.7,337,1.7,307,0.0,278,2.3,358,1.3,344,260,0.0,,,,,,,,,,,,,,
2583,06/27/22 23:10:00,149,0.0,,,0.7,38,1.3,319,0.0,277,2.3,3,1.3,350,146,0.0,,,,,,,,,,,,,,
2584,06/27/22 23:15:00,29,0.0,,,1.0,303,1.0,307,0.0,277,2.0,11,1.3,358,174,0.0,,,,,,,,,,,,,,
2585,06/27/22 23:20:00,8,0.0,,,1.3,305,1.0,307,0.0,284,1.3,17,1.7,6,240,0.0,,,,,,,,,,,,,,
2586,06/27/22 23:25:00,53,0.0,,,2.0,307,0.7,317,0.0,305,1.7,34,1.3,6,244,0.0,,,,,,,,,,,,,,
2587,06/27/22 23:30:00,97,0.0,,,2.3,302,0.7,330,0.0,7,1.7,51,1.7,14,244,0.0,,,,,,,,,,,,,,
2588,06/27/22 23:35:00,98,0.0,,,2.0,302,0.3,323,0.0,7,1.0,58,1.3,20,292,0.0,,,,,,,,,,,,,,
2589,06/27/22 23:40:00,97,0.0,,,2.0,303,0.0,307,0.0,31,1.3,77,0.7,38,10,0.0,,,,,,,,,,,,,,
2590,06/27/22 23:45:00,95,0.0,,,1.7,305,0.0,307,0.0,52,1.3,86,0.7,62,32,0.0,,,,,,,,,,,,,,
2591,06/27/22 23:50:00,72,0.0,,,1.0,314,0.0,291,0.0,70,1.3,100,0.7,59,52,0.0,,,,,,,,,,,,,,
2592,06/27/22 23:55:00,10,0.0,,,0.3,314,0.0,299,0.0,77,1.0,110,0.7,80,56,0.0,,,,,,,,,,,,,,
2593,06/28/22 00:00:00,10,0.0,,,0.0,313,0.0,295,0.0,86,1.3,128,0.3,51,52,0.0,,,,,,,,,,,,,,
2594,06/28/22 00:05:00,10,0.0,,,0.0,310,0.0,295,0.0,86,0.7,129,0.7,35,49,0.0,,,,,,,,,,,,,,
2595,06/28/22 00:10:00,10,0.0,,,0.0,303,0.0,295,0.0,86,0.3,136,0.7,97,48,0.0,,,,,,,,,,,,,,
2596,06/28/22 00:15:00,10,0.0,,,0.0,307,0.0,295,0.0,87,0.7,147,0.3,86,62,0.0,,,,,,,,,,,,,,
2597,06/28/22 00:20:00,10,0.0,,,0.0,316,0.0,295,0.0,88,0.3,147,0.3,132,58,0.0,,,,,,,,,,,,,,
2598,06/28/22 00:25:00,10,0.0,,,0.0,90,0.0,296,0.0,90,0.7,145,0.3,135,60,0.0,,,,,,,,,,,,,,
2599,06/28/22 00:30:00,10,0.0,,,0.0,107,0.0,295,0.0,102,0.7,147,0.7,135,48,0.0,,,,,,,,,,,,,,
2600,06/28/22 00:35:00,10,0.0,,,0.0,95,0.0,295,0.0,139,1.3,145,0.7,131,39,0.0,,,,,,,,,,,,,,
2601,06/28/22 00:40:00,10,0.0,,,0.3,338,0.0,296,0.0,131,1.7,128,0.7,126,32,0.0,,,,,,,,,,,,,,
2602,06/28/22 00:45:00,10,0.0,,,0.3,319,0.0,293,0.0,125,1.7,117,0.7,129,38,0.0,,,,,,,,,,,,,,
2603,06/28/22 00:50:00,10,0.0,,,0.7,316,0.0,302,0.0,117,1.7,122,0.7,139,46,0.0,,,,,,,,,,,,,,
2604,06/28/22 00:55:00,10,0.0,,,0.0,88,0.0,306,0.0,114,1.3,129,0.7,128,41,0.0,,,,,,,,,,,,,,
2605,06/28/22 01:00:00,10,0.0,,,0.0,80,0.0,306,0.0,117,1.0,135,0.7,122,0,0.0,,,,,,,,,,,,,,
2606,06/28/22 01:05:00,10,0.0,,,0.7,107,0.0,306,0.0,188,0.7,145,0.7,142,67,0.0,,,,,,,,,,,,,,
2607,06/28/22 01:10:00,10,0.0,,,0.0,42,0.0,307,0.0,204,1.7,142,0.7,136,65,0.0,,,,,,,,,,,,,,
2608,06/28/22 01:15:00,10,0.0,,,0.3,333,0.0,307,0.0,159,1.7,126,0.7,129,65,0.0,,,,,,,,,,,,,,
2609,06/28/22 01:20:00,10,0.0,,,0.0,337,0.0,307,0.0,118,1.7,132,0.3,132,65,0.0,,,,,,,,,,,,,,
2610,06/28/22 01:25:00,10,0.0,,,0.0,338,0.0,307,0.0,180,1.0,135,0.3,135,55,0.0,,,,,,,,,,,,,,
2611,06/28/22 01:30:00,10,0.0,,,0.0,4,0.0,307,0.0,184,1.3,135,0.3,131,1,0.0,,,,,,,,,,,,,,
2612,06/28/22 01:35:00,10,0.0,,,0.3,1,0.0,307,0.0,178,1.7,142,0.3,128,20,0.0,,,,,,,,,,,,,,
2613,06/28/22 01:40:00,10,0.0,,,0.3,90,0.0,305,0.0,208,2.0,147,0.7,126,31,0.0,,,,,,,,,,,,,,
2614,06/28/22 01:45:00,10,0.0,,,0.3,59,0.0,300,0.0,205,2.0,145,0.3,129,39,0.0,,,,,,,,,,,,,,
2615,06/28/22 01:50:00,10,0.0,,,0.3,81,0.0,299,0.0,206,2.0,145,0.7,135,28,0.0,,,,,,,,,,,,,,
2616,06/28/22 01:55:00,10,0.0,,,0.7,104,0.0,300,0.0,209,1.7,146,0.3,119,27,0.0,,,,,,,,,,,,,,
2617,06/28/22 02:00:00,10,0.0,,,0.7,111,0.0,302,0.0,212,0.7,147,0.3,145,93,0.0,,,,,,,,,,,,,,
2618,06/28/22 02:05:00,10,0.0,,,0.7,112,0.0,303,0.0,213,0.0,164,0.3,157,135,0.0,,,,,,,,,,,,,,
2619,06/28/22 02:10:00,10,0.0,,,1.0,112,0.0,293,0.0,225,0.0,174,0.3,129,81,0.0,,,,,,,,,,,,,,
2620,06/28/22 02:15:00,10,0.0,,,0.3,110,0.0,38,0.0,225,1.0,143,0.3,147,66,0.0,,,,,,,,,,,,,,
2621,06/28/22 02:20:00,10,0.0,,,0.3,107,0.0,42,0.0,225,1.0,146,0.3,135,107,0.0,,,,,,,,,,,,,,
2622,06/28/22 02:25:00,10,0.0,,,0.3,100,0.0,42,0.0,225,1.0,147,0.0,128,121,0.0,,,,,,,,,,,,,,
2623,06/28/22 02:30:00,10,0.0,,,0.3,104,0.0,42,0.0,225,1.0,146,0.0,126,88,0.0,,,,,,,,,,,,,,
2624,06/28/22 02:35:00,10,0.0,,,0.3,101,0.0,42,0.0,223,1.0,147,0.0,118,74,0.0,,,,,,,,,,,,,,
2625,06/28/22 02:40:00,10,0.0,,,0.3,97,0.0,42,0.0,226,1.3,145,0.3,110,66,0.0,,,,,,,,,,,,,,
2626,06/28/22 02:45:00,10,0.0,,,0.3,55,0.0,44,0.0,211,1.7,138,0.0,98,60,0.0,,,,,,,,,,,,,,
2627,06/28/22 02:50:00,10,0.0,,,0.3,35,0.0,35,0.0,146,2.0,132,0.7,84,60,0.0,,,,,,,,,,,,,,
2628,06/28/22 02:55:00,10,0.0,,,0.3,345,0.0,319,0.0,114,1.7,126,0.7,83,51,0.0,,,,,,,,,,,,,,
2629,06/28/22 03:00:00,10,0.0,,,0.3,319,0.0,296,0.0,100,1.3,125,1.0,74,51,0.0,,,,,,,,,,,,,,
2630,06/28/22 03:05:00,10,0.0,,,0.0,319,0.0,295,0.0,101,1.0,126,0.7,66,63,0.0,,,,,,,,,,,,,,
2631,06/28/22 03:10:00,10,0.0,,,0.3,330,0.0,295,0.0,101,1.0,125,0.7,59,58,0.0,,,,,,,,,,,,,,
2632,06/28/22 03:15:00,10,0.0,,,0.7,313,0.0,295,0.0,101,1.0,117,0.7,55,52,0.0,,,,,,,,,,,,,,
2633,06/28/22 03:20:00,10,0.0,,,1.0,316,0.0,306,0.0,91,1.3,108,0.7,77,55,0.0,,,,,,,,,,,,,,
2634,06/28/22 03:25:00,10,0.0,,,0.3,320,0.0,302,0.0,93,1.0,111,1.0,60,24,0.0,,,,,,,,,,,,,,
2635,06/28/22 03:30:00,10,0.0,,,0.0,355,0.0,336,0.0,90,0.7,122,0.7,69,29,0.0,,,,,,,,,,,,,,
2636,06/28/22 03:35:00,10,0.0,,,0.3,314,0.0,327,0.0,90,0.7,110,1.0,45,41,0.0,,,,,,,,,,,,,,
2637,06/28/22 03:40:00,10,0.0,,,0.7,306,0.0,307,0.0,87,1.0,90,1.0,38,39,0.0,,,,,,,,,,,,,,
2638,06/28/22 03:45:00,10,0.0,,,0.7,305,0.0,314,0.0,69,0.7,87,0.7,37,38,0.0,,,,,,,,,,,,,,
2639,06/28/22 03:50:00,10,0.0,,,1.3,303,0.0,314,0.0,69,0.3,58,0.7,32,28,0.0,,,,,,,,,,,,,,
2640,06/28/22 03:55:00,8,0.0,,,0.7,303,0.3,309,0.0,69,0.3,34,1.0,10,239,0.0,,,,,,,,,,,,,,
2641,06/28/22 04:00:00,7,0.0,,,1.3,305,0.3,319,0.0,58,1.0,42,1.0,4,243,0.0,,,,,,,,,,,,,,
2642,06/28/22 04:05:00,7,0.0,,,1.3,302,0.7,314,0.0,324,0.7,44,0.7,4,244,0.0,,,,,,,,,,,,,,
2643,06/28/22 04:10:00,11,0.0,,,0.7,307,0.3,310,0.0,326,1.0,31,0.7,4,240,0.0,,,,,,,,,,,,,,
2644,06/28/22 04:15:00,14,0.0,,,0.7,312,0.3,298,0.0,319,1.0,20,1.0,6,239,0.0,,,,,,,,,,,,,,
2645,06/28/22 04:20:00,0,0.0,,,0.7,309,0.7,305,0.0,317,1.3,13,1.0,358,239,0.0,,,,,,,,,,,,,,
2646,06/28/22 04:25:00,344,0.0,,,1.0,306,0.7,316,0.0,195,1.3,20,1.3,3,233,0.0,,,,,,,,,,,,,,
2647,06/28/22 04:30:00,1,0.0,,,0.7,314,0.7,313,0.0,177,1.3,4,1.3,6,187,0.0,,,,,,,,,,,,,,
2648,06/28/22 04:35:00,21,0.0,,,0.3,319,1.0,307,0.0,265,1.3,7,1.3,1,205,0.0,,,,,,,,,,,,,,
2649,06/28/22 04:40:00,347,0.0,,,0.7,324,1.0,310,0.0,277,1.7,8,1.3,357,215,0.0,,,,,,,,,,,,,,
2650,06/28/22 04:45:00,256,0.0,,,0.3,320,1.0,316,0.0,270,2.0,4,1.3,358,202,0.0,,,,,,,,,,,,,,
2651,06/28/22 04:50:00,351,0.0,,,0.7,299,1.0,314,0.0,291,1.7,6,1.0,344,211,0.0,,,,,,,,,,,,,,
2652,06/28/22 04:55:00,331,0.0,,,1.0,303,1.3,316,0.0,293,2.0,13,1.7,4,223,0.0,,,,,,,,,,,,,,
2653,06/28/22 05:00:00,167,0.5,,,0.7,313,1.3,314,0.0,257,2.3,358,1.3,352,241,0.0,,,,,,,,,,,,,,
2654,06/28/22 05:05:00,22,0.0,,,0.7,320,1.0,307,0.0,351,2.0,4,1.3,358,225,0.0,,,,,,,,,,,,,,
