"","Date","day","hour","fullname","site","station","sensor","min","max","avg","amp"
"88",2022-12-04 15:00:00,"2022-12-04","15","BEO-BASE","BEO","BASE","21350915",8.1,8.1,8.1,0
"89",2022-12-04 16:00:00,"2022-12-04","16","BEO-BASE","BEO","BASE","21350915",8.1,8.1,8.1,0
"90",2022-12-04 17:00:00,"2022-12-04","17","BEO-BASE","BEO","BASE","21350915",7.5,7.5,7.5,0
"91",2022-12-04 18:00:00,"2022-12-04","18","BEO-BASE","BEO","BASE","21350915",8.1,8.1,8.1,0
"92",2022-12-04 19:00:00,"2022-12-04","19","BEO-BASE","BEO","BASE","21350915",7.5,7.5,7.5,0
"93",2022-12-04 20:00:00,"2022-12-04","20","BEO-BASE","BEO","BASE","21350915",7,7,7,0
"94",2022-12-04 21:00:00,"2022-12-04","21","BEO-BASE","BEO","BASE","21350915",7,7,7,0
"95",2022-12-04 22:00:00,"2022-12-04","22","BEO-BASE","BEO","BASE","21350915",7,7,7,0
"96",2022-12-04 23:00:00,"2022-12-04","23","BEO-BASE","BEO","BASE","21350915",7.5,8.1,7.8,0.6
"97",2022-12-05,"2022-12-05","00","BEO-BASE","BEO","BASE","21350915",8.6,8.6,8.6,0
"98",2022-12-05 01:00:00,"2022-12-05","01","BEO-BASE","BEO","BASE","21350915",8.6,9.1,8.85,0.5
"99",2022-12-05 02:00:00,"2022-12-05","02","BEO-BASE","BEO","BASE","21350915",8.6,8.6,8.6,0
"100",2022-12-05 03:00:00,"2022-12-05","03","BEO-BASE","BEO","BASE","21350915",8.6,9.1,8.85,0.5
"101",2022-12-05 04:00:00,"2022-12-05","04","BEO-BASE","BEO","BASE","21350915",9.1,9.1,9.1,0
"102",2022-12-05 05:00:00,"2022-12-05","05","BEO-BASE","BEO","BASE","21350915",9.1,9.1,9.1,0
"103",2022-12-05 06:00:00,"2022-12-05","06","BEO-BASE","BEO","BASE","21350915",9.1,10.1,9.6,1
"104",2022-12-05 07:00:00,"2022-12-05","07","BEO-BASE","BEO","BASE","21350915",10.6,11.1,10.85,0.5
"105",2022-12-05 08:00:00,"2022-12-05","08","BEO-BASE","BEO","BASE","21350915",11.1,11.6,11.35,0.5
"106",2022-12-05 09:00:00,"2022-12-05","09","BEO-BASE","BEO","BASE","21350915",11.1,11.1,11.1,0
"107",2022-12-05 10:00:00,"2022-12-05","10","BEO-BASE","BEO","BASE","21350915",10.6,10.6,10.6,0
"108",2022-12-05 11:00:00,"2022-12-05","11","BEO-BASE","BEO","BASE","21350915",8.6,9.6,9.1,1
"109",2022-12-05 12:00:00,"2022-12-05","12","BEO-BASE","BEO","BASE","21350915",8.6,9.1,8.85,0.5
"110",2022-12-05 13:00:00,"2022-12-05","13","BEO-BASE","BEO","BASE","21350915",7.5,8.6,8.05,1.1
"111",2022-12-05 14:00:00,"2022-12-05","14","BEO-BASE","BEO","BASE","21350915",6,6.5,6.25,0.5
"112",2022-12-05 15:00:00,"2022-12-05","15","BEO-BASE","BEO","BASE","21350915",6,6,6,0
"113",2022-12-05 16:00:00,"2022-12-05","16","BEO-BASE","BEO","BASE","21350915",4,6,5,2
"114",2022-12-05 17:00:00,"2022-12-05","17","BEO-BASE","BEO","BASE","21350915",9.6,14.1,11.85,4.5
"115",2022-12-05 18:00:00,"2022-12-05","18","BEO-BASE","BEO","BASE","21350915",12.1,13.6,12.85,1.5
"116",2022-12-05 19:00:00,"2022-12-05","19","BEO-BASE","BEO","BASE","21350915",12.6,13.6,13.1,1
"117",2022-12-05 20:00:00,"2022-12-05","20","BEO-BASE","BEO","BASE","21350915",7,8.6,7.8,1.6
"118",2022-12-05 21:00:00,"2022-12-05","21","BEO-BASE","BEO","BASE","21350915",6.5,7.5,7,1
"119",2022-12-05 22:00:00,"2022-12-05","22","BEO-BASE","BEO","BASE","21350915",9.1,10.1,9.6,1
"120",2022-12-05 23:00:00,"2022-12-05","23","BEO-BASE","BEO","BASE","21350915",8.1,8.1,8.1,0
"121",2022-12-06,"2022-12-06","00","BEO-BASE","BEO","BASE","21350915",6.5,7,6.75,0.5
"122",2022-12-06 01:00:00,"2022-12-06","01","BEO-BASE","BEO","BASE","21350915",5.5,7,6.25,1.5
"123",2022-12-06 02:00:00,"2022-12-06","02","BEO-BASE","BEO","BASE","21350915",4.5,5,4.75,0.5
"124",2022-12-06 03:00:00,"2022-12-06","03","BEO-BASE","BEO","BASE","21350915",4,4.5,4.25,0.5
"125",2022-12-06 04:00:00,"2022-12-06","04","BEO-BASE","BEO","BASE","21350915",4,4,4,0
"126",2022-12-06 05:00:00,"2022-12-06","05","BEO-BASE","BEO","BASE","21350915",4,5,4.5,1
"127",2022-12-06 06:00:00,"2022-12-06","06","BEO-BASE","BEO","BASE","21350915",3.5,4,3.75,0.5
"128",2022-12-06 07:00:00,"2022-12-06","07","BEO-BASE","BEO","BASE","21350915",2.5,3.5,3,1
"129",2022-12-06 08:00:00,"2022-12-06","08","BEO-BASE","BEO","BASE","21350915",2,2,2,0
"130",2022-12-06 09:00:00,"2022-12-06","09","BEO-BASE","BEO","BASE","21350915",3,3.5,3.25,0.5
"131",2022-12-06 10:00:00,"2022-12-06","10","BEO-BASE","BEO","BASE","21350915",1.5,2.5,2,1
"132",2022-12-06 11:00:00,"2022-12-06","11","BEO-BASE","BEO","BASE","21350915",1,1,1,0
"133",2022-12-06 12:00:00,"2022-12-06","12","BEO-BASE","BEO","BASE","21350915",1,1.5,1.25,0.5
"134",2022-12-06 13:00:00,"2022-12-06","13","BEO-BASE","BEO","BASE","21350915",2,2.5,2.25,0.5
"135",2022-12-06 14:00:00,"2022-12-06","14","BEO-BASE","BEO","BASE","21350915",2,2,2,0
"136",2022-12-06 15:00:00,"2022-12-06","15","BEO-BASE","BEO","BASE","21350915",1.5,2,1.75,0.5
