"","Date","fullname","site","station","sensor","max","min","avg","amp"
"238",2023-04-07,"TNHA-SC","TNHA","SC","21362317",202,1,101.5,201
"239",2023-04-07,"TNHA-SD","TNHA","SD","21362315",109,1,55,108
"240",2023-04-08,"BEO-BASE","BEO","BASE","21390415",492,1,246.5,491
"241",2023-04-08,"SSMH-SA","SSMH","SA","21398622",239,1,120,238
"242",2023-04-08,"SSMH-SB","SSMH","SB","21362319",451,1,226,450
"243",2023-04-08,"TNHA-BASE","TNHA","BASE","21176526",217,1,109,216
"244",2023-04-08,"TNHA-SA","TNHA","SA","21398620",329,1,165,328
"245",2023-04-08,"TNHA-SB","TNHA","SB","21362318",403,1,202,402
"246",2023-04-08,"TNHA-SC","TNHA","SC","21362317",187,1,94,186
"247",2023-04-08,"TNHA-SD","TNHA","SD","21362315",253,1,127,252
"248",2023-04-09,"BEO-BASE","BEO","BASE","21390415",416,1,208.5,415
"249",2023-04-09,"SSMH-SA","SSMH","SA","21398622",238,1,119.5,237
"250",2023-04-09,"SSMH-SB","SSMH","SB","21362319",448,1,224.5,447
"251",2023-04-09,"TNHA-BASE","TNHA","BASE","21176526",167,1,84,166
"252",2023-04-09,"TNHA-SA","TNHA","SA","21398620",343,1,172,342
"253",2023-04-09,"TNHA-SB","TNHA","SB","21362318",393,1,197,392
"254",2023-04-09,"TNHA-SC","TNHA","SC","21362317",192,1,96.5,191
"255",2023-04-09,"TNHA-SD","TNHA","SD","21362315",89,1,45,88
"256",2023-04-10,"BEO-BASE","BEO","BASE","21390415",502,1,251.5,501
"257",2023-04-10,"SSMH-SA","SSMH","SA","21398622",273,1,137,272
"258",2023-04-10,"SSMH-SB","SSMH","SB","21362319",423,1,212,422
"259",2023-04-10,"TNHA-BASE","TNHA","BASE","21176526",222,1,111.5,221
"260",2023-04-10,"TNHA-SA","TNHA","SA","21398620",376,1,188.5,375
"261",2023-04-10,"TNHA-SB","TNHA","SB","21362318",367,1,184,366
"262",2023-04-10,"TNHA-SC","TNHA","SC","21362317",199,1,100,198
"263",2023-04-10,"TNHA-SD","TNHA","SD","21362315",223,1,112,222
"264",2023-04-11,"BEO-BASE","BEO","BASE","21390415",509,1,255,508
"265",2023-04-11,"SSMH-SA","SSMH","SA","21398622",433,1,217,432
"266",2023-04-11,"SSMH-SB","SSMH","SB","21362319",443,1,222,442
"267",2023-04-11,"TNHA-BASE","TNHA","BASE","21176526",286,1,143.5,285
"268",2023-04-11,"TNHA-SA","TNHA","SA","21398620",483,1,242,482
"269",2023-04-11,"TNHA-SB","TNHA","SB","21362318",407,1,204,406
"270",2023-04-11,"TNHA-SC","TNHA","SC","21362317",148,1,74.5,147
"271",2023-04-11,"TNHA-SD","TNHA","SD","21362315",248,1,124.5,247
"272",2023-04-12,"BEO-BASE","BEO","BASE","21390415",524,1,262.5,523
"273",2023-04-12,"SSMH-SA","SSMH","SA","21398622",638,1,319.5,637
"274",2023-04-12,"SSMH-SB","SSMH","SB","21362319",474,1,237.5,473
"275",2023-04-12,"TNHA-BASE","TNHA","BASE","21176526",414,1,207.5,413
"276",2023-04-12,"TNHA-SA","TNHA","SA","21398620",712,1,356.5,711
"277",2023-04-12,"TNHA-SB","TNHA","SB","21362318",427,1,214,426
"278",2023-04-12,"TNHA-SC","TNHA","SC","21362317",194,1,97.5,193
"279",2023-04-12,"TNHA-SD","TNHA","SD","21362315",321,1,161,320
"280",2023-04-13,"BEO-BASE","BEO","BASE","21390415",527,1,264,526
"281",2023-04-13,"SSMH-SA","SSMH","SA","21398622",642,1,321.5,641
"282",2023-04-13,"SSMH-SB","SSMH","SB","21362319",464,1,232.5,463
"283",2023-04-13,"TNHA-BASE","TNHA","BASE","21176526",512,1,256.5,511
"284",2023-04-13,"TNHA-SA","TNHA","SA","21398620",712,1,356.5,711
"285",2023-04-13,"TNHA-SB","TNHA","SB","21362318",431,1,216,430
"286",2023-04-13,"TNHA-SC","TNHA","SC","21362317",116,1,58.5,115
"287",2023-04-13,"TNHA-SD","TNHA","SD","21362315",387,1,194,386
"288",2023-04-14,"BEO-BASE","BEO","BASE","21390415",533,1,267,532
"289",2023-04-14,"SSMH-SA","SSMH","SA","21398622",556,1,278.5,555
"290",2023-04-14,"SSMH-SB","SSMH","SB","21362319",467,1,234,466
"291",2023-04-14,"TNHA-BASE","TNHA","BASE","21176526",518,1,259.5,517
"292",2023-04-14,"TNHA-SA","TNHA","SA","21398620",719,1,360,718
"293",2023-04-14,"TNHA-SB","TNHA","SB","21362318",434,1,217.5,433
"294",2023-04-14,"TNHA-SC","TNHA","SC","21362317",142,1,71.5,141
"295",2023-04-14,"TNHA-SD","TNHA","SD","21362315",519,1,260,518
"296",2023-04-15,"BEO-BASE","BEO","BASE","21390415",542,1,271.5,541
"297",2023-04-15,"SSMH-SA","SSMH","SA","21398622",554,1,277.5,553
"298",2023-04-15,"SSMH-SB","SSMH","SB","21362319",454,1,227.5,453
"299",2023-04-15,"TNHA-BASE","TNHA","BASE","21176526",512,1,256.5,511
"300",2023-04-15,"TNHA-SA","TNHA","SA","21398620",722,1,361.5,721
"301",2023-04-15,"TNHA-SB","TNHA","SB","21362318",433,1,217,432
"302",2023-04-15,"TNHA-SC","TNHA","SC","21362317",134,1,67.5,133
"303",2023-04-15,"TNHA-SD","TNHA","SD","21362315",553,1,277,552
"304",2023-04-16,"BEO-BASE","BEO","BASE","21390415",476,1,238.5,475
"305",2023-04-16,"SSMH-SA","SSMH","SA","21398622",552,1,276.5,551
"306",2023-04-16,"SSMH-SB","SSMH","SB","21362319",446,1,223.5,445
"307",2023-04-16,"TNHA-BASE","TNHA","BASE","21176526",513,1,257,512
"308",2023-04-16,"TNHA-SA","TNHA","SA","21398620",704,1,352.5,703
"309",2023-04-16,"TNHA-SB","TNHA","SB","21362318",428,1,214.5,427
"310",2023-04-16,"TNHA-SC","TNHA","SC","21362317",112,1,56.5,111
"311",2023-04-16,"TNHA-SD","TNHA","SD","21362315",532,1,266.5,531
"312",2023-04-17,"BEO-BASE","BEO","BASE","21390415",551,1,276,550
"313",2023-04-17,"SSMH-SA","SSMH","SA","21398622",567,1,284,566
"314",2023-04-17,"SSMH-SB","SSMH","SB","21362319",481,1,241,480
"315",2023-04-17,"TNHA-BASE","TNHA","BASE","21176526",529,1,265,528
"316",2023-04-17,"TNHA-SA","TNHA","SA","21398620",727,1,364,726
"317",2023-04-17,"TNHA-SB","TNHA","SB","21362318",452,1,226.5,451
"318",2023-04-17,"TNHA-SC","TNHA","SC","21362317",134,1,67.5,133
"319",2023-04-17,"TNHA-SD","TNHA","SD","21362315",628,1,314.5,627
