"","date","station","sensor","depth","wspeedavg"
"1297","2022-10-04","SSMH","SSMH-BASE",1,0.177083333333333
"1298","2022-10-05","SSMH","SSMH-BASE",1,0.09375
"1299","2022-10-06","SSMH","SSMH-BASE",1,1.5
"1300","2022-10-07","SSMH","SSMH-BASE",1,1.30208333333333
"1301","2022-10-08","SSMH","SSMH-BASE",1,0.1875
"1302","2022-10-09","SSMH","SSMH-BASE",1,0
"1303","2022-10-10","SSMH","SSMH-BASE",1,0.229166666666667
"1304","2022-10-11","SSMH","SSMH-BASE",1,0.0729166666666667
"1305","2022-10-12","SSMH","SSMH-BASE",1,0
"1306","2022-10-13","SSMH","SSMH-BASE",1,0.0520833333333333
"1307","2022-10-14","SSMH","SSMH-BASE",1,0.302083333333333
"1308","2022-10-15","SSMH","SSMH-BASE",1,0.0833333333333333
"1309","2022-10-16","SSMH","SSMH-BASE",1,1.22916666666667
"1310","2022-10-17","SSMH","SSMH-BASE",1,1.97916666666667
"1311","2022-10-18","SSMH","SSMH-BASE",1,0.385416666666667
"1312","2022-10-19","SSMH","SSMH-BASE",1,0.25
"1313","2022-10-20","SSMH","SSMH-BASE",1,1.64583333333333
"1314","2022-10-21","SSMH","SSMH-BASE",1,1.90625
"1315","2022-10-22","SSMH","SSMH-BASE",1,1.875
"1316","2022-10-23","SSMH","SSMH-BASE",1,2.0625
"1317","2022-10-24","SSMH","SSMH-BASE",1,1.4375
"1318","2022-10-25","SSMH","SSMH-BASE",1,2.15625
"1319","2022-10-26","SSMH","SSMH-BASE",1,0.697916666666667
"1320","2022-10-27","SSMH","SSMH-BASE",1,1.1875
"1321","2022-10-28","SSMH","SSMH-BASE",1,0.583333333333333
"1322","2022-10-29","SSMH","SSMH-BASE",1,1.65625
"1323","2022-10-30","SSMH","SSMH-BASE",1,1.29166666666667
"1324","2022-10-31","SSMH","SSMH-BASE",1,0.958333333333333
"1325","2022-11-01","SSMH","SSMH-BASE",1,0.333333333333333
"1326","2022-11-02","SSMH","SSMH-BASE",1,0
"1327","2022-11-03","SSMH","SSMH-BASE",1,0.0729166666666666
"1328","2022-11-04","SSMH","SSMH-BASE",1,0.322916666666667
"1329","2022-11-05","SSMH","SSMH-BASE",1,0.114583333333333
"1330","2022-11-06","SSMH","SSMH-BASE",1,1.0625
"1331","2022-11-07","SSMH","SSMH-BASE",1,0.333333333333333
"1332","2022-11-08","SSMH","SSMH-BASE",1,1.36458333333333
"1333","2022-11-09","SSMH","SSMH-BASE",1,1.07291666666667
"1334","2022-11-10","SSMH","SSMH-BASE",1,0.322916666666667
"1335","2022-11-11","SSMH","SSMH-BASE",1,0.3125
"1336","2022-11-12","SSMH","SSMH-BASE",1,0.125
"1337","2022-11-13","SSMH","SSMH-BASE",1,0
"1338","2022-11-14","SSMH","SSMH-BASE",1,0.229166666666667
"1339","2022-11-15","SSMH","SSMH-BASE",1,0.854166666666667
"1340","2022-11-16","SSMH","SSMH-BASE",1,1.125
"1341","2022-11-17","SSMH","SSMH-BASE",1,0.260416666666667
"1342","2022-11-18","SSMH","SSMH-BASE",1,0.354166666666667
"1343","2022-11-19","SSMH","SSMH-BASE",1,0.385416666666667
"1344","2022-11-20","SSMH","SSMH-BASE",1,0.677083333333333
"1345","2022-11-21","SSMH","SSMH-BASE",1,1.78125
"1346","2022-11-22","SSMH","SSMH-BASE",1,3.09375
"1347","2022-11-23","SSMH","SSMH-BASE",1,1.48958333333333
"1348","2022-11-24","SSMH","SSMH-BASE",1,0.729166666666667
"1349","2022-11-25","SSMH","SSMH-BASE",1,1.92708333333333
"1350","2022-11-26","SSMH","SSMH-BASE",1,1.08333333333333
"1351","2022-11-27","SSMH","SSMH-BASE",1,0
"1352","2022-11-28","SSMH","SSMH-BASE",1,0.0104166666666667
"1353","2022-11-29","SSMH","SSMH-BASE",1,0.03125
"1354","2022-11-30","SSMH","SSMH-BASE",1,0.0416666666666667
"1355","2022-12-01","SSMH","SSMH-BASE",1,0
"1356","2022-12-02","SSMH","SSMH-BASE",1,0.135416666666667
"1357","2022-12-03","SSMH","SSMH-BASE",1,0.03125
"1358","2022-12-04","SSMH","SSMH-BASE",1,1.85416666666667
"1359","2022-12-05","SSMH","SSMH-BASE",1,2.5625
"1360","2022-12-06","SSMH","SSMH-BASE",1,0.270833333333333
"1361","2022-12-07","SSMH","SSMH-BASE",1,0.989583333333333
"1362","2022-12-08","SSMH","SSMH-BASE",1,0.729166666666667
"1363","2022-12-09","SSMH","SSMH-BASE",1,0
"1364","2022-12-10","SSMH","SSMH-BASE",1,0.0208333333333333
"1365","2022-12-11","SSMH","SSMH-BASE",1,1.20833333333333
"1366","2022-12-12","SSMH","SSMH-BASE",1,0.604166666666667
"1367","2022-12-13","SSMH","SSMH-BASE",1,0.09375
"1368","2022-12-14","SSMH","SSMH-BASE",1,0.28125
"1369","2022-12-15","SSMH","SSMH-BASE",1,0.0104166666666667
"1370","2022-12-16","SSMH","SSMH-BASE",1,0.5625
"1371","2022-12-17","SSMH","SSMH-BASE",1,0.177083333333333
"1372","2022-12-18","SSMH","SSMH-BASE",1,0.0625
"1373","2022-12-19","SSMH","SSMH-BASE",1,0
"1374","2022-12-20","SSMH","SSMH-BASE",1,0.483870967741935
"1375","2023-02-23","SSMH","SSMH-BASE",1,0
"1376","2022-06-17","BEO","BEO-BASE",1,2.10328638497652
"1377","2022-07-04","BEO","BEO-BASE",1,2.40789473684211
"1378","2022-07-05","BEO","BEO-BASE",1,1.21875
"1379","2022-07-06","BEO","BEO-BASE",1,1.85416666666667
"1380","2022-07-07","BEO","BEO-BASE",1,3.01041666666667
"1381","2022-07-08","BEO","BEO-BASE",1,2.94791666666667
"1382","2022-07-09","BEO","BEO-BASE",1,3.85416666666667
"1383","2022-07-10","BEO","BEO-BASE",1,2.11458333333333
"1384","2022-07-11","BEO","BEO-BASE",1,4.66666666666667
"1385","2022-07-12","BEO","BEO-BASE",1,3.20833333333333
"1386","2022-07-13","BEO","BEO-BASE",1,3.21875
"1387","2022-07-14","BEO","BEO-BASE",1,3.44791666666667
"1388","2022-07-15","BEO","BEO-BASE",1,3.19791666666667
"1389","2022-07-16","BEO","BEO-BASE",1,1.89583333333333
"1390","2022-07-17","BEO","BEO-BASE",1,5.61458333333333
"1391","2022-07-18","BEO","BEO-BASE",1,5.24375
"1392","2022-07-19","BEO","BEO-BASE",1,3.23958333333333
"1393","2022-07-20","BEO","BEO-BASE",1,2.9375
"1394","2022-07-21","BEO","BEO-BASE",1,6.44791666666667
"1395","2022-07-22","BEO","BEO-BASE",1,5.225
"1396","2022-07-23","BEO","BEO-BASE",1,4.17708333333333
"1397","2022-07-24","BEO","BEO-BASE",1,1.71875
"1398","2022-07-25","BEO","BEO-BASE",1,5.83125
"1399","2022-07-26","BEO","BEO-BASE",1,8.00208333333333
"1400","2022-07-27","BEO","BEO-BASE",1,4.60416666666667
"1401","2022-07-28","BEO","BEO-BASE",1,4.73958333333333
"1402","2022-07-29","BEO","BEO-BASE",1,2.96875
"1403","2022-07-30","BEO","BEO-BASE",1,0.8125
"1404","2022-07-31","BEO","BEO-BASE",1,1.82291666666667
"1405","2022-08-01","BEO","BEO-BASE",1,3.28125
"1406","2022-08-02","BEO","BEO-BASE",1,3.70833333333333
"1407","2022-08-03","BEO","BEO-BASE",1,3.89791666666667
"1408","2022-08-04","BEO","BEO-BASE",1,4.41875
"1409","2022-08-05","BEO","BEO-BASE",1,2.53125
"1410","2022-08-06","BEO","BEO-BASE",1,4.64583333333333
"1411","2022-08-07","BEO","BEO-BASE",1,1.69791666666667
"1412","2022-08-08","BEO","BEO-BASE",1,4.09375
"1413","2022-08-09","BEO","BEO-BASE",1,3.41666666666667
"1414","2022-08-10","BEO","BEO-BASE",1,4.76041666666667
"1415","2022-08-11","BEO","BEO-BASE",1,6.92708333333333
"1416","2022-08-12","BEO","BEO-BASE",1,5.14583333333333
"1417","2022-08-13","BEO","BEO-BASE",1,3.60416666666667
"1418","2022-08-14","BEO","BEO-BASE",1,1.6875
"1419","2022-08-15","BEO","BEO-BASE",1,5.64583333333333
"1420","2022-08-16","BEO","BEO-BASE",1,5.29166666666667
"1421","2022-08-17","BEO","BEO-BASE",1,3.76041666666667
"1422","2022-08-18","BEO","BEO-BASE",1,7.71458333333333
"1423","2022-08-19","BEO","BEO-BASE",1,4.10416666666667
"1424","2022-08-20","BEO","BEO-BASE",1,3.44791666666667
"1425","2022-08-21","BEO","BEO-BASE",1,4.20833333333333
"1426","2022-08-22","BEO","BEO-BASE",1,6.75625
"1427","2022-08-23","BEO","BEO-BASE",1,7.68958333333333
"1428","2022-08-24","BEO","BEO-BASE",1,1.38541666666667
"1429","2022-08-25","BEO","BEO-BASE",1,1.27083333333333
"1430","2022-08-26","BEO","BEO-BASE",1,2.95833333333333
"1431","2022-08-27","BEO","BEO-BASE",1,3.0625
"1432","2022-08-28","BEO","BEO-BASE",1,2.40625
"1433","2022-08-29","BEO","BEO-BASE",1,1.58333333333333
"1434","2022-08-30","BEO","BEO-BASE",1,1.54166666666667
"1435","2022-08-31","BEO","BEO-BASE",1,4.88541666666667
"1436","2022-09-01","BEO","BEO-BASE",1,6.40625
"1437","2022-09-02","BEO","BEO-BASE",1,3.58333333333333
"1438","2022-09-03","BEO","BEO-BASE",1,1.59375
"1439","2022-09-04","BEO","BEO-BASE",1,4.04166666666667
"1440","2022-09-05","BEO","BEO-BASE",1,2.4375
"1441","2022-09-06","BEO","BEO-BASE",1,4.60416666666667
"1442","2022-09-07","BEO","BEO-BASE",1,2.14583333333333
"1443","2022-09-08","BEO","BEO-BASE",1,2.83333333333333
"1444","2022-09-09","BEO","BEO-BASE",1,6.42291666666667
"1445","2022-09-10","BEO","BEO-BASE",1,6.25
"1446","2022-09-11","BEO","BEO-BASE",1,5.11458333333333
"1447","2022-09-12","BEO","BEO-BASE",1,6.53541666666667
"1448","2022-09-13","BEO","BEO-BASE",1,8.03125
"1449","2022-09-14","BEO","BEO-BASE",1,8.15
"1450","2022-09-15","BEO","BEO-BASE",1,8.15833333333333
"1451","2022-09-16","BEO","BEO-BASE",1,7.86666666666667
"1452","2022-09-17","BEO","BEO-BASE",1,8.43765432098765
"1453","2022-09-18","BEO","BEO-BASE",1,5.44270833333333
"1454","2022-09-19","BEO","BEO-BASE",1,2.28125
"1455","2022-09-20","BEO","BEO-BASE",1,1.02083333333333
"1456","2022-09-21","BEO","BEO-BASE",1,1.86805555555556
"1457","2022-09-22","BEO","BEO-BASE",1,2.43835616438356
"1458","2022-09-23","BEO","BEO-BASE",1,4.61458333333333
"1459","2022-09-24","BEO","BEO-BASE",1,3.72291666666667
"1460","2022-09-25","BEO","BEO-BASE",1,6.35
"1461","2022-09-26","BEO","BEO-BASE",1,3.77083333333333
"1462","2022-09-27","BEO","BEO-BASE",1,2.73958333333333
"1463","2022-09-28","BEO","BEO-BASE",1,4.11458333333333
"1464","2022-09-29","BEO","BEO-BASE",1,6.30208333333333
"1465","2022-09-30","BEO","BEO-BASE",1,4.03125
"1466","2022-10-01","BEO","BEO-BASE",1,3.85416666666667
"1467","2022-10-02","BEO","BEO-BASE",1,2.61458333333333
"1468","2022-10-03","BEO","BEO-BASE",1,4.8125
"1469","2022-10-04","BEO","BEO-BASE",1,1.35416666666667
"1470","2022-10-05","BEO","BEO-BASE",1,2.68333333333333
"1471","2022-10-06","BEO","BEO-BASE",1,6.65625
"1472","2022-10-07","BEO","BEO-BASE",1,8.6625
"1473","2022-10-08","BEO","BEO-BASE",1,4.52291666666667
"1474","2022-10-09","BEO","BEO-BASE",1,1.52083333333333
"1475","2022-10-10","BEO","BEO-BASE",1,3.27083333333333
"1476","2022-10-11","BEO","BEO-BASE",1,5.99583333333333
"1477","2022-10-12","BEO","BEO-BASE",1,8.38125
"1478","2022-10-13","BEO","BEO-BASE",1,3.76041666666667
"1479","2022-10-14","BEO","BEO-BASE",1,3.98958333333333
"1480","2022-10-15","BEO","BEO-BASE",1,2.86458333333333
"1481","2022-10-16","BEO","BEO-BASE",1,4.89791666666667
"1482","2022-10-17","BEO","BEO-BASE",1,7.21875
"1483","2022-10-18","BEO","BEO-BASE",1,3.3125
"1484","2022-10-19","BEO","BEO-BASE",1,2.76041666666667
"1485","2022-10-20","BEO","BEO-BASE",1,6.05625
"1486","2022-10-21","BEO","BEO-BASE",1,7.575
"1487","2022-10-22","BEO","BEO-BASE",1,7.67083333333333
"1488","2022-10-23","BEO","BEO-BASE",1,7.33958333333333
"1489","2022-10-24","BEO","BEO-BASE",1,5.7625
"1490","2022-10-25","BEO","BEO-BASE",1,7.68541666666667
"1491","2022-10-26","BEO","BEO-BASE",1,4.10416666666667
"1492","2022-10-27","BEO","BEO-BASE",1,5.30416666666667
"1493","2022-10-28","BEO","BEO-BASE",1,3.90625
"1494","2022-10-29","BEO","BEO-BASE",1,6.79375
"1495","2022-10-30","BEO","BEO-BASE",1,5.62291666666667
"1496","2022-10-31","BEO","BEO-BASE",1,4.67083333333333
"1497","2022-11-01","BEO","BEO-BASE",1,3.77083333333333
"1498","2022-11-02","BEO","BEO-BASE",1,0.729166666666667
"1499","2022-11-03","BEO","BEO-BASE",1,0.90625
"1500","2022-11-04","BEO","BEO-BASE",1,2.16666666666667
"1501","2022-11-05","BEO","BEO-BASE",1,1.70833333333333
"1502","2022-11-06","BEO","BEO-BASE",1,4.73958333333333
"1503","2022-11-07","BEO","BEO-BASE",1,5.89166666666667
"1504","2022-11-08","BEO","BEO-BASE",1,6.95833333333333
"1505","2022-11-09","BEO","BEO-BASE",1,5.8375
"1506","2022-11-10","BEO","BEO-BASE",1,4.99166666666667
"1507","2022-11-11","BEO","BEO-BASE",1,4
"1508","2022-11-12","BEO","BEO-BASE",1,1.14583333333333
"1509","2022-11-13","BEO","BEO-BASE",1,3.11458333333333
"1510","2022-11-14","BEO","BEO-BASE",1,3.60416666666667
"1511","2022-11-15","BEO","BEO-BASE",1,8.12916666666667
"1512","2022-11-16","BEO","BEO-BASE",1,7.74791666666667
"1513","2022-11-17","BEO","BEO-BASE",1,5.88541666666667
"1514","2022-11-18","BEO","BEO-BASE",1,7.05
"1515","2022-11-19","BEO","BEO-BASE",1,8.2875
"1516","2022-11-20","BEO","BEO-BASE",1,5.37916666666667
"1517","2022-11-21","BEO","BEO-BASE",1,6.38333333333333
"1518","2022-11-22","BEO","BEO-BASE",1,8.78541666666667
"1519","2022-11-23","BEO","BEO-BASE",1,5.32291666666667
"1520","2022-11-24","BEO","BEO-BASE",1,3.23958333333333
"1521","2022-11-25","BEO","BEO-BASE",1,6.23125
"1522","2022-11-26","BEO","BEO-BASE",1,4.3125
"1523","2022-11-27","BEO","BEO-BASE",1,2.33333333333333
"1524","2022-11-28","BEO","BEO-BASE",1,3.66666666666667
"1525","2022-11-29","BEO","BEO-BASE",1,4.5625
"1526","2022-11-30","BEO","BEO-BASE",1,6.51458333333333
"1527","2022-12-01","BEO","BEO-BASE",1,2.15625
"1528","2022-12-02","BEO","BEO-BASE",1,7.33125
"1529","2022-12-03","BEO","BEO-BASE",1,4.63958333333333
"1530","2022-12-04","BEO","BEO-BASE",1,5.5875
"1531","2022-12-05","BEO","BEO-BASE",1,9.17291666666667
"1532","2022-12-06","BEO","BEO-BASE",1,3.41666666666667
"1533","2022-12-07","BEO","BEO-BASE",1,5.36458333333333
"1534","2022-12-08","BEO","BEO-BASE",1,3.58333333333333
"1535","2022-12-09","BEO","BEO-BASE",1,2.16875
"1536","2022-12-10","BEO","BEO-BASE",1,4.1875
"1537","2022-12-11","BEO","BEO-BASE",1,5.88541666666667
"1538","2022-12-12","BEO","BEO-BASE",1,5.07291666666667
"1539","2022-12-13","BEO","BEO-BASE",1,4.0625
"1540","2022-12-14","BEO","BEO-BASE",1,5.89375
"1541","2022-12-15","BEO","BEO-BASE",1,2.26041666666667
"1542","2022-12-16","BEO","BEO-BASE",1,5.54166666666667
"1543","2022-12-17","BEO","BEO-BASE",1,1.80208333333333
"1544","2022-12-18","BEO","BEO-BASE",1,2.04166666666667
"1545","2022-12-19","BEO","BEO-BASE",1,0.0520833333333333
"1546","2022-12-20","BEO","BEO-BASE",1,0.947916666666667
"1547","2022-12-21","BEO","BEO-BASE",1,0.666666666666667
"1548","2022-12-22","BEO","BEO-BASE",1,4.76041666666667
"1549","2022-12-23","BEO","BEO-BASE",1,2.0625
"1550","2022-12-24","BEO","BEO-BASE",1,0.46875
"1551","2022-12-25","BEO","BEO-BASE",1,0
"1552","2022-12-26","BEO","BEO-BASE",1,0
"1553","2022-12-27","BEO","BEO-BASE",1,0
"1554","2022-12-28","BEO","BEO-BASE",1,0
"1555","2022-12-29","BEO","BEO-BASE",1,0
"1556","2022-12-30","BEO","BEO-BASE",1,0
"1557","2022-12-31","BEO","BEO-BASE",1,0
"1558","2023-01-01","BEO","BEO-BASE",1,0
"1559","2023-01-02","BEO","BEO-BASE",1,0
"1560","2023-01-03","BEO","BEO-BASE",1,0
"1561","2023-01-04","BEO","BEO-BASE",1,0
"1562","2023-01-05","BEO","BEO-BASE",1,0
"1563","2023-01-06","BEO","BEO-BASE",1,0
"1564","2023-01-07","BEO","BEO-BASE",1,0
"1565","2023-02-23","BEO","BEO-BASE",1,5.25
"1566","2023-02-27","BEO","BEO-BASE",1,1.96575342465753
"1567","2023-02-28","BEO","BEO-BASE",1,0.278008298755187
"1568","2023-03-05","BEO","BEO-BASE",1,8.45
"1569","2023-03-06","BEO","BEO-BASE",1,6.9
"1570","2023-03-07","BEO","BEO-BASE",1,3.375
"1571","2023-03-08","BEO","BEO-BASE",1,4.375
"1572","2023-03-09","BEO","BEO-BASE",1,5.8
"1573","2023-03-10","BEO","BEO-BASE",1,2.25
"1574","2023-03-11","BEO","BEO-BASE",1,3.25
"1575","2023-03-12","BEO","BEO-BASE",1,3.625
"1576","2023-03-13","BEO","BEO-BASE",1,2.625
"1577","2023-03-14","BEO","BEO-BASE",1,1.375
"1578","2023-03-15","BEO","BEO-BASE",1,1.875
"1579","2023-03-16","BEO","BEO-BASE",1,2.375
"1580","2023-03-17","BEO","BEO-BASE",1,3.0952380952381
"1581","2023-03-18","BEO","BEO-BASE",1,3.10416666666667
"1582","2023-03-19","BEO","BEO-BASE",1,3.97916666666667
"1583","2023-03-20","BEO","BEO-BASE",1,2.45833333333333
"1584","2023-03-21","BEO","BEO-BASE",1,2.95833333333333
"1585","2023-03-22","BEO","BEO-BASE",1,1.33333333333333
"1586","2023-03-23","BEO","BEO-BASE",1,1.66666666666667
"1587","2023-03-24","BEO","BEO-BASE",1,2.83333333333333
"1588","2023-03-25","BEO","BEO-BASE",1,6.4125
"1589","2023-03-26","BEO","BEO-BASE",1,9.84166666666667
"1590","2023-03-27","BEO","BEO-BASE",1,6.30833333333333
"1591","2023-03-28","BEO","BEO-BASE",1,6.56666666666667
"1592","2023-03-29","BEO","BEO-BASE",1,4.8125
"1593","2023-03-30","BEO","BEO-BASE",1,3.39583333333333
"1594","2023-03-31","BEO","BEO-BASE",1,0.666666666666667
"1595","2023-04-01","BEO","BEO-BASE",1,0.645833333333333
"1596","2023-04-02","BEO","BEO-BASE",1,4.70833333333333
"1597","2023-04-03","BEO","BEO-BASE",1,4.27083333333333
"1598","2023-04-04","BEO","BEO-BASE",1,3.10416666666667
"1599","2023-04-05","BEO","BEO-BASE",1,3.22916666666667
"1600","2023-04-06","BEO","BEO-BASE",1,1.4375
"1601","2023-04-07","BEO","BEO-BASE",1,1.125
"1602","2023-04-08","BEO","BEO-BASE",1,3.5
"1603","2023-04-09","BEO","BEO-BASE",1,2.41666666666667
"1604","2023-04-10","BEO","BEO-BASE",1,2.16666666666667
"1605","2023-04-11","BEO","BEO-BASE",1,3.10416666666667
"1606","2023-04-12","BEO","BEO-BASE",1,2.72916666666667
"1607","2023-04-13","BEO","BEO-BASE",1,2.75
"1608","2023-04-14","BEO","BEO-BASE",1,2.04166666666667
"1609","2023-04-15","BEO","BEO-BASE",1,1.58333333333333
"1610","2023-04-16","BEO","BEO-BASE",1,2.35416666666667
"1611","2023-04-17","BEO","BEO-BASE",1,2.27083333333333
"1612","2023-04-18","BEO","BEO-BASE",1,3.22916666666667
"1613","2023-04-19","BEO","BEO-BASE",1,3.79166666666667
"1614","2023-04-20","BEO","BEO-BASE",1,1.875
"1615","2023-04-21","BEO","BEO-BASE",1,3.45833333333333
"1616","2023-04-22","BEO","BEO-BASE",1,4.30416666666667
"1617","2023-04-23","BEO","BEO-BASE",1,2.375
"1618","2023-04-24","BEO","BEO-BASE",1,2.77083333333333
"1619","2023-04-25","BEO","BEO-BASE",1,0.5625
"1620","2023-04-26","BEO","BEO-BASE",1,0.666666666666667
"1621","2023-04-27","BEO","BEO-BASE",1,2.125
"1622","2023-04-28","BEO","BEO-BASE",1,3.625
"1623","2023-04-29","BEO","BEO-BASE",1,5.20833333333333
"1624","2023-04-30","BEO","BEO-BASE",1,5.81666666666667
"1625","2023-05-01","BEO","BEO-BASE",1,6.56666666666667
"1626","2023-05-02","BEO","BEO-BASE",1,6.39583333333333
"1627","2023-05-03","BEO","BEO-BASE",1,3.04166666666667
"1628","2023-05-04","BEO","BEO-BASE",1,0.145833333333333
"1629","2023-05-05","BEO","BEO-BASE",1,2.85416666666667
"1630","2023-05-06","BEO","BEO-BASE",1,2.08333333333333
"1631","2023-05-07","BEO","BEO-BASE",1,0.854166666666667
"1632","2023-05-08","BEO","BEO-BASE",1,0.833333333333333
"1633","2023-05-09","BEO","BEO-BASE",1,1.9375
"1634","2023-05-10","BEO","BEO-BASE",1,2.04166666666667
"1635","2023-05-11","BEO","BEO-BASE",1,1.97916666666667
"1636","2023-05-12","BEO","BEO-BASE",1,2.58333333333333
"1637","2023-05-13","BEO","BEO-BASE",1,5.47916666666667
"1638","2023-05-14","BEO","BEO-BASE",1,6.20833333333333
"1639","2023-05-15","BEO","BEO-BASE",1,7.91666666666667
"1640","2023-05-16","BEO","BEO-BASE",1,4.25
"1641","2023-05-17","BEO","BEO-BASE",1,2.5625
"1642","2023-05-18","BEO","BEO-BASE",1,2.85416666666667
"1643","2023-05-19","BEO","BEO-BASE",1,3.85416666666667
"1644","2023-05-20","BEO","BEO-BASE",1,5.10416666666667
"1645","2023-05-21","BEO","BEO-BASE",1,2.5
"1646","2023-05-22","BEO","BEO-BASE",1,3.66666666666667
"1647","2023-05-23","BEO","BEO-BASE",1,3.6875
"1648","2023-05-24","BEO","BEO-BASE",1,4.5625
"1649","2023-05-25","BEO","BEO-BASE",1,4.75
"1650","2023-05-26","BEO","BEO-BASE",1,5.375
"1651","2023-05-27","BEO","BEO-BASE",1,4.08333333333333
"1652","2023-05-28","BEO","BEO-BASE",1,4.33333333333333
"1653","2023-05-29","BEO","BEO-BASE",1,2.91666666666667
"1654","2023-05-30","BEO","BEO-BASE",1,1.39583333333333
"1655","2023-05-31","BEO","BEO-BASE",1,2.72916666666667
"1656","2023-06-01","BEO","BEO-BASE",1,3.1875
"1657","2023-06-02","BEO","BEO-BASE",1,3.22916666666667
"1658","2023-06-03","BEO","BEO-BASE",1,3
"1659","2023-06-04","BEO","BEO-BASE",1,5.85416666666667
"1660","2023-06-05","BEO","BEO-BASE",1,3.10416666666667
"1661","2023-06-06","BEO","BEO-BASE",1,2.72916666666667
"1662","2023-06-07","BEO","BEO-BASE",1,3.8125
"1663","2023-06-08","BEO","BEO-BASE",1,4.08333333333333
"1664","2023-06-09","BEO","BEO-BASE",1,6.125
"1665","2023-06-10","BEO","BEO-BASE",1,6.20833333333333
"1666","2023-06-11","BEO","BEO-BASE",1,6.725
"1667","2023-06-12","BEO","BEO-BASE",1,3.47916666666667
"1668","2023-06-13","BEO","BEO-BASE",1,2.14583333333333
"1669","2023-06-14","BEO","BEO-BASE",1,4.20833333333333
"1670","2023-06-15","BEO","BEO-BASE",1,2.0625
"1671","2023-06-16","BEO","BEO-BASE",1,2.70833333333333
"1672","2023-06-17","BEO","BEO-BASE",1,3
"1673","2023-06-18","BEO","BEO-BASE",1,4.10416666666667
"1674","2023-06-19","BEO","BEO-BASE",1,1.45833333333333
"1675","2023-06-20","BEO","BEO-BASE",1,2.02083333333333
"1676","2023-06-21","BEO","BEO-BASE",1,5.85416666666667
"1677","2023-06-22","BEO","BEO-BASE",1,3.35416666666667
"1678","2023-06-23","BEO","BEO-BASE",1,3.0625
"1679","2023-06-24","BEO","BEO-BASE",1,5.64583333333333
"1680","2023-06-25","BEO","BEO-BASE",1,2.27083333333333
"1681","2023-06-26","BEO","BEO-BASE",1,4.29166666666667
"1682","2023-06-27","BEO","BEO-BASE",1,3.0625
"1683","2023-06-28","BEO","BEO-BASE",1,2.5625
"1684","2023-06-29","BEO","BEO-BASE",1,4.70833333333333
"1685","2023-06-30","BEO","BEO-BASE",1,1.75
"1686","2023-07-01","BEO","BEO-BASE",1,4.72916666666667
"1687","2023-07-02","BEO","BEO-BASE",1,4.20833333333333
"1688","2023-07-03","BEO","BEO-BASE",1,4.66666666666667
"1689","2023-07-04","BEO","BEO-BASE",1,3.02083333333333
"1690","2023-07-05","BEO","BEO-BASE",1,3.45833333333333
"1691","2023-07-06","BEO","BEO-BASE",1,1.10416666666667
"1692","2023-07-07","BEO","BEO-BASE",1,3.54166666666667
"1693","2023-07-08","BEO","BEO-BASE",1,1.97916666666667
"1694","2023-07-09","BEO","BEO-BASE",1,1.83333333333333
"1695","2023-07-10","BEO","BEO-BASE",1,2.58333333333333
"1696","2023-07-11","BEO","BEO-BASE",1,2.8125
"1697","2023-07-12","BEO","BEO-BASE",1,1.60416666666667
"1698","2023-07-13","BEO","BEO-BASE",1,1.35416666666667
"1699","2023-07-14","BEO","BEO-BASE",1,4.66666666666667
"1700","2022-06-17","TNHA","TNHA-SA",1,0.384642857142857
"1701","2022-06-18","TNHA","TNHA-SA",1,0.587847222222222
"1702","2022-06-19","TNHA","TNHA-SA",1,0.170486111111112
"1703","2022-06-20","TNHA","TNHA-SA",1,1.05138888888889
"1704","2022-06-21","TNHA","TNHA-SA",1,0.463194444444444
"1705","2022-06-22","TNHA","TNHA-SA",1,0.916319444444445
"1706","2022-06-23","TNHA","TNHA-SA",1,0.620833333333333
"1707","2022-06-24","TNHA","TNHA-SA",1,0.0635416666666667
"1708","2022-06-25","TNHA","TNHA-SA",1,0.669097222222224
"1709","2022-06-26","TNHA","TNHA-SA",1,0.669097222222222
"1710","2022-06-27","TNHA","TNHA-SA",1,0.771180555555556
"1711","2022-06-28","TNHA","TNHA-SA",1,0.527083333333333
"1712","2022-06-29","TNHA","TNHA-SA",1,1.01631944444444
"1713","2022-06-30","TNHA","TNHA-SA",1,1.79504504504505
"1714","2022-07-01","TNHA","TNHA-SA",1,0.08125
"1715","2022-07-02","TNHA","TNHA-SA",1,0.13125
"1716","2022-07-03","TNHA","TNHA-SA",1,0.316666666666667
"1717","2022-07-04","TNHA","TNHA-SA",1,0.1125
"1718","2022-07-05","TNHA","TNHA-SA",1,0.01875
"1719","2022-07-06","TNHA","TNHA-SA",1,0.260416666666667
"1720","2022-07-07","TNHA","TNHA-SA",1,0.36875
"1721","2022-07-08","TNHA","TNHA-SA",1,0.16875
"1722","2022-07-09","TNHA","TNHA-SA",1,0.866666666666667
"1723","2022-07-10","TNHA","TNHA-SA",1,0.310416666666667
"1724","2022-07-11","TNHA","TNHA-SA",1,0.70625
"1725","2022-07-12","TNHA","TNHA-SA",1,0.28125
"1726","2022-07-13","TNHA","TNHA-SA",1,0.15
"1727","2022-07-14","TNHA","TNHA-SA",1,0.03125
"1728","2022-07-15","TNHA","TNHA-SA",1,0.289583333333333
"1729","2022-07-16","TNHA","TNHA-SA",1,0.197916666666667
"1730","2022-07-17","TNHA","TNHA-SA",1,0.71875
"1731","2022-07-18","TNHA","TNHA-SA",1,0.727083333333333
