"","date","station","sensor","depth","wdiravg"
"1364","2022-07-04","SSMH","SSMH-SA",3,318.375
"1365","2022-07-05","SSMH","SSMH-SA",3,254.916666666667
"1366","2022-07-06","SSMH","SSMH-SA",3,171.3125
"1367","2022-07-07","SSMH","SSMH-SA",3,313.041666666667
"1368","2022-07-08","SSMH","SSMH-SA",3,319.354166666667
"1369","2022-07-09","SSMH","SSMH-SA",3,309.395833333333
"1370","2022-07-10","SSMH","SSMH-SA",3,303.916666666667
"1371","2022-07-11","SSMH","SSMH-SA",3,102.0625
"1372","2022-07-12","SSMH","SSMH-SA",3,310.645833333333
"1373","2022-07-13","SSMH","SSMH-SA",3,270.291666666667
"1374","2022-07-14","SSMH","SSMH-SA",3,302.958333333333
"1375","2022-07-15","SSMH","SSMH-SA",3,151.270833333333
"1376","2022-07-16","SSMH","SSMH-SA",3,162.270833333333
"1377","2022-07-17","SSMH","SSMH-SA",3,307.604166666667
"1378","2022-07-18","SSMH","SSMH-SA",3,278.895833333333
"1379","2022-07-19","SSMH","SSMH-SA",3,175.583333333333
"1380","2022-07-20","SSMH","SSMH-SA",3,308.395833333333
"1381","2022-07-21","SSMH","SSMH-SA",3,301.708333333333
"1382","2022-07-22","SSMH","SSMH-SA",3,310.1875
"1383","2022-07-23","SSMH","SSMH-SA",3,329.541666666667
"1384","2022-07-24","SSMH","SSMH-SA",3,326.458333333333
"1385","2022-07-25","SSMH","SSMH-SA",3,306.520833333333
"1386","2022-07-26","SSMH","SSMH-SA",3,306.723404255319
"1387","2022-07-27","SSMH","SSMH-SA",3,221.25
"1388","2022-07-28","SSMH","SSMH-SA",3,241.708333333333
"1389","2022-07-29","SSMH","SSMH-SA",3,267.270833333333
"1390","2022-07-30","SSMH","SSMH-SA",3,296.666666666667
"1391","2022-07-31","SSMH","SSMH-SA",3,287.854166666667
"1392","2022-08-01","SSMH","SSMH-SA",3,318.666666666667
"1393","2022-08-02","SSMH","SSMH-SA",3,313.875
"1394","2022-08-03","SSMH","SSMH-SA",3,191.541666666667
"1395","2022-08-04","SSMH","SSMH-SA",3,93.75
"1396","2022-08-05","SSMH","SSMH-SA",3,190.3125
"1397","2022-08-06","SSMH","SSMH-SA",3,171.208333333333
"1398","2022-08-07","SSMH","SSMH-SA",3,118.125
"1399","2022-08-08","SSMH","SSMH-SA",3,310.75
"1400","2022-08-09","SSMH","SSMH-SA",3,195.916666666667
"1401","2022-08-10","SSMH","SSMH-SA",3,92.4583333333333
"1402","2022-08-11","SSMH","SSMH-SA",3,80.2291666666667
"1403","2022-08-12","SSMH","SSMH-SA",3,91.5625
"1404","2022-08-13","SSMH","SSMH-SA",3,200.6875
"1405","2022-08-14","SSMH","SSMH-SA",3,270.625
"1406","2022-08-15","SSMH","SSMH-SA",3,332.125
"1407","2022-08-16","SSMH","SSMH-SA",3,332.625
"1408","2022-08-17","SSMH","SSMH-SA",3,327.895833333333
"1409","2022-08-18","SSMH","SSMH-SA",3,331.583333333333
"1410","2022-08-19","SSMH","SSMH-SA",3,327.854166666667
"1411","2022-08-20","SSMH","SSMH-SA",3,321.0625
"1412","2022-08-21","SSMH","SSMH-SA",3,313.979166666667
"1413","2022-08-22","SSMH","SSMH-SA",3,309.375
"1414","2022-08-23","SSMH","SSMH-SA",3,309.0625
"1415","2022-08-24","SSMH","SSMH-SA",3,306.625
"1416","2022-08-25","SSMH","SSMH-SA",3,180.6875
"1417","2022-08-26","SSMH","SSMH-SA",3,326.395833333333
"1418","2022-08-27","SSMH","SSMH-SA",3,216.916666666667
"1419","2022-08-28","SSMH","SSMH-SA",3,78.9166666666667
"1420","2022-08-29","SSMH","SSMH-SA",3,279.875
"1421","2022-08-30","SSMH","SSMH-SA",3,314.958333333333
"1422","2022-08-31","SSMH","SSMH-SA",3,310.145833333333
"1423","2022-09-01","SSMH","SSMH-SA",3,306.125
"1424","2022-09-02","SSMH","SSMH-SA",3,318.520833333333
"1425","2022-09-03","SSMH","SSMH-SA",3,323.270833333333
"1426","2022-09-04","SSMH","SSMH-SA",3,210.666666666667
"1427","2022-09-05","SSMH","SSMH-SA",3,129.270833333333
"1428","2022-09-06","SSMH","SSMH-SA",3,311.583333333333
"1429","2022-09-07","SSMH","SSMH-SA",3,311.645833333333
"1430","2022-09-08","SSMH","SSMH-SA",3,310.979166666667
"1431","2022-09-09","SSMH","SSMH-SA",3,303.479166666667
"1432","2022-09-10","SSMH","SSMH-SA",3,305.979166666667
"1433","2022-09-11","SSMH","SSMH-SA",3,311.354166666667
"1434","2022-09-12","SSMH","SSMH-SA",3,309.958333333333
"1435","2022-09-13","SSMH","SSMH-SA",3,311.375
"1436","2022-09-14","SSMH","SSMH-SA",3,309.604166666667
"1437","2022-09-15","SSMH","SSMH-SA",3,308.479166666667
"1438","2022-09-16","SSMH","SSMH-SA",3,308.416666666667
"1439","2022-09-17","SSMH","SSMH-SA",3,310.039682539683
"1440","2022-09-18","SSMH","SSMH-SA",3,309.663194444444
"1441","2022-09-19","SSMH","SSMH-SA",3,133.375
"1442","2022-09-20","SSMH","SSMH-SA",3,273.121527777778
"1443","2022-09-21","SSMH","SSMH-SA",3,99.1354166666666
"1444","2022-09-22","SSMH","SSMH-SA",3,290.814285714286
"1445","2022-09-23","SSMH","SSMH-SA",3,313.9375
"1446","2022-09-24","SSMH","SSMH-SA",3,317.1875
"1447","2022-09-25","SSMH","SSMH-SA",3,307.604166666667
"1448","2022-09-26","SSMH","SSMH-SA",3,310.1875
"1449","2022-09-27","SSMH","SSMH-SA",3,310.75
"1450","2022-09-28","SSMH","SSMH-SA",3,307.145833333333
"1451","2022-09-29","SSMH","SSMH-SA",3,309.770833333333
"1452","2022-09-30","SSMH","SSMH-SA",3,189.9375
"1453","2022-10-01","SSMH","SSMH-SA",3,298.020833333333
"1454","2022-10-02","SSMH","SSMH-SA",3,313.791666666667
"1455","2022-10-03","SSMH","SSMH-SA",3,314.541666666667
"1456","2022-10-04","SSMH","SSMH-SA",3,264.104166666667
"1457","2022-10-05","SSMH","SSMH-SA",3,181.083333333333
"1458","2022-10-06","SSMH","SSMH-SA",3,181.354166666667
"1459","2022-10-07","SSMH","SSMH-SA",3,53.7916666666667
"1460","2022-10-08","SSMH","SSMH-SA",3,86.6666666666667
"1461","2022-10-09","SSMH","SSMH-SA",3,124.104166666667
"1462","2022-10-10","SSMH","SSMH-SA",3,90.4375
"1463","2022-10-11","SSMH","SSMH-SA",3,98.4166666666667
"1464","2022-10-12","SSMH","SSMH-SA",3,98.125
"1465","2022-10-13","SSMH","SSMH-SA",3,209.416666666667
"1466","2022-10-14","SSMH","SSMH-SA",3,170.666666666667
"1467","2022-10-15","SSMH","SSMH-SA",3,104.041666666667
"1468","2022-10-16","SSMH","SSMH-SA",3,306.479166666667
"1469","2022-10-17","SSMH","SSMH-SA",3,309.145833333333
"1470","2022-10-18","SSMH","SSMH-SA",3,315.083333333333
"1471","2022-10-19","SSMH","SSMH-SA",3,162.3125
"1472","2022-10-20","SSMH","SSMH-SA",3,310.041666666667
"1473","2022-10-21","SSMH","SSMH-SA",3,305.604166666667
"1474","2022-10-22","SSMH","SSMH-SA",3,305
"1475","2022-10-23","SSMH","SSMH-SA",3,311.125
"1476","2022-10-24","SSMH","SSMH-SA",3,310.520833333333
"1477","2022-10-25","SSMH","SSMH-SA",3,310.625
"1478","2022-10-26","SSMH","SSMH-SA",3,311.895833333333
"1479","2022-10-27","SSMH","SSMH-SA",3,308.458333333333
"1480","2022-10-28","SSMH","SSMH-SA",3,310.3125
"1481","2022-10-29","SSMH","SSMH-SA",3,311.625
"1482","2022-10-30","SSMH","SSMH-SA",3,307.958333333333
"1483","2022-10-31","SSMH","SSMH-SA",3,310.770833333333
"1484","2022-11-01","SSMH","SSMH-SA",3,191.270833333333
"1485","2022-11-02","SSMH","SSMH-SA",3,272.416666666667
"1486","2022-11-03","SSMH","SSMH-SA",3,257.229166666667
"1487","2022-11-04","SSMH","SSMH-SA",3,266.541666666667
"1488","2022-11-05","SSMH","SSMH-SA",3,194.583333333333
"1489","2022-11-06","SSMH","SSMH-SA",3,227.708333333333
"1490","2022-11-07","SSMH","SSMH-SA",3,137.875
"1491","2022-11-08","SSMH","SSMH-SA",3,228.8125
"1492","2022-11-09","SSMH","SSMH-SA",3,185.833333333333
"1493","2022-11-10","SSMH","SSMH-SA",3,80.1875
"1494","2022-11-11","SSMH","SSMH-SA",3,163.979166666667
"1495","2022-11-12","SSMH","SSMH-SA",3,262.125
"1496","2022-11-13","SSMH","SSMH-SA",3,99.0208333333333
"1497","2022-11-14","SSMH","SSMH-SA",3,90.1041666666667
"1498","2022-11-15","SSMH","SSMH-SA",3,80.1875
"1499","2022-11-16","SSMH","SSMH-SA",3,82.7708333333333
"1500","2022-11-17","SSMH","SSMH-SA",3,78.6458333333333
"1501","2022-11-18","SSMH","SSMH-SA",3,91.125
"1502","2022-11-19","SSMH","SSMH-SA",3,82.25
"1503","2022-11-20","SSMH","SSMH-SA",3,162.75
"1504","2022-11-21","SSMH","SSMH-SA",3,316.895833333333
"1505","2022-11-22","SSMH","SSMH-SA",3,299.333333333333
"1506","2022-11-26","SSMH","SSMH-SA",3,312.088235294118
"1507","2022-11-27","SSMH","SSMH-SA",3,76.1458333333333
"1508","2022-11-28","SSMH","SSMH-SA",3,93.4583333333333
"1509","2022-11-29","SSMH","SSMH-SA",3,78.75
"1510","2022-11-30","SSMH","SSMH-SA",3,89.0208333333333
"1511","2022-12-01","SSMH","SSMH-SA",3,224.604166666667
"1512","2022-12-02","SSMH","SSMH-SA",3,85.6458333333333
"1513","2022-12-03","SSMH","SSMH-SA",3,186.395833333333
"1514","2022-12-04","SSMH","SSMH-SA",3,303.270833333333
"1515","2022-12-05","SSMH","SSMH-SA",3,238.333333333333
"1516","2022-12-06","SSMH","SSMH-SA",3,215.958333333333
"1517","2022-12-07","SSMH","SSMH-SA",3,302.583333333333
"1518","2022-12-08","SSMH","SSMH-SA",3,303.625
"1519","2022-12-09","SSMH","SSMH-SA",3,165.791666666667
"1520","2022-12-10","SSMH","SSMH-SA",3,106.954545454545
"1521","2022-12-11","SSMH","SSMH-SA",3,299
"1522","2022-12-12","SSMH","SSMH-SA",3,182.142857142857
"1523","2022-12-13","SSMH","SSMH-SA",3,86.6666666666667
"1524","2022-12-14","SSMH","SSMH-SA",3,84
"1525","2023-03-17","SSMH","SSMH-SA",3,75.4615384615385
"1526","2023-03-23","SSMH","SSMH-SA",3,303
"1527","2023-04-04","SSMH","SSMH-SA",3,94.0217391304348
"1528","2023-04-05","SSMH","SSMH-SA",3,99.5520833333333
"1529","2023-04-06","SSMH","SSMH-SA",3,71.7222222222222
"1530","2023-04-07","SSMH","SSMH-SA",3,216.753472222222
"1531","2023-04-08","SSMH","SSMH-SA",3,96.0833333333333
"1532","2023-04-09","SSMH","SSMH-SA",3,194.416666666667
"1533","2023-04-10","SSMH","SSMH-SA",3,167.125
"1534","2023-04-11","SSMH","SSMH-SA",3,94.1319444444444
"1535","2023-04-12","SSMH","SSMH-SA",3,81.7777777777777
"1536","2023-04-13","SSMH","SSMH-SA",3,90.5972222222221
"1537","2023-04-14","SSMH","SSMH-SA",3,68.5034722222222
"1538","2023-04-15","SSMH","SSMH-SA",3,65.8090277777778
"1539","2023-04-16","SSMH","SSMH-SA",3,51.1979166666666
"1540","2023-04-17","SSMH","SSMH-SA",3,67.1631944444445
"1541","2023-04-18","SSMH","SSMH-SA",3,167.770833333333
"1542","2023-04-19","SSMH","SSMH-SA",3,181.256944444444
"1543","2023-04-20","SSMH","SSMH-SA",3,191.027777777778
"1544","2023-04-21","SSMH","SSMH-SA",3,313.701388888889
"1545","2023-04-22","SSMH","SSMH-SA",3,324.760416666667
"1546","2023-04-23","SSMH","SSMH-SA",3,167.277777777778
"1547","2023-04-24","SSMH","SSMH-SA",3,313.940972222222
"1548","2023-04-25","SSMH","SSMH-SA",3,314.322916666667
"1549","2023-04-26","SSMH","SSMH-SA",3,149.3125
"1550","2023-04-27","SSMH","SSMH-SA",3,318.263888888889
"1551","2023-04-28","SSMH","SSMH-SA",3,311.583333333333
"1552","2023-04-29","SSMH","SSMH-SA",3,308.444444444444
"1553","2023-04-30","SSMH","SSMH-SA",3,306.288194444444
"1554","2023-05-01","SSMH","SSMH-SA",3,306.920138888889
"1555","2023-05-02","SSMH","SSMH-SA",3,310.371527777778
"1556","2023-05-03","SSMH","SSMH-SA",3,313.46875
"1557","2023-05-04","SSMH","SSMH-SA",3,248.722222222222
"1558","2023-05-05","SSMH","SSMH-SA",3,143.670138888889
"1559","2023-05-06","SSMH","SSMH-SA",3,313.875
"1560","2023-05-07","SSMH","SSMH-SA",3,221.065972222222
"1561","2023-05-08","SSMH","SSMH-SA",3,273.284722222222
"1562","2023-05-09","SSMH","SSMH-SA",3,251.809027777778
"1563","2023-05-10","SSMH","SSMH-SA",3,119.687203791469
"1564","2023-05-19","SSMH","SSMH-SA",3,101.444444444444
"1565","2023-05-20","SSMH","SSMH-SA",3,75.7820512820513
"1566","2023-05-21","SSMH","SSMH-SA",3,151.90625
"1567","2023-05-22","SSMH","SSMH-SA",3,206.75
"1568","2023-05-23","SSMH","SSMH-SA",3,80.7027027027027
"1569","2023-05-24","SSMH","SSMH-SA",3,336.833333333333
"1570","2023-05-25","SSMH","SSMH-SA",3,306.666666666667
"1571","2023-05-26","SSMH","SSMH-SA",3,304.322033898305
"1572","2023-05-28","SSMH","SSMH-SA",3,308.714285714286
"1573","2023-05-30","SSMH","SSMH-SA",3,72.7142857142857
"1574","2023-05-31","SSMH","SSMH-SA",3,186.761904761905
"1575","2023-06-01","SSMH","SSMH-SA",3,77.3333333333333
"1576","2023-06-02","SSMH","SSMH-SA",3,310.301204819277
"1577","2023-06-03","SSMH","SSMH-SA",3,145.363636363636
"1578","2023-06-04","SSMH","SSMH-SA",3,167.44
"1579","2023-06-05","SSMH","SSMH-SA",3,99
"1580","2023-06-06","SSMH","SSMH-SA",3,324.333333333333
"1581","2023-06-07","SSMH","SSMH-SA",3,308.357142857143
"1582","2023-06-08","SSMH","SSMH-SA",3,308.666666666667
"1583","2023-06-09","SSMH","SSMH-SA",3,308.090909090909
"1584","2023-06-10","SSMH","SSMH-SA",3,298
"1585","2023-06-11","SSMH","SSMH-SA",3,305.833333333333
"1586","2023-06-12","SSMH","SSMH-SA",3,304
"1587","2023-06-13","SSMH","SSMH-SA",3,199
"1588","2023-06-14","SSMH","SSMH-SA",3,50.75
"1589","2023-06-15","SSMH","SSMH-SA",3,308.666666666667
"1590","2023-06-16","SSMH","SSMH-SA",3,323.511111111111
"1591","2023-06-17","SSMH","SSMH-SA",3,307.594594594595
"1592","2023-06-18","SSMH","SSMH-SA",3,305.640449438202
"1593","2023-06-19","SSMH","SSMH-SA",3,131.207920792079
"1594","2023-06-20","SSMH","SSMH-SA",3,129.148936170213
"1595","2023-06-28","SSMH","SSMH-SA",3,277.683823529412
"1596","2023-06-29","SSMH","SSMH-SA",3,308.541666666667
"1597","2023-06-30","SSMH","SSMH-SA",3,311.0625
"1598","2023-07-01","SSMH","SSMH-SA",3,75.5902777777778
"1599","2023-07-02","SSMH","SSMH-SA",3,286.024305555555
"1600","2023-07-03","SSMH","SSMH-SA",3,306.6875
"1601","2023-07-04","SSMH","SSMH-SA",3,229.767361111111
"1602","2023-07-05","SSMH","SSMH-SA",3,85.7291666666667
"1603","2023-07-06","SSMH","SSMH-SA",3,208.177083333333
"1604","2023-07-07","SSMH","SSMH-SA",3,308.784722222222
"1605","2023-07-08","SSMH","SSMH-SA",3,261.079861111111
"1606","2023-07-09","SSMH","SSMH-SA",3,94.0486111111111
"1607","2023-07-10","SSMH","SSMH-SA",3,310.590277777778
"1608","2023-07-11","SSMH","SSMH-SA",3,244.222222222222
"1609","2023-07-12","SSMH","SSMH-SA",3,74.3263888888889
"1610","2023-07-13","SSMH","SSMH-SA",3,160.618055555556
"1611","2023-07-14","SSMH","SSMH-SA",3,314.902777777778
"1612","2023-07-15","SSMH","SSMH-SA",3,352
"1613","2022-06-17","SSMH","SSMH-SB",3,140.512635379061
"1614","2022-06-18","SSMH","SSMH-SB",3,133.40625
"1615","2022-06-19","SSMH","SSMH-SB",3,151.458333333333
"1616","2022-06-20","SSMH","SSMH-SB",3,110.576388888889
"1617","2022-06-21","SSMH","SSMH-SB",3,258.552083333333
"1618","2022-06-22","SSMH","SSMH-SB",3,236.315972222222
"1619","2022-06-23","SSMH","SSMH-SB",3,199.885416666667
"1620","2022-06-24","SSMH","SSMH-SB",3,165
"1621","2022-06-25","SSMH","SSMH-SB",3,115.333333333333
"1622","2022-06-26","SSMH","SSMH-SB",3,215.194444444445
"1623","2022-06-27","SSMH","SSMH-SB",3,198.15625
"1624","2022-06-28","SSMH","SSMH-SB",3,226.545138888889
"1625","2022-06-29","SSMH","SSMH-SB",3,248.128472222222
"1626","2022-06-30","SSMH","SSMH-SB",3,311.416666666667
"1627","2022-07-01","SSMH","SSMH-SB",3,144.5625
"1628","2022-07-02","SSMH","SSMH-SB",3,164.791666666667
"1629","2022-07-03","SSMH","SSMH-SB",3,119.729166666667
"1630","2022-07-04","SSMH","SSMH-SB",3,163.395833333333
"1631","2022-07-05","SSMH","SSMH-SB",3,142.770833333333
"1632","2022-07-06","SSMH","SSMH-SB",3,176.958333333333
"1633","2022-07-07","SSMH","SSMH-SB",3,128.604166666667
"1634","2022-07-08","SSMH","SSMH-SB",3,162.145833333333
"1635","2022-07-09","SSMH","SSMH-SB",3,117.25
"1636","2022-07-10","SSMH","SSMH-SB",3,141.020833333333
"1637","2022-07-11","SSMH","SSMH-SB",3,55.4375
"1638","2022-07-12","SSMH","SSMH-SB",3,140.0625
"1639","2022-07-13","SSMH","SSMH-SB",3,128.041666666667
"1640","2022-07-14","SSMH","SSMH-SB",3,108.395833333333
"1641","2022-07-15","SSMH","SSMH-SB",3,49.2083333333333
"1642","2022-07-16","SSMH","SSMH-SB",3,123.916666666667
"1643","2022-07-17","SSMH","SSMH-SB",3,106.208333333333
"1644","2022-07-18","SSMH","SSMH-SB",3,130.291666666667
"1645","2022-07-19","SSMH","SSMH-SB",3,157.333333333333
"1646","2022-07-20","SSMH","SSMH-SB",3,141.5
"1647","2022-07-21","SSMH","SSMH-SB",3,206.958333333333
"1648","2022-07-22","SSMH","SSMH-SB",3,198.791666666667
"1649","2022-07-23","SSMH","SSMH-SB",3,166.625
"1650","2022-07-24","SSMH","SSMH-SB",3,151.166666666667
"1651","2022-07-25","SSMH","SSMH-SB",3,167.229166666667
"1652","2022-07-26","SSMH","SSMH-SB",3,221.166666666667
"1653","2022-07-27","SSMH","SSMH-SB",3,78
"1654","2022-07-28","SSMH","SSMH-SB",3,53.1666666666667
"1655","2022-07-29","SSMH","SSMH-SB",3,63.3541666666667
"1656","2022-07-30","SSMH","SSMH-SB",3,148.0625
"1657","2022-07-31","SSMH","SSMH-SB",3,143.833333333333
"1658","2022-08-01","SSMH","SSMH-SB",3,171.75
"1659","2022-08-02","SSMH","SSMH-SB",3,114.458333333333
"1660","2022-08-03","SSMH","SSMH-SB",3,211.5
"1661","2022-08-04","SSMH","SSMH-SB",3,308.416666666667
"1662","2022-08-05","SSMH","SSMH-SB",3,110.333333333333
"1663","2022-08-06","SSMH","SSMH-SB",3,45.7291666666667
"1664","2022-08-07","SSMH","SSMH-SB",3,209.8125
"1665","2022-08-08","SSMH","SSMH-SB",3,144.604166666667
"1666","2022-08-09","SSMH","SSMH-SB",3,62.5625
"1667","2022-08-10","SSMH","SSMH-SB",3,150.479166666667
"1668","2022-08-11","SSMH","SSMH-SB",3,298.75
"1669","2022-08-12","SSMH","SSMH-SB",3,308.104166666667
"1670","2022-08-13","SSMH","SSMH-SB",3,69.7708333333333
"1671","2022-08-14","SSMH","SSMH-SB",3,142.833333333333
"1672","2022-08-15","SSMH","SSMH-SB",3,166.166666666667
"1673","2022-08-16","SSMH","SSMH-SB",3,169.520833333333
"1674","2022-08-17","SSMH","SSMH-SB",3,171.375
"1675","2022-08-18","SSMH","SSMH-SB",3,162.75
"1676","2022-08-19","SSMH","SSMH-SB",3,172.458333333333
"1677","2022-08-20","SSMH","SSMH-SB",3,179.5625
"1678","2022-08-21","SSMH","SSMH-SB",3,190.791666666667
"1679","2022-08-22","SSMH","SSMH-SB",3,148.4375
"1680","2022-08-23","SSMH","SSMH-SB",3,157.458333333333
"1681","2022-08-24","SSMH","SSMH-SB",3,132.833333333333
"1682","2022-08-25","SSMH","SSMH-SB",3,148.416666666667
"1683","2022-08-26","SSMH","SSMH-SB",3,153.375
"1684","2022-08-27","SSMH","SSMH-SB",3,90.4375
"1685","2022-08-28","SSMH","SSMH-SB",3,40.6875
"1686","2022-08-29","SSMH","SSMH-SB",3,143.791666666667
"1687","2022-08-30","SSMH","SSMH-SB",3,121.125
"1688","2022-08-31","SSMH","SSMH-SB",3,145.041666666667
"1689","2022-09-01","SSMH","SSMH-SB",3,218.6875
"1690","2022-09-02","SSMH","SSMH-SB",3,169.75
"1691","2022-09-03","SSMH","SSMH-SB",3,135.5
"1692","2022-09-04","SSMH","SSMH-SB",3,83.5416666666667
"1693","2022-09-05","SSMH","SSMH-SB",3,87.4375
"1694","2022-09-06","SSMH","SSMH-SB",3,115.8125
"1695","2022-09-07","SSMH","SSMH-SB",3,119.354166666667
"1696","2022-09-08","SSMH","SSMH-SB",3,122.791666666667
"1697","2022-09-09","SSMH","SSMH-SB",3,231.604166666667
"1698","2022-09-10","SSMH","SSMH-SB",3,226.895833333333
"1699","2022-09-11","SSMH","SSMH-SB",3,107.083333333333
"1700","2022-09-12","SSMH","SSMH-SB",3,235.833333333333
"1701","2022-09-13","SSMH","SSMH-SB",3,190.625
"1702","2022-09-14","SSMH","SSMH-SB",3,264.3125
"1703","2022-09-15","SSMH","SSMH-SB",3,134.458333333333
"1704","2022-09-16","SSMH","SSMH-SB",3,105.708333333333
"1705","2022-09-17","SSMH","SSMH-SB",3,96.3291139240506
"1706","2022-09-18","SSMH","SSMH-SB",3,108.892361111111
"1707","2022-09-19","SSMH","SSMH-SB",3,202.013888888889
"1708","2022-09-20","SSMH","SSMH-SB",3,163.409722222222
"1709","2022-09-21","SSMH","SSMH-SB",3,197.940972222222
"1710","2022-09-22","SSMH","SSMH-SB",3,120.157142857143
"1711","2022-09-23","SSMH","SSMH-SB",3,200.854166666667
"1712","2022-09-24","SSMH","SSMH-SB",3,158
"1713","2022-09-25","SSMH","SSMH-SB",3,219.791666666667
"1714","2022-09-26","SSMH","SSMH-SB",3,148.875
"1715","2022-09-27","SSMH","SSMH-SB",3,127.833333333333
"1716","2022-09-28","SSMH","SSMH-SB",3,113.020833333333
"1717","2022-09-29","SSMH","SSMH-SB",3,165.458333333333
"1718","2022-09-30","SSMH","SSMH-SB",3,145.395833333333
"1719","2022-10-01","SSMH","SSMH-SB",3,181.208333333333
"1720","2022-10-02","SSMH","SSMH-SB",3,114.666666666667
"1721","2022-10-03","SSMH","SSMH-SB",3,111.5
"1722","2022-10-04","SSMH","SSMH-SB",3,149.666666666667
"1723","2022-10-05","SSMH","SSMH-SB",3,193.3125
"1724","2022-10-06","SSMH","SSMH-SB",3,188.958333333333
"1725","2022-10-07","SSMH","SSMH-SB",3,252.854166666667
"1726","2022-10-08","SSMH","SSMH-SB",3,241.333333333333
"1727","2022-10-09","SSMH","SSMH-SB",3,228.375
"1728","2022-10-10","SSMH","SSMH-SB",3,256.916666666667
"1729","2022-10-11","SSMH","SSMH-SB",3,309.333333333333
"1730","2022-10-12","SSMH","SSMH-SB",3,252.5625
"1731","2022-10-13","SSMH","SSMH-SB",3,78.2916666666667
"1732","2022-10-14","SSMH","SSMH-SB",3,36.2916666666667
"1733","2022-10-15","SSMH","SSMH-SB",3,164.770833333333
"1734","2022-10-16","SSMH","SSMH-SB",3,185.25
"1735","2022-10-17","SSMH","SSMH-SB",3,227.291666666667
"1736","2022-10-18","SSMH","SSMH-SB",3,151.5625
"1737","2022-10-19","SSMH","SSMH-SB",3,164.8125
"1738","2022-10-20","SSMH","SSMH-SB",3,92.7708333333333
"1739","2022-10-21","SSMH","SSMH-SB",3,98.0833333333333
"1740","2022-10-22","SSMH","SSMH-SB",3,105.958333333333
"1741","2022-10-23","SSMH","SSMH-SB",3,115.666666666667
"1742","2022-10-24","SSMH","SSMH-SB",3,117.145833333333
"1743","2022-10-25","SSMH","SSMH-SB",3,117.895833333333
"1744","2022-10-26","SSMH","SSMH-SB",3,166.3125
"1745","2022-10-27","SSMH","SSMH-SB",3,166.583333333333
"1746","2022-10-28","SSMH","SSMH-SB",3,134.083333333333
"1747","2022-10-29","SSMH","SSMH-SB",3,196.979166666667
"1748","2022-10-30","SSMH","SSMH-SB",3,151.3125
"1749","2022-10-31","SSMH","SSMH-SB",3,110.729166666667
"1750","2022-11-01","SSMH","SSMH-SB",3,114.833333333333
"1751","2022-11-02","SSMH","SSMH-SB",3,101.354166666667
"1752","2022-11-03","SSMH","SSMH-SB",3,128.333333333333
"1753","2022-11-04","SSMH","SSMH-SB",3,156.5
"1754","2022-11-05","SSMH","SSMH-SB",3,123.833333333333
"1755","2022-11-06","SSMH","SSMH-SB",3,92.8958333333333
"1756","2022-11-07","SSMH","SSMH-SB",3,206.6875
"1757","2022-11-08","SSMH","SSMH-SB",3,113.645833333333
"1758","2022-11-09","SSMH","SSMH-SB",3,161
"1759","2022-11-10","SSMH","SSMH-SB",3,187.9375
"1760","2022-11-11","SSMH","SSMH-SB",3,140.1875
"1761","2022-11-12","SSMH","SSMH-SB",3,97.8958333333333
"1762","2022-11-13","SSMH","SSMH-SB",3,153.1875
"1763","2022-11-14","SSMH","SSMH-SB",3,161.895833333333
"1764","2022-11-15","SSMH","SSMH-SB",3,247.5625
"1765","2022-11-16","SSMH","SSMH-SB",3,146.208333333333
"1766","2022-11-17","SSMH","SSMH-SB",3,230.541666666667
"1767","2022-11-18","SSMH","SSMH-SB",3,234.520833333333
"1768","2022-11-19","SSMH","SSMH-SB",3,116.083333333333
"1769","2022-11-20","SSMH","SSMH-SB",3,155.520833333333
"1770","2022-11-21","SSMH","SSMH-SB",3,208.6875
"1771","2022-11-22","SSMH","SSMH-SB",3,215.895833333333
"1772","2022-11-23","SSMH","SSMH-SB",3,186.723404255319
"1773","2022-11-24","SSMH","SSMH-SB",3,132.1875
"1774","2022-11-25","SSMH","SSMH-SB",3,201.083333333333
"1775","2022-11-26","SSMH","SSMH-SB",3,173.854166666667
"1776","2022-11-27","SSMH","SSMH-SB",3,61.5
"1777","2022-11-28","SSMH","SSMH-SB",3,90.25
"1778","2022-11-29","SSMH","SSMH-SB",3,155.916666666667
"1779","2022-11-30","SSMH","SSMH-SB",3,150.625
"1780","2022-12-01","SSMH","SSMH-SB",3,159.604166666667
"1781","2022-12-02","SSMH","SSMH-SB",3,219.583333333333
"1782","2022-12-03","SSMH","SSMH-SB",3,147.0625
"1783","2022-12-04","SSMH","SSMH-SB",3,98.4375
"1784","2022-12-05","SSMH","SSMH-SB",3,139.75
"1785","2022-12-06","SSMH","SSMH-SB",3,133.5625
"1786","2022-12-07","SSMH","SSMH-SB",3,99.5416666666667
"1787","2022-12-08","SSMH","SSMH-SB",3,176.416666666667
"1788","2022-12-09","SSMH","SSMH-SB",3,188.0625
"1789","2022-12-10","SSMH","SSMH-SB",3,195.6875
"1790","2022-12-11","SSMH","SSMH-SB",3,107.291666666667
"1791","2022-12-12","SSMH","SSMH-SB",3,77.0208333333333
"1792","2022-12-13","SSMH","SSMH-SB",3,136.916666666667
"1793","2022-12-14","SSMH","SSMH-SB",3,215.145833333333
"1794","2022-12-15","SSMH","SSMH-SB",3,153.3125
"1795","2022-12-16","SSMH","SSMH-SB",3,25.3541666666667
