"","Date","value","station","sensor","depth"
"203",2022-09-05 05:00:00,0,"TNHA","TNHA-BASE","1"
"204",2022-09-05 05:30:00,0,"TNHA","TNHA-BASE","1"
"205",2022-09-05 06:00:00,0,"TNHA","TNHA-BASE","1"
"206",2022-09-05 06:30:00,0,"TNHA","TNHA-BASE","1"
"207",2022-09-05 07:00:00,0,"TNHA","TNHA-BASE","1"
"208",2022-09-05 07:30:00,0,"TNHA","TNHA-BASE","1"
"209",2022-09-05 08:00:00,0,"TNHA","TNHA-BASE","1"
"210",2022-09-05 08:30:00,0,"TNHA","TNHA-BASE","1"
"211",2022-09-05 09:00:00,0,"TNHA","TNHA-BASE","1"
"212",2022-09-05 09:30:00,0,"TNHA","TNHA-BASE","1"
"213",2022-09-05 10:00:00,0,"TNHA","TNHA-BASE","1"
"214",2022-09-05 10:30:00,0,"TNHA","TNHA-BASE","1"
"215",2022-09-05 11:00:00,0,"TNHA","TNHA-BASE","1"
"216",2022-09-05 11:30:00,0,"TNHA","TNHA-BASE","1"
"217",2022-09-05 12:00:00,0,"TNHA","TNHA-BASE","1"
"218",2022-09-05 12:30:00,0,"TNHA","TNHA-BASE","1"
"219",2022-09-05 13:00:00,0,"TNHA","TNHA-BASE","1"
"220",2022-09-05 13:30:00,0,"TNHA","TNHA-BASE","1"
"221",2022-09-05 14:00:00,0,"TNHA","TNHA-BASE","1"
"222",2022-09-05 14:30:00,0,"TNHA","TNHA-BASE","1"
"223",2022-09-05 15:00:00,0,"TNHA","TNHA-BASE","1"
"224",2022-09-05 15:30:00,0,"TNHA","TNHA-BASE","1"
"225",2022-09-05 16:00:00,0,"TNHA","TNHA-BASE","1"
"226",2022-09-05 16:30:00,0,"TNHA","TNHA-BASE","1"
"227",2022-09-05 17:00:00,0,"TNHA","TNHA-BASE","1"
"228",2022-09-05 17:30:00,0,"TNHA","TNHA-BASE","1"
"229",2022-09-05 18:00:00,0,"TNHA","TNHA-BASE","1"
"230",2022-09-05 18:30:00,0,"TNHA","TNHA-BASE","1"
"231",2022-09-05 19:00:00,0,"TNHA","TNHA-BASE","1"
"232",2022-09-05 19:30:00,0,"TNHA","TNHA-BASE","1"
"233",2022-09-05 20:00:00,0,"TNHA","TNHA-BASE","1"
"234",2022-09-05 20:30:00,0,"TNHA","TNHA-BASE","1"
"235",2022-09-05 21:00:00,0,"TNHA","TNHA-BASE","1"
"236",2022-09-05 21:30:00,0,"TNHA","TNHA-BASE","1"
"237",2022-09-05 22:00:00,0,"TNHA","TNHA-BASE","1"
"238",2022-09-05 22:30:00,0,"TNHA","TNHA-BASE","1"
"239",2022-09-05 23:00:00,0,"TNHA","TNHA-BASE","1"
"240",2022-09-05 23:30:00,0.5,"TNHA","TNHA-BASE","1"
"241",2022-09-06,1,"TNHA","TNHA-BASE","1"
"242",2022-09-06 00:30:00,1,"TNHA","TNHA-BASE","1"
"243",2022-09-06 01:00:00,1.5,"TNHA","TNHA-BASE","1"
"244",2022-09-06 01:30:00,2.5,"TNHA","TNHA-BASE","1"
"245",2022-09-06 02:00:00,1.5,"TNHA","TNHA-BASE","1"
"246",2022-09-06 02:30:00,2,"TNHA","TNHA-BASE","1"
"247",2022-09-06 03:00:00,2,"TNHA","TNHA-BASE","1"
"248",2022-09-06 03:30:00,2,"TNHA","TNHA-BASE","1"
"249",2022-09-06 04:00:00,2.5,"TNHA","TNHA-BASE","1"
"250",2022-09-06 04:30:00,2.5,"TNHA","TNHA-BASE","1"
"251",2022-09-06 05:00:00,2.5,"TNHA","TNHA-BASE","1"
"252",2022-09-06 05:30:00,3,"TNHA","TNHA-BASE","1"
"253",2022-09-06 06:00:00,3,"TNHA","TNHA-BASE","1"
"254",2022-09-06 06:30:00,3,"TNHA","TNHA-BASE","1"
"255",2022-09-06 07:00:00,2.5,"TNHA","TNHA-BASE","1"
"256",2022-09-06 07:30:00,2,"TNHA","TNHA-BASE","1"
"257",2022-09-06 08:00:00,2.5,"TNHA","TNHA-BASE","1"
"258",2022-09-06 08:30:00,2,"TNHA","TNHA-BASE","1"
"259",2022-09-06 09:00:00,1.5,"TNHA","TNHA-BASE","1"
"260",2022-09-06 09:30:00,1.5,"TNHA","TNHA-BASE","1"
"261",2022-09-06 10:00:00,2,"TNHA","TNHA-BASE","1"
"262",2022-09-06 10:30:00,2,"TNHA","TNHA-BASE","1"
"263",2022-09-06 11:00:00,2,"TNHA","TNHA-BASE","1"
"264",2022-09-06 11:30:00,1.5,"TNHA","TNHA-BASE","1"
"265",2022-09-06 12:00:00,2,"TNHA","TNHA-BASE","1"
"266",2022-09-06 12:30:00,2.5,"TNHA","TNHA-BASE","1"
"267",2022-09-06 13:00:00,2.5,"TNHA","TNHA-BASE","1"
"268",2022-09-06 13:30:00,2,"TNHA","TNHA-BASE","1"
"269",2022-09-06 14:00:00,2.5,"TNHA","TNHA-BASE","1"
"270",2022-09-06 14:30:00,2.5,"TNHA","TNHA-BASE","1"
"271",2022-09-06 15:00:00,3,"TNHA","TNHA-BASE","1"
"272",2022-09-06 15:30:00,2,"TNHA","TNHA-BASE","1"
"273",2022-09-06 16:00:00,2.5,"TNHA","TNHA-BASE","1"
"274",2022-09-06 16:30:00,2.5,"TNHA","TNHA-BASE","1"
"275",2022-09-06 17:00:00,2,"TNHA","TNHA-BASE","1"
"276",2022-09-06 17:30:00,1.5,"TNHA","TNHA-BASE","1"
"277",2022-09-06 18:00:00,2,"TNHA","TNHA-BASE","1"
"278",2022-09-06 18:30:00,2,"TNHA","TNHA-BASE","1"
"279",2022-09-06 19:00:00,2,"TNHA","TNHA-BASE","1"
"280",2022-09-06 19:30:00,2,"TNHA","TNHA-BASE","1"
"281",2022-09-06 20:00:00,1.5,"TNHA","TNHA-BASE","1"
"282",2022-09-06 20:30:00,1.5,"TNHA","TNHA-BASE","1"
"283",2022-09-06 21:00:00,1,"TNHA","TNHA-BASE","1"
"284",2022-09-06 21:30:00,1,"TNHA","TNHA-BASE","1"
"285",2022-09-06 22:00:00,1,"TNHA","TNHA-BASE","1"
"286",2022-09-06 22:30:00,0.5,"TNHA","TNHA-BASE","1"
"287",2022-09-06 23:00:00,1,"TNHA","TNHA-BASE","1"
"288",2022-09-06 23:30:00,1.5,"TNHA","TNHA-BASE","1"
"289",2022-09-07,1.5,"TNHA","TNHA-BASE","1"
"290",2022-09-07 00:30:00,0.5,"TNHA","TNHA-BASE","1"
"291",2022-09-07 01:00:00,0.5,"TNHA","TNHA-BASE","1"
"292",2022-09-07 01:30:00,0,"TNHA","TNHA-BASE","1"
"293",2022-09-07 02:00:00,0,"TNHA","TNHA-BASE","1"
"294",2022-09-07 02:30:00,0.5,"TNHA","TNHA-BASE","1"
"295",2022-09-07 03:00:00,2,"TNHA","TNHA-BASE","1"
"296",2022-09-07 03:30:00,2.5,"TNHA","TNHA-BASE","1"
"297",2022-09-07 04:00:00,2,"TNHA","TNHA-BASE","1"
"298",2022-09-07 04:30:00,2,"TNHA","TNHA-BASE","1"
"299",2022-09-07 05:00:00,2,"TNHA","TNHA-BASE","1"
"300",2022-09-07 05:30:00,1.5,"TNHA","TNHA-BASE","1"
"301",2022-09-07 06:00:00,1.5,"TNHA","TNHA-BASE","1"
"302",2022-09-07 06:30:00,1,"TNHA","TNHA-BASE","1"
"303",2022-09-07 07:00:00,1,"TNHA","TNHA-BASE","1"
"304",2022-09-07 07:30:00,0.5,"TNHA","TNHA-BASE","1"
"305",2022-09-07 08:00:00,0.5,"TNHA","TNHA-BASE","1"
"306",2022-09-07 08:30:00,1,"TNHA","TNHA-BASE","1"
"307",2022-09-07 09:00:00,0.5,"TNHA","TNHA-BASE","1"
"308",2022-09-07 09:30:00,1,"TNHA","TNHA-BASE","1"
"309",2022-09-07 10:00:00,0.5,"TNHA","TNHA-BASE","1"
"310",2022-09-07 10:30:00,0.5,"TNHA","TNHA-BASE","1"
"311",2022-09-07 11:00:00,0,"TNHA","TNHA-BASE","1"
"312",2022-09-07 11:30:00,0.5,"TNHA","TNHA-BASE","1"
"313",2022-09-07 12:00:00,0,"TNHA","TNHA-BASE","1"
"314",2022-09-07 12:30:00,0.5,"TNHA","TNHA-BASE","1"
"315",2022-09-07 13:00:00,0.5,"TNHA","TNHA-BASE","1"
"316",2022-09-07 13:30:00,0.5,"TNHA","TNHA-BASE","1"
"317",2022-09-07 14:00:00,1,"TNHA","TNHA-BASE","1"
"318",2022-09-07 14:30:00,1,"TNHA","TNHA-BASE","1"
"319",2022-09-07 15:00:00,0.5,"TNHA","TNHA-BASE","1"
"320",2022-09-07 15:30:00,0,"TNHA","TNHA-BASE","1"
"321",2022-09-07 16:00:00,0,"TNHA","TNHA-BASE","1"
"322",2022-09-07 16:30:00,0,"TNHA","TNHA-BASE","1"
"323",2022-09-07 17:00:00,0,"TNHA","TNHA-BASE","1"
"324",2022-09-07 17:30:00,1,"TNHA","TNHA-BASE","1"
"325",2022-09-07 18:00:00,0.5,"TNHA","TNHA-BASE","1"
"326",2022-09-07 18:30:00,0.5,"TNHA","TNHA-BASE","1"
"327",2022-09-07 19:00:00,1,"TNHA","TNHA-BASE","1"
"328",2022-09-07 19:30:00,1.5,"TNHA","TNHA-BASE","1"
"329",2022-09-07 20:00:00,1.5,"TNHA","TNHA-BASE","1"
"330",2022-09-07 20:30:00,1,"TNHA","TNHA-BASE","1"
"331",2022-09-07 21:00:00,0.5,"TNHA","TNHA-BASE","1"
"332",2022-09-07 21:30:00,1,"TNHA","TNHA-BASE","1"
"333",2022-09-07 22:00:00,1,"TNHA","TNHA-BASE","1"
"334",2022-09-07 22:30:00,1,"TNHA","TNHA-BASE","1"
"335",2022-09-07 23:00:00,1,"TNHA","TNHA-BASE","1"
"336",2022-09-07 23:30:00,1,"TNHA","TNHA-BASE","1"
"337",2022-09-08,0.5,"TNHA","TNHA-BASE","1"
"338",2022-09-08 00:30:00,1.5,"TNHA","TNHA-BASE","1"
"339",2022-09-08 01:00:00,1,"TNHA","TNHA-BASE","1"
"340",2022-09-08 01:30:00,1,"TNHA","TNHA-BASE","1"
"341",2022-09-08 02:00:00,1,"TNHA","TNHA-BASE","1"
"342",2022-09-08 02:30:00,1.5,"TNHA","TNHA-BASE","1"
"343",2022-09-08 03:00:00,1,"TNHA","TNHA-BASE","1"
"344",2022-09-08 03:30:00,1,"TNHA","TNHA-BASE","1"
"345",2022-09-08 04:00:00,1,"TNHA","TNHA-BASE","1"
"346",2022-09-08 04:30:00,1.5,"TNHA","TNHA-BASE","1"
"347",2022-09-08 05:00:00,1,"TNHA","TNHA-BASE","1"
"348",2022-09-08 05:30:00,1,"TNHA","TNHA-BASE","1"
"349",2022-09-08 06:00:00,1.5,"TNHA","TNHA-BASE","1"
"350",2022-09-08 06:30:00,1.5,"TNHA","TNHA-BASE","1"
"351",2022-09-08 07:00:00,1,"TNHA","TNHA-BASE","1"
"352",2022-09-08 07:30:00,0.5,"TNHA","TNHA-BASE","1"
"353",2022-09-08 08:00:00,0.5,"TNHA","TNHA-BASE","1"
"354",2022-09-08 08:30:00,1,"TNHA","TNHA-BASE","1"
"355",2022-09-08 09:00:00,1,"TNHA","TNHA-BASE","1"
"356",2022-09-08 09:30:00,0.5,"TNHA","TNHA-BASE","1"
"357",2022-09-08 10:00:00,0.5,"TNHA","TNHA-BASE","1"
"358",2022-09-08 10:30:00,1,"TNHA","TNHA-BASE","1"
"359",2022-09-08 11:00:00,1,"TNHA","TNHA-BASE","1"
"360",2022-09-08 11:30:00,0.5,"TNHA","TNHA-BASE","1"
"361",2022-09-08 12:00:00,0.5,"TNHA","TNHA-BASE","1"
"362",2022-09-08 12:30:00,1,"TNHA","TNHA-BASE","1"
"363",2022-09-08 13:00:00,1,"TNHA","TNHA-BASE","1"
"364",2022-09-08 13:30:00,1,"TNHA","TNHA-BASE","1"
"365",2022-09-08 14:00:00,1,"TNHA","TNHA-BASE","1"
"366",2022-09-08 14:30:00,1,"TNHA","TNHA-BASE","1"
"367",2022-09-08 15:00:00,0.5,"TNHA","TNHA-BASE","1"
"368",2022-09-08 15:30:00,1.5,"TNHA","TNHA-BASE","1"
"369",2022-09-08 16:00:00,1.5,"TNHA","TNHA-BASE","1"
"370",2022-09-08 16:30:00,1.5,"TNHA","TNHA-BASE","1"
"371",2022-09-08 17:00:00,2,"TNHA","TNHA-BASE","1"
"372",2022-09-08 17:30:00,2,"TNHA","TNHA-BASE","1"
"373",2022-09-08 18:00:00,2,"TNHA","TNHA-BASE","1"
"374",2022-09-08 18:30:00,2,"TNHA","TNHA-BASE","1"
"375",2022-09-08 19:00:00,2,"TNHA","TNHA-BASE","1"
"376",2022-09-08 19:30:00,1.5,"TNHA","TNHA-BASE","1"
"377",2022-09-08 20:00:00,2,"TNHA","TNHA-BASE","1"
